GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California",2271,116
1400000US06073013416,06073013416,"Census Tract 134.16, San Diego County, California",1761,137
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California",2365,486
1400000US06073013418,06073013418,"Census Tract 134.18, San Diego County, California",1748,258
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",2164,556
1400000US06073013420,06073013420,"Census Tract 134.20, San Diego County, California",1770,100
1400000US06073013421,06073013421,"Census Tract 134.21, San Diego County, California",1861,161
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",1186,80
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",1747,165
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",1660,53
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",1414,134
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",1173,88
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",1634,93
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",1477,291
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",1588,106
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",1031,737
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",1173,90
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",1350,119
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",1413,99
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",1654,157
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",1839,412
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",1162,69
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",1086,64
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",1063,76
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",1505,197
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",1233,92
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",1192,313
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",1408,284
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",1318,73
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",1440,285
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",1127,72
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",1033,79
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",1218,183
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",1025,81
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",1307,103
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",1283,141
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",1294,68
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",1219,154
