,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
1998,96.85,CAM DE LA PLAZA,BIBLER DR,SIPES LN,Good,20150809,0438,CAMINO DE LA PLZ,SIPES LN,0,B,2,A,08,C,A,H
1999,86.668,MISSION BL,HORNBLEND ST,GARNET AV,Good,20150816,0103,MISSION BL,HORNBLEND ST,0,A,4,A,11,C,A,H
2000,66.952,60TH ST,WEAVER ST,BURIAN ST,Fair,20150927,0857,60TH ST,BURIAN ST,0,A,3,A,08,A,A,H
2001,64.602,BLACK MTN RD,GEMINI AV,GALVIN AV,Fair,20151001,1955,BLACK MOUNTAIN RD,GEMINI AV,0,A,4,A,03,C,A,H
2002,80.72,W WASHINGTON ST,HAWK ST,WASHINGTON PL,Good,20151001,1116,W WASHINGTON ST,WASHINGTON PL,0,A,4,A,04,A,A,H
2003,87.436,CAM DEL SUR,BRYN GLEN WY,CARMEL VALLEY RD,Good,20151001,1127,CAMINO DEL SUR,BRYN GLEN,0,A,3,D,00,A,A,H
2004,82.936,PARK BL,IMPERIAL AV,10TH AV,Good,20151007,1512,PARK BL,WIERER AV,0,A,3,A,03,A,A,H
2005,81.698,TORREY PINES RD,LA JOLLA PY,ARDATH LN,Good,20151005,1840,TORREY PINES RD,ARDATH LN,0,A,3,A,17,C,A,H
2006,92.768,GENESEE AV,CHATEAU DR,CHICKASAW CT,Good,20151005,1215,GENESEE AV,CHATEAU,0,B,3,A,11,A,B,H
2007,93.4,NOGAL ST,47TH ST,ESCUELA ST,Good,20151005,1221,NOGAL ST,ESCUELA ST,0,B,4,A,11,A,B,H
2008,82.674,RANCHO MISSION RD,SAN DIEGO MISSION RD,FRIARS RD,Good,20151005,1040,RANCHO MISSION RD,SAN DIEGO MISSION,0,C,4,A,09,A,B,H
2009,89.642,KANSAS ST,UNIVERSITY AV,LINCOLN AV,Good,20151003,2124,KANSAS ST,UNIVERSITY,0,A,3,A,08,C,A,H
2010,65.32,DIVISION ST,MAIN ST,DALBERGIA CT,Fair,20151005,1835,DIVISION ST,MAIN ST,0,A,4,A,08,-,A,H
2011,85.956,POLK AV,FAIRMOUNT AV,44TH ST,Good,20151005,1851,POLK AV,44TH ST,0,A,3,A,11,C,A,H
2012,54.116,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20151003,2305,BALBOA AV,BALBOA AV 7700,0,B,4,A,03,C,A,H
2013,87.738,KEARNY VILLA RD,BALBOA AV,CENTURY PARK CT,Good,20151001,1455,KEARNY VILLA RD,BALBOA AV,0,A,4,A,04,A,A,H
2014,68.764,CLAIREMONT MESA BL,CONVOY ST,MERCURY ST,Fair,20151003,2105,CLAIREMONT MESA BL,CONVOY ST,0,B,4,A,09,C,A,H
2015,89.552,CAM RUIZ,FLANDERS DR,REAGAN RD,Good,20151002,0920,CAMINO RUIZ,FLANDERS DR,0,A,4,A,12,A,A,H
2016,67.46,FRIARS RD,FRAZEE RD,FRIARS RD RA,Fair,20151002,1809,FRIARS RD,FRAZEE RD,0,A,3,A,03,B,A,H
2017,69.104,MISSION GORGE RD,MISSION GORGE PL,TWAIN AV,Fair,20151004,0040,MISSION GORGE RD,MISSION GORGE,0,A,4,A,03,C,A,H
2018,59.74,SOLEDAD RD,LOS ALTOS WY,ALTA VISTA WY,Fair,20151003,0551,SOLEDAD RD,LOS ALTOS WY,0,A,3,A,08,A,A,H
2019,77.964,05TH AV,ROBINSON AV,UNIVERSITY AV,Good,20151001,2120,05TH AV,ROBINSON AV,0,A,4,A,09,C,A,H
2020,92.668,BEYER WY,VIA TONGA,CORONADO (SB) AV,Good,20151001,2102,BEYER WY,CORONADO AV,0,A,3,A,08,D,A,H
2021,85.346,EASTGATE ML,TOWNE CENTRE DR,JUDICIAL DR,Good,20151003,0754,EGATE MALL,TOWNE CENTRE DR,0,A,3,-,- ,A,A,H
2022,43.386,CAM RUIZ,ACTIVITY RD,MIRALANI DR,Fair,20151005,1045,CAMINO RUIZ,ACTIVITY RD,0,C,3,A,12,A,B,H
2023,83.436,CARMEL MTN RD,CARMEL COUNTRY RD,LAUREL CHASE DR,Good,20150929,1110,CARMEL MOUNTAIN RD,CARMEL MOUNTAIN RD 11600,0,A,0,A,04,A,A,H
2024,66.152,COLLEGE AV,ROCKHURST DR,WENRICH DR,Fair,20151014,1910,COLLEGE AV,ROCKHURST DR,0,B,3,A,08,C,A,H
2025,85.96,51ST ST,GREENBRIER AV,HAVENWOOD AV,Good,20151013,1419,51ST ST,GREENBRIER AV,0,A,4,A,12,A,A,H
2026,90.838,POTOMAC ST,ALTA VIEW DR,PARADISE VALLEY RD,Good,20151002,2133,POTOMAC,PARADISE VALLEY RD,0,A,3,A,08,C,A,H
2027,82.524,W GRAPE ST,INDIA ST,KETTNER BL,Good,20151002,2040,W GRAPE,KETTNER,0,A,4,A,10,C,A,H
2028,92.888,MARKET ST,MORRISON ST,42ND ST,Good,20150901,1724,MARKET ST,42ND ST,0,A,4,A,03,A,A,H
2029,84.85,SKYLINE DR,OZZIE WY,S 61ST ST,Good,20151002,1515,SKYLINE DR,S 61ST ST,0,A,3,A,00,A,A,H
2030,67.954,EL CAM REAL,HALF MILE DR,DERBY DOWNS RD,Fair,20151009,1006,EL CAMINIO REAL,HALF MILE DR,0,A,4,A,12,A,A,H
2031,84.368,DEL MAR HEIGHTS RD,SEAGROVE ST,OLD CARMEL VALLEY RD,Good,20151005,1740,DEL MAR HEIGHTS RD,OLD CARMEL VALLEY RD,0,A,4,A,03,A,A,H
2032,48.95,MYRTLE WY,VERMONT ST,MYRTLE AV,Fair,20151009,0925,MYRTLE WY,VERMONT,0,A,0,A,08,A,A,H
2033,59.532,GRAND AV,MORRELL ST,NOYES ST,Fair,20151010,1042,GRAND AV,MORRELL ST,0,A,4,A,04,A,A,H
2034,90.728,FRIARS RD,MISSION VILLAGE DR,FRIARS RD RA,Good,20151009,0940,FRIARS RD,MISSION VILLAGE D R,0,A,4,A,07,A,A,H
2035,51.882,CLAIREMONT MESA BL,RUFFNER ST,CONVOY ST,Fair,20151009,1026,CLAIREMONT MESA BL,RUFFNER ST,0,A,4,A,09,A,A,H
2036,83.984,LAUREL ST,01ST AV,02ND AV,Good,20151002,2235,LAUREL ST,01ST AV,0,A,3,A,08,C,A,H
2037,52.772,UNIVERSITY AV,LOUISIANA ST,TEXAS ST,Fair,20151002,1730,UNIVERSITY AV,WHITEMAN ST,0,A,4,A,09,A,A,H
2038,41.212,AKINS AV,65TH ST,66TH ST,Fair,20151001,2057,AKINS AV,65TH ST,0,A,4,A,12,C,A,H
2039,82.054,30TH ST,UPAS ST,MYRTLE AV,Good,20151004,1815,30THS T,UPAS ST,0,A,4,A,03,A,A,H
2040,84.49,CLEVELAND AV,VAN BUREN AV,MEADE AV,Good,20151011,1550,CLEVELAND AV,VAN BUREN AV,0,A,3,A,08,A,A,H
2041,85.782,ADAMS AV,BANCROFT ST,33RD ST,Good,20151008,1854,ADAMS AV,33RD ST,0,B,4,A,04,C,A,H
2042,85.136,BEADNELL WY,CANNINGTON DR,BERWICK DR,Good,20151008,1741,BEADNELL WY,CANNINGTON DR,0,A,3,A,11,A,A,H
2043,69.31,CAULFIELD DR,GARLAND DR,DRACMA DR,Fair,20151007,2058,CAULFIELD DR,GARLAND DR,0,A,3,A,03,C,A,H
2044,89.316,GENESEE AV,EXECUTIVE DR,EASTGATE ML,Good,20151008,1104,GENESEE AV,EXECUTIVE SQ,0,A,4,A,12,A,A,H
2045,92.016,S WOODMAN ST,BRANDYWOOD ST,BULLOCK DR,Good,20151002,1815,S WOODMAN ST,BULLOCK DR,0,A,2,A,12,A,A,H
2046,78.92,OCEAN VIEW BL,S 39TH ST,S 40TH ST,Good,20151009,1800,OCEANVIEW BL,40TH ST,0,A,3,A,08,A,A,H
2047,71.606,54TH ST,CHOLLAS PY,LEA ST,Good,20151002,1730,54TH ST,CHOLLAS PKWY,0,A,4,A,09,A,A,H
2048,65.308,CLAIREMONT DR,IROQUOIS AV,CALLE NEIL,Fair,20151011,1710,CLAIREMONT DR,INQUOIS AV,0,A,3,A,11,A,A,H
2049,41.892,COVINA ST,SULLY WY,LIPSCOMB DR,Fair,20151009,1400,COVINA ST,LIPSCOMB DR,0,A,3,A,08,A,A,H
2050,66.95,TRINIDAD WY,LOS ALAMOS DR,S 58TH ST,Fair,20151007,1809,TRINIDAD ST,58TH ST,0,A,3,A,10,B,A,H
2051,75.84,W CALLE PRIMERA,CALLE PRIMERA,VIA DE SAN YSIDRO,Good,20151010,0359,CALLE PRIMERA,100 CALLE PRIMERA,0,A,4,A,08,C,A,H
2052,93.048,LA JOLLA VILLAGE DR,COSTA VERDE BL,GENESEE AV,Good,20151009,2215,LA JOLLA VILLAGE DR,COSTA VERDE BL,0,A,4,A,09,C,A,H
2053,95,FRANKLIN AV,GLORIA ST,S 49TH ST,Good,20151001,0727,FRANKLIN AV,47TH ST,0,A,4,A,11,A,A,H
2054,91.256,LA MEDIA RD,AIRWAY RD,AVNDA DE LA FUENTE,Good,20151008,2156,LA MEDIA RD,AVNIDA DE LA FUENTE,0,A,4,B,22,D,A,B
2055,86.932,CORONADO (SB) AV,GREEN BAY ST,NESTOR WY,Good,20151007,2100,CORONADO,NESTOR WY,0,A,3,A,09,C,A,-
2056,70.712,OCEAN VIEW BL,MILBRAE ST,S 38TH ST,Good,20151010,1550,OCEAN VIEW BL,38TH ST,0,A,3,A,08,A,A,H
2057,85.018,MIRAMAR RD,CARROLL RD,EMPIRE ST,Good,20151006,1600,MIRAMAR RD,CARROLL RD,0,A,3,A,09,A,A,H
2058,62.948,JEWELL ST,LA PLAYA AV,ROOSEVELT AV,Fair,20151010,1930,JEWELL ST,LA PLAYA AV,0,A,0,A,08,C,A,H
2059,73.3,NORTH HARBOR DR,N HARBOR DR RA,SCOTT ST,Good,20151215,1850,HARBOR DR,HARBOR ISLAND DR,0,A,4,A,03,C,A,H
2060,98,47TH ST,NOGAL ST,CASTANA ST,Good,20150930,1855,47TH ST,CASTANA ST,0,A,4,A,11,C,A,H
2061,75.788,EL CAJON BL,WILSON AV,36TH ST,Good,20150918,0654,EL CAJON BL,36TH ST,0,A,2,A,03,A,A,G
2062,75.788,EL CAJON BL,WILSON AV,36TH ST,Good,20150918,0653,EL CAJON BL,36TH ST,0,A,2,A,10,A,A,H
2063,61.564,KETTNER BL,W IVY ST,W JUNIPER ST,Fair,20150930,2025,KETTNER BL,W OLIVE ST,0,A,3,A,17,C,A,H
2064,59.042,NEWPORT AV,CABLE ST,BACON ST,Fair,20150930,1430,NEWPOI-AV,BACON ST,0,A,4,A,10,A,A,H
2065,79.1,06TH AV,PALM ST,QUINCE DR,Good,20151005,1921,06TH AV,PALM AV,0,B,3,A,09,C,A,H
2066,85.324,FAIRMOUNT AV,ORANGE AV,EL CAJON BL,Good,20151007,1637,FAIRMOUNT AV,ORANGE AV,0,A,4,A,05,A,A,H
2067,69.892,TAYLOR ST,PACIFIC HY,ROSECRANS ST,Fair,20151007,1800,TAYLOR ST,PACIFIC HY,0,A,3,A,04,A,A,H
2068,69.942,MONTEZUMA RD,MONTEZUMA PL,COLLEGE AV,Fair,20151007,0940,MONTEZUMA RD,COLLEGE AV,0,A,3,A,05,A,A,H
2069,62.672,EUCLID AV,GROVELAND DR,NARANJA ST,Fair,20151007,0634,EUCLID,NARANJA,0,A,3,A,10,A,A,H
2070,86.142,POMERADO RD,RANCHO BERNARDO RD,POMERADO CT,Good,20151007,0551,POMERADO RD,RANCHO BERNARDO RD,0,A,4,A,10,C,A,H
2071,58.176,WASHINGTON ST,05TH AV,06TH EX AV,Fair,20151006,1009,WASHINGTON ST,05TH AV,0,A,3,A,08,A,A,H
2072,74.708,UNIVERSITY AV,ALABAMA ST,ALABAMA ST,Good,20151008,1800,UNIVERSITY AV,ALABAMA ST,0,A,4,A,08,A,A,H
2073,66.97,FAIRMOUNT AV,RIDGE VIEW DR,HOME AV,Fair,20151019,0944,FAIRMONT AV,HOME AV,0,B,4,A,04,A,A,H
2074,81.904,BERNARDO CENTER DR,CAM DEL NORTE,MATURIN DR,Good,20151016,0212,BERNARDO CENTER DR,CAMINO DEL NORTE,0,B,3,A,12,C,B,H
2075,85.536,EL CAJON BL,58TH ST,ALICE ST,Good,20151016,1020,EL CAJON BL,58TH ST,0,B,3,A,08,A,B,H
2076,41.58,COLLEGE AV,LIVINGSTON ST,COLLEGE GROVE DR,Fair,20151010,1736,COLLEGE AV,LIVINGSTON ST,0,A,3,D,00,A,A,H
2077,86.598,30TH ST,POLK AV,HOWARD AV,Good,20151018,2142,30TH ST,HOWARD AV,0,B,4,A,04,C,A,H
2078,77.15,TED WILLIAMS PY,CHESTNUT HILL LN,ESPRIT AV,Good,20151017,1027,TED WILLIAMS PKWY,ESPRIT AV,0,B,3,A,12,A,A,H
2079,61.9,RANCHO CARMEL DR,SHOAL CREEK DR,GLENHURST WY,Fair,20151019,1735,RANCHO CARMEL DR,SHOAL CREEK DR,0,A,3,A,00,A,A,H
2080,98.164,MURRAY RIDGE RD,CHALAR ST,FIRESIDE AV,Good,20151019,1955,MURRAY RIDGE RD,CHALAR ST,0,A,3,A,17,C,A,H
2081,83.576,VOLTAIRE ST,UDALL ST,CAPISTRANO ST,Good,20151009,1629,VOLTAIRE ST,UDALL ST,0,A,3,A,- ,A,A,H
2082,78.856,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20151015,1352,LINDA VISTA RD,ULRIC ST,0,A,3,A,08,A,A,H
2083,66.95,UNIVERSITY AV,49TH ST,WINONA AV,Fair,20151016,1629,UNIVERSITY AV,WINONA AV,0,A,4,A,12,A,A,H
2084,94.684,MAIN ST,THOR ST,UNA ST,Good,20151017,0012,MAIN ST,UNA ST,0,A,3,A,08,C,A,H
2085,68.464,S EUCLID AV,OLVERA AV,LOGAN AV,Fair,20151015,1645,EUCLID AV,LOGAN AV,0,A,4,A,12,A,A,H
2086,92.792,IMPERIAL AV,60TH ST,61ST ST,Good,20151016,2350,IMPERIAL AV,60TH ST,0,C,3,A,21,C,A,H
2087,70.88,MISSION CENTER RD,AUTO CR,CAM DE LA REINA,Good,20151014,1320,MISSION CENTER RD,CAM DEL RIO,0,A,3,A,03,A,A,H
2088,43.908,LAKE MURRAY BL,LYNNHAVEN LN,NAVAJO RD,Fair,20151019,1817,LAKE MURRAY BL,LYNNHAVN LN,0,B,4,A,03,B,A,A
2089,43.734,54TH ST,MAISEL WY,BAJA DR,Fair,20151020,1310,54TH ST,MAISEL WY,0,A,4,A,06,-,A,H
2090,84.826,DEL MAR HEIGHTS RD,OLD CARMEL VALLEY RD,CARMEL VALLEY RD,Good,20151020,0800,DEL MAR HEIGHTS RD,CARMEL VALLEY RD,0,A,3,A,05,A,A,H
2091,87.332,POMERADO RD,SCRIPPS RANCH BL,AVNDA MAGNIFICA,Good,20151001,0623,POMERADO RD,SCRIPPS RANCHO BL,0,B,2,A,03,D,A,H
2092,82.288,04TH AV,WASHINGTON ST,05TH AV,Good,20151014,1400,04TH AV,WASHINGTON ST,0,A,4,A,10,A,A,H
2093,82.592,LA JOLLA BL,PEARL ST,RAVINA ST,Good,20151013,1813,LA JOLLA BL,PEARL ST,0,A,3,A,21,B,A,H
2094,88.256,LANDIS ST,46TH ST,46TH ST,Good,20151014,1900,LANDIS ST,46TH ST,0,A,4,A,08,C,A,H
2095,80.014,SAN PASQUAL ST,OCEAN VIEW BL,LOGAN AV,Good,20151001,0703,SAN PASQUAL ST,LOGAN AV,0,A,4,A,10,A,A,H
2096,87.18,DEL MAR HEIGHTS RD,HIGH BLUFF DR,DEL MAR HEIGHTS PL,Good,20151014,1700,DEL MAR HEIGHTS RD,HIGH BLUFF DR,0,A,3,A,12,A,A,H
2097,67.822,LUSK BL,WATERIDGE CR,VISTA SORRENTO PY,Fair,20151016,0945,LUSK BL,VISTA SORRENTO PKWY,0,C,4,A,03,A,B,H
2098,67.244,TRADE ST,CARROLL WY,KENAMAR DR,Fair,20151013,1306,TRADE ST,CARROLL WY,0,A,3,A,08,A,-,H
2099,93.502,MIRAMAR RD,CAM SANTA FE,MIRACREST PL,Good,20151016,1400,MIRAMAR RD,CAMINO SANTA FE,0,B,3,A,08,A,A,H
2100,80.352,EUCLID AV,POLK AV,ORANGE AV,Good,20151014,0658,EUCLID AV,POLK AV,0,A,3,A,17,A,A,H
2101,58.97,REMINGTON RD,HEWLETT DR,55TH ST,Fair,20151014,2329,REMINGTON RD,55TH ST,0,A,3,A,09,C,A,H
2102,94.248,UNIVERSITY AV,38TH ST,39TH ST,Good,20151014,0719,UNIVERSITY AV,39TH ST,0,A,3,A,12,A,A,H
2103,70.88,MISSION CENTER RD,AUTO CR,CAM DE LA REINA,Good,20151016,2159,MISSION CENTER DR,CAMINO DEL RIO N,0,A,4,A,03,C,A,H
2104,80.284,FAIRMOUNT AV,WIGHTMAN ST,UNIVERSITY AV,Good,20151014,1000,FAIRMOUNT,UNIVERSITY,0,A,4,A,03,A,A,H
2105,87.02,FRIARS RD,NORTHSIDE DR,FRIARS RD RA,Good,20151017,1003,FRIARS RD,NSIDE DR,0,B,4,A,04,A,A,H
2106,84.66,BROOKLYN AV,60TH ST,61ST ST,Good,20151013,0800,BROOKLYN AV,61ST ST,0,A,3,A,09,A,A,H
2107,57.972,TWIN TRAILS DR,STIMSON CT,TWIN TRAILS CT,Fair,20150914,1420,TWIN TRAILS DR,TWIN TRAILS CT,0,A,3,A,09,A,A,H
2108,72.832,GENESEE AV,BALBOA AV,MT ETNA DR,Good,20151015,1142,GENESEE AV,BALBOA AV,0,B,3,A,09,A,A,H
2109,79.616,LA JOLLA SHORES DR,AZUL ST,POOLE ST,Good,20151010,1352,LA JOLLA SHORES,AZUL ST,0,A,4,A,08,A,A,H
2110,75.948,LORING ST,BAYARD ST,CASS ST,Good,20151014,1133,LORING ST,BAYARD ST,0,A,3,A,09,A,A,H
2111,83.384,GARNET AV,HAINES ST,INGRAHAM ST,Good,20151015,1921,GARNET AV,HAINES ST,0,A,4,A,03,C,A,H
2112,83.436,CARMEL MTN RD,CARMEL COUNTRY RD,LAUREL CHASE DR,Good,20151014,2035,CARMEL MOUNTAIN RD,CARMEL MOUNTAIN RD 8600,0,B,3,A,09,C,A,H
2113,74.734,MAIN ST,S EVANS ST,SAMPSON ST,Good,20151015,0555,MAIN ST,SAMPSON ST,0,A,4,-,- ,B,A,H
2114,94.72,NOBEL DR,LEBON DR,DANICA MAE DR,Good,20151019,0108,NOBEL DR,LEBON DR,0,A,3,A,12,C,A,H
2115,50.2,SAN CARLOS DR,LAKE MURRAY (NW FTG) BL,LAKE ARROWHEAD DR,Fair,20151016,1630,SAN CARLOS,LAKE MURRAY DR,0,A,4,A,04,A,A,-
2116,85.108,JEWELL ST,GARNET AV,EMERALD ST,Good,20151016,1045,JEWELL ST,GARNET AV,0,B,4,A,09,A,A,H
2117,96.24,CLAIREMONT DR,CHIPPEWA CT,DALLES AV,Good,20151016,1610,CLAIREMONT DR,CHIPPEWA CT,0,A,4,A,09,A,A,H
2118,74.9,NORTH HARBOR DR,SCOTT ST,HUGO ST,Good,20151016,1510,HARBOR DR,SCOTT ST,0,B,4,A,04,A,A,H
2119,70.328,NIMITZ BL,WEST POINT LOMA BL,NIMITZ BL RA,Good,20151011,0510,NIMITZ BL,POINT LOMA BL,0,A,3,A,12,C,A,H
2120,87.466,SCOTT ST,SHELTER ISLAND DR,CARLETON ST,Good,20151017,1830,SCOTT ST,SHELTER ISLAND DR,0,B,4,A,21,A,A,H
2121,64.46,ROSECRANS ST,MIDWAY DR,ROSECRANS (FTG) ST,Fair,20151010,2111,ROSECRANS ST,MIDWAY DR,0,A,3,A,11,C,A,H
2122,72.32,HARBOR DR,S 28TH ST,S 32ND ST,Good,20151015,1753,HARBOR DR,32ND ST,0,A,4,A,03,A,A,H
2123,57.344,UNIVERSITY AV,48TH ST,ESTRELLA AV,Fair,20150807,1358,UNIVERSITY AV,ESTRELLA AV,0,A,2,A,08,A,A,H
2124,84.664,FRONT ST,W E ST,W BROADWAY,Good,20151005,0550,BAY FRONT ST,E BELT ST,0,B,4,A,08,C,B,A
2125,61.618,55TH ST,LINDO PASEO,HARDY AV,Fair,20150920,1515,55TH ST,HARDY AV,0,A,0,A,03,A,A,G
2126,57.142,COLLEGE AV,COLLEGE GROVE DR,MERIDIAN AV,Fair,20150902,2500,COLLEGE AV,COLLEGE AV 5355,0,A,0,A,08,A,A,H
2127,84.784,W HAWTHORN ST,PACIFIC HY,NORTH HARBOR DR,Good,20150923,0911,W HAWTHORNE ST,N HARBOR DR,0,A,0,A,03,A,A,H
2128,79.948,PACIFIC BEACH DR,GRESHAM ST,RIVIERA DR,Good,20151019,0923,PACIFIC BEACH DR,GRESHAM ST,0,B,4,A,03,A,A,D
2129,86.81,RUFFIN RD,FARNHAM ST,HAZARD WY,Good,20151022,1500,RUFFIN RD,FARNHAM ST,0,A,4,A,12,A,A,H
2130,79.732,FRIARS RD,RIVER RUN DR,FENTON PY,Good,20151023,2140,FRIARS RD,RIVER RUN DR,0,A,3,A,12,C,A,H
2131,72.1,NANCY RIDGE DR,CARROLL CANYON RD,CARROLL RD,Good,20151023,1038,NANCY RIDGE DR,CARROLL RD,0,A,3,A,09,A,A,H
2132,74.17,ORANGE AV,VAN DYKE AV,43RD ST,Good,20151020,0825,ORANGE AV,43RD ST,0,A,4,A,09,A,A,H
2133,75.324,RUFFIN RD,LIGHTWAVE AV,CLAIREMONT MESA BL,Good,20151024,0945,RUFFIN RD,LIGHTWAV AV,0,A,3,A,08,A,A,H
2134,80.06,ROSECRANS ST,BESSEMER ST,TALBOT ST,Good,20151021,1629,ROSECRANS ST,BESSENER,0,A,4,A,17,A,A,H
2135,85.828,EL CAJON BL,MONTEZUMA RD,67TH ST,Good,20151007,2028,EL CAJON BL,MONTEZUMA RD,0,A,4,A,12,C,A,H
2136,62.104,DEL MAR HEIGHTS RD,CARMEL COUNTRY RD,TORREY RIDGE DR,Fair,20151019,1210,DEL MAR HEIGHTS RD,CARMEL COUNTRY RD,0,A,4,A,04,A,A,H
2137,93.272,ROBINSON AV,ROBINSON PL,HERBERT ST,Good,20151023,1611,ROBINSON AV,ROBINSON AV 600,0,A,4,A,04,A,A,H
2138,76.022,VOLTAIRE ST,SUNSET CLIFFS BL,CABLE ST,Good,20151021,2305,VOLTAIRE ST,SUNSET CLIFFS BL,0,A,4,A,08,C,A,H
2139,72,MARYLAND ST,LINCOLN AV,MORROW WY,Good,20151018,1310,MARYLAND ST,LINCOLN AV,0,A,4,A,21,A,A,H
2140,77.496,POMERADO RD,LEGACY RD,STONEMILL DR,Good,20151023,0630,POMERADO RD,LEGACY RD,0,A,4,A,03,A,A,H
2141,55.844,MANZANA WY,GOODE ST,WESTBROOK AV,Fair,20151016,0038,MANZANA WY,GOODE ST,0,A,4,A,08,D,A,H
2142,80.428,MIRAMAR RD,CABOT DR,CAM RUIZ,Good,20151024,1148,MIRAMAR RD,CABOT DR,0,A,4,A,04,A,A,H
2143,48.86,BAYVIEW HEIGHTS PL,BEGIN,BAYVIEW HEIGHTS DR,Fair,20151016,1129,BAYVIEW HEIGHTS PL,BAYVIEW HEIGHTS DR,0,C,4,A,03,A,B,H
2144,81.354,NEW SALEM ST,CAM RUIZ,MIRA MESA BL,Good,20151021,1315,NEW SALEM ST,MIRA MESA BL,0,A,3,A,03,A,A,H
2145,89.546,LOGAN AV,S 44TH ST,ELIZABETH ST,Good,20151021,0923,LOGAN AV,ELIZABETH ST,0,A,4,A,09,A,A,H
2146,75.788,EL CAJON BL,WILSON AV,36TH ST,Good,20151020,1907,EL CAJON BL,36TH ST,0,B,3,A,10,C,A,H
2147,48.358,UNIVERSITY AV,05TH AV,06TH AV,Fair,20151018,1429,UNIVERSITY AV,05TH AV,0,B,3,A,10,A,A,H
2148,61.68,PARK BL,UNIVERSITY (S FTG) AV,UNIVERSITY AV,Fair,20151025,1557,PARK BL,UNIVERSITY,0,A,3,A,11,A,A,H
2149,92.602,LAUREL ST,02ND AV,03RD AV,Good,20151020,1857,LAUREL ST,03RD AV,0,A,4,A,09,C,A,H
2150,78.34,W MARKET ST,01ST AV,FRONT ST,Good,20151019,1627,W MARKET ST,01ST AV,0,A,4,D,00,A,A,H
2151,42.552,BROADWAY,11TH AV,PARK BL,Fair,20151023,0735,BROADWAY,PARK BL 1000,0,A,4,A,10,A,A,H
2152,69.16,05TH AV,BEECH ST,CEDAR ST,Fair,20150910,1512,05TH AV,CEDAR ST,0,A,4,A,03,A,A,H
2153,92.328,COLLWOOD BL,COLLWOOD WY,MONTEZUMA RD,Good,20151022,2020,COLLWOOD BL,CURB MONTEZUMA RD,0,A,4,A,03,C,A,H
2154,48.142,CROWN POINT DR,INGRAHAM ST,EDEN DR,Fair,20151007,0645,CROWN POINT DR,INGRAHAM ST,0,A,4,A,08,A,A,H
2155,83.732,GARNET AV,FANUEL ST,GRESHAM ST,Good,20151021,1556,GARNET AV,FANUEL ST,0,B,4,A,21,A,A,H
2156,60.414,EL CAJON BL,48TH ST,ESTRELLA AV,Fair,20151019,0732,EL CAJON BL,48TH ST,0,A,3,A,08,A,A,H
2157,76.05,47TH ST,HILLTOP DR,C ST,Good,20151019,0040,47TH ST,C ST,0,A,3,A,08,C,A,H
2158,82.834,HARBOR DR,SIGSBEE ST,BEARDSLEY ST,Good,20151026,0657,HARBOR DR,BELT ST,0,A,4,A,04,A,A,H
2159,66.076,60TH ST,RADIO DR,WEAVER ST,Fair,20151022,1652,60TH ST,RADIO DR,0,A,3,A,03,A,A,H
2160,73.384,W MARKET ST,COLUMBIA ST,MARKET PL,Good,20151023,2215,MARKET ST,MARKET ST 4400,0,A,4,A,12,C,A,H
2161,92.56,SKYLINE DR,TUTHER WY,S SYCHAR RD,Good,20151025,1852,SKYLINE  DR,TUTHER WY,0,A,4,A,17,C,A,H
2162,86.954,PICADOR BL,FOREST GLEN RD,DEL SOL BL,Good,20151023,2215,PICADOR BL,DEL SOL BL,0,A,4,A,03,C,A,H
2163,94.104,PARADISE VALLEY RD,JESTER ST,GILMARTIN DR,Good,20151022,0730,PARADISE VALLEY RD,GILMARTIN DR,0,A,3,A,09,A,A,H
2164,84.712,DEL SUR BL,DEL SOL BL,ROSA LINDA ST,Good,20151024,0947,DEL SUR BL,DEL SUR BL 1700,0,A,2,A,03,A,A,H
2165,89.56,BEYER BL,DAIRY MART RD,PRECISION PARK LN,Good,20151019,1615,BEYER BL,PRECISION PARK LN,0,A,4,A,09,A,A,H
2166,85.276,05TH AV,GRAPE ST,HAWTHORN ST,Good,20151023,0838,05TH AV,GRAPE ST,0,A,4,A,09,A,A,H
2167,83.388,ISLAND AV,01ST AV,02ND AV,Good,20151024,1002,ISLAND AV,02ND AV,0,A,3,A,11,A,A,H
2168,48.908,MARKET ST,24TH ST,25TH ST,Fair,20151102,2220,MARKET ST,25TH ST,0,B,4,A,09,C,A,H
2169,89.824,CAM DEL NORTE,WORLD TRADE DR,CARMEL MTN RD,Good,20151031,1610,CAMINO DEL NORTE,WORLD TRADE DR,0,A,4,A,03,A,A,H
2170,46.24,HOME AV,GATEWAY DR,SPILLMAN DR,Fair,20151020,1625,HOME AV,GATEWAY DR,0,A,4,A,12,A,A,H
2171,45.57,OLSON DR,EASTGATE ML,EASTGATE DR,Fair,20151029,1751,OLSON DR,EGATE MALL,0,A,4,A,08,B,A,H
