,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
4543,56.1,CONVOY ST,COPLEY PARK PL,END,Fair,20140406,1325,CONVOY ST,COPLEY PARK PL,0,A,4,A,04,A,A,H
4544,85.07,CHURCHWARD ST,SANTA MARGARITA ST,S SAN JACINTO DR,Good,20140405,0229,CHURCHWARD ST,SAN JACINTO DR,0,C,3,A,08,C,B,H
4545,50.57,HAVASUPAI AV,MONONGAHELA ST,EPINETTE AV,Fair,20140402,1644,HAVASUPAI AV,EPINETTE AV,0,A,3,A,09,A,A,H
4546,42.48,CHARMANT DR,LA JOLLA COLONY DR,LEBON DR,Fair,20140404,1745,CHARMANT DR,LEBON DR,0,F,4,A,03,A,A,H
4547,71.9,FRANKLIN AV,MILBRAE ST,S 38TH ST,Good,20140406,1737,FRANKLIN AV,S 38TH ST,0,A,3,C,18,A,A,H
4548,13.43,05TH AV,A ST,ASH ST,Poor,20140331,2340,05TH AV,A ST,0,A,4,A,12,C,A,H
4549,73.44,W MARKET ST,COLUMBIA ST,MARKET PL,Good,20140328,0916,MARKET ST,MARKET ST 3300,0,B,4,A,08,A,A,H
4550,100,TOWNE CENTRE DR,RENAISSANCE AV,EXCALIBUR WY,Good,20140303,1854,TOWN CENTER DR,RENAISSANCE AV,0,B,2,D,00,C,A,D
4551,35.9,MIDWAY DR,KEMPER ST,DUKE ST,Poor,20140317,2259,MIDWAY DR,DUKE ST,0,B,2,A,08,C,A,H
4552,39,GEORGIA ST,HOWARD AV,EL CAJON BL,Poor,20140331,1400,GEORGIA ST,HOWARD AV,0,A,4,A,09,A,A,H
4553,50.87,WARD RD,CAM DEL RIO NORTH,RANCHO MISSION RD,Fair,20140327,0804,WARD RD,RANCHO MISSION RD,0,A,4,A,09,A,A,H
4554,28.19,BACON ST,MUIR AV,VOLTAIRE ST,Poor,20140323,1912,BACON ST,VOLTAIRE ST,0,B,3,A,03,C,A,H
4555,51,DIVISION ST,S 41ST ST,MARINE VIEW AV,Fair,20140228,1627,DIVISION ST,41ST ST,0,B,4,A,09,A,B,H
4556,63.75,CAM RUIZ,MIRALANI DR,CARROLL CANYON RD,Fair,20140401,1530,CAMINO RUIZ,CARROLL CANYON RD,0,B,3,A,05,A,A,H
4557,49.13,LYTTON ST,ST CHARLES ST,ROSECRANS ST,Fair,20140401,1540,LYTTON ST,ROSECRANS ST,0,A,4,A,04,A,A,-
4558,100,BALBOA AV,VIEWRIDGE AV,MURPHY CANYON RD,Good,20140401,1810,BALBOA AV,VIEWRIDGE AV,0,A,4,A,12,A,A,H
4559,81.03,MONTEZUMA WB OFF RA,MONTEZUMA RD,FAIRMOUNT AV,Good,20140402,0900,MONTEZUMA ,FAIRMOUNT,0,B,4,A,08,A,B,H
4560,21.92,MARKET ST,22ND ST,24TH ST,Poor,20140401,2123,MARKET ST,22ND ST,0,B,4,A,09,C,A,H
4561,56.76,S WOODMAN ST,SKYLINE DR,ARROYO SECO WY,Fair,20140406,2020,S WOODMAN,ARROYO SECO DR,0,A,4,A,08,C,A,H
4562,39,BULLOCK DR,NEWHOPE CT,JANSEN CT,Poor,20140406,2015,BULLOCK DR,NEW HOPE,0,A,4,A,04,C,A,H
4563,54.37,05TH AV,NUTMEG ST,OLIVE ST,Fair,20140403,1250,05TH AV,NUTMEG ST,0,A,4,A,03,A,A,H
4564,45.67,EL CAJON BL,MENLO AV,47TH ST,Fair,20140407,1746,EL CAJON BL,MENLO AV,0,A,4,A,04,A,A,H
4565,46.48,ROSECRANS ST,JARVIS ST,KEATS ST,Fair,20140408,0745,ROSECRANS ST,JARVIS ST,0,A,3,C,18,A,A,A
4566,48.18,CAM RUIZ,JADE COAST RD,GOLD COAST DR,Fair,20140408,1446,CAMINO RUIZ,JADE COAST RD,0,A,3,A,09,A,A,B
4567,87.6,CARMEL COUNTRY RD,CARMEL CANYON RD,CARMEL MISSION RD,Good,20140407,1620,CARMEL COUNTRY RD,CARMEL COUNTRY RD 11450,0,A,3,A,08,A,A,H
4568,53.1,BLACK MTN RD,TWIN TRAILS DR,PASEO MONTALBAN,Fair,20140404,1540,BLACK MOUNTAIN RD,PASEO MONTALBAN,0,A,3,A,12,A,A,H
4569,43.24,W WASHINGTON ST,DOVE ST,EAGLE ST,Fair,20140314,0834,W WASHINGTON ST,EAGLE ST,0,A,4,A,08,A,A,H
4570,28.41,CONVOY ST,OTHELLO AV,ARMOUR ST,Poor,20140314,1856,CONVOY ST,OTHELLO AV,0,A,3,A,12,B,A,H
4571,33,MARKET ST,05TH AV,06TH AV,Poor,20140316,0121,MARKET ST,05TH AV,0,A,4,A,11,C,A,H
4572,48.44,04TH AV,MARKET ST,G ST,Fair,20140314,2351,04TH AV,MARKET ST,0,B,4,A,10,C,A,H
4573,85.88,TRUXTUN RD,FARRAGUT RD,WOMBLE RD,Good,20140313,1548,TRUXTUN RD,WOMBLE RD,0,A,3,A,11,A,A,H
4574,82.65,ZOO PL,PARK BL,FLORIDA DR,Good,20140315,1320,ZOO PL,PARK BL,0,A,4,A,03,A,A,H
4575,29.77,W MARKET ST,01ST AV,FRONT ST,Poor,20140316,0050,W MARKET ST,01ST AV,0,A,2,A,12,C,A,H
4576,84.31,TOWNE CENTRE DR,GOLDEN HAVEN DR,LA JOLLA VILLAGE DR,Good,20140312,1219,TOWNE CENTRE DR,LA JOLLA VILLAGE DR,0,A,4,A,09,A,A,H
4577,63.88,S WOODMAN ST,BRANDYWOOD ST,BULLOCK DR,Fair,20140313,1457,S WOODMAN ST,BULLOCK,0,A,4,A,08,A,A,H
4578,54.35,PARADISE VALLEY RD,S WOODMAN ST,ZEST ST,Fair,20140313,0630,PARADISE VALLEY RD,WOODMAN,0,A,3,A,11,B,A,H
4579,83.18,W GRAPE ST,COLUMBIA ST,INDIA ST,Good,20140309,1823,W GRAPE ST,INDIA ST,0,A,4,A,07,A,A,H
4580,75,N HARBOR DR RA,NORTH HARBOR DR,SCOTT ST,Good,20140313,0835,N HARBOR DR,N HARBOR DR 3300,0,A,4,A,03,A,A,H
4581,51.55,RED CEDAR DR,SCRIPPS LAKE DR,RANCH VIEW DR,Fair,20140305,1413,RED CEDAR DR,RANCH VIEW DR,0,B,2,A,10,A,A,H
4582,51,MIRA MESA BL,PENRIDGE ST,CAMTO ALVAREZ,Fair,20140313,1220,MIRA MESA BL,CAMINITO ALVAREZ,0,A,4,A,12,A,A,H
4583,76.8,PAN AMERICAN WEST RD,PAN AMERICAN PL,PAN AMERICAN EAST RD,Good,20140311,1415,PAN AMERICAN RD W,PAN AMERICAN PLZ,0,A,3,A,03,A,A,H
4584,81.59,TOWNE CENTRE DR,LA JOLLA VILLAGE DR,EXECUTIVE DR,Good,20140307,1813,TOWNE CENTRE DR,EXECUTIVE DR,0,B,2,A,09,B,A,H
4585,51,LA JOLLA VILLAGE DR,LEBON DR,REGENTS RD,Fair,20140317,1430,LA JOLLA VILLAGE DR,REGENTS RD,0,A,3,A,09,A,A,H
4586,42.3,CAM RUIZ,MIRAMAR RD,ACTIVITY RD,Fair,20140315,2237,CAMINO RUIZ,ACTIVITY RD,0,A,3,A,12,C,A,H
4587,31.94,UNIVERSITY AV,VERMONT ST,RICHMOND ST,Poor,20140317,1315,UNIVERSITY AV,RICHMOND ST,0,A,4,A,11,A,A,H
4588,79.94,VIEWRIDGE AV,BALBOA AV,RUFFIN CT,Good,20140317,0650,VIEWRIDGE AV,RUFFIN RD,0,A,4,A,06,A,A,H
4589,39.1,BARNEY ST,LATROBE CR,ALSACIA ST,Poor,20140315,1335,BARNETT ST,TUSCALOOSA ST,0,A,3,A,03,A,A,H
4590,19.67,KEARNY MESA RD,KEARNY VILLA RD,I-15 SB ON RA,Poor,20140317,0755,KEARNY MESA RD,KEARNY MESA RD 9300,0,A,3,A,09,A,A,H
4591,22.09,CHELSEA ST,CRYSTAL DR,SEA RIDGE DR,Poor,20140316,1451,CHELSEA ST,SEA RIDGE DR,0,A,3,A,03,A,A,H
4592,39.5,TORREY PINES RD,HERSCHEL AV,HIGH AV,Poor,20140308,1416,TORREY PINES RD,HERSCHEL AV,0,A,4,A,03,A,A,H
4593,100,MISSION BL,DOVER CT,ENSENADA CT,Good,20140308,1844,MISSION BL,DOVER CT,0,A,4,A,05,C,A,H
4594,86.89,MAIN ST,SIVA ST,THOR ST,Good,20140316,2314,MAIN ST,THOR ST,0,A,3,A,08,C,A,H
4595,38.9,33RD ST,POLK AV,ORANGE AV,Poor,20140314,1805,33RD ST,ORANGE ST,0,A,4,A,09,A,A,H
4596,83.43,DEL MAR TRAILS RD,CARMEL CREEK RD,CARMEL PARK DR,Good,20140314,0754,DEL MAR TRAILS RD,CARMEL COUNTRY RD,0,A,4,A,03,A,A,H
4597,51,DEL MAR HEIGHTS RD,HIGH BLUFF DR,DEL MAR HEIGHTS PL,Fair,20140310,0918,DEL MAR HEIGHTS,DEL MAR HEIGHTS 2700,0,A,3,A,21,A,A,H
4598,85.07,LOGAN AV,JARRETT CT,S 49TH ST,Good,20140315,1957,LOGAN AV,49TH ST,0,A,4,A,09,C,A,H
4599,28.42,17TH ST,G ST,F ST,Poor,20140315,1745,17TH ST,G ST,0,A,3,A,09,A,A,H
4600,55.97,LA JOLLA BL,CARLA WY,COLIMA ST,Fair,20140312,1535,LA JOLLA BL,COLIMA ST,0,A,3,A,08,A,A,H
4601,54.18,PACIFIC HY,W LAUREL ST,W PALM ST,Fair,20140326,1738,PACIFIC HY,LAUREL ST,0,A,4,A,07,A,A,H
4602,13.43,05TH AV,A ST,ASH ST,Poor,20140322,0003,05TH AV,A ST,0,B,4,D,00,C,A,H
4603,53.29,WESTMORE RD,SUMMERDALE RD,SUMMERDALE WY,Fair,20140305,1709,WMORE RD,SUMMERDALE WY,0,A,3,A,08,A,A,H
4604,20.97,REDWOOD ST,05TH AV,06TH AV,Poor,20140326,1545,REDWOOD ST,06TH AV,0,A,4,A,04,A,A,H
4605,85.29,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20140319,1145,LINDA VISTA RD,ULRIC ST,0,A,3,A,08,A,A,H
4606,55.59,FRIARS RD,RANCHO MISSION RD,SANTO RD,Fair,20140326,1507,FRIARS RD,RANCHO MISSION RD,0,B,4,A,03,A,B,G
4607,78.29,BARNETT AV,PELELIU WY,TUSCALOOSA ST,Good,20140325,1525,BARNETT,TUSCALOOSA,0,A,4,A,04,A,A,H
4608,87.6,ALVARADO RD,RESERVOIR DR,70TH ST,Good,20140325,2115,ALVARADO RD,70TH ST,0,A,4,A,09,C,A,H
4609,80.8,GILMAN DR,VIA ALICANTE,VILLA LA JOLLA DR,Good,20140325,1742,GILMAN DR,VILLA LA JOLLA DR,0,B,4,A,12,A,A,A
4610,34.5,CLAIREMONT MESA BL,GENESEE AV,FRINK AV,Poor,20140324,2215,CLAIREMONT MESA BL,GENESEE AV,0,B,4,A,03,C,A,H
4611,65.57,DATE ST,DATE PL,ALTADENA AV,Fair,20140325,1833,DATE ST,ALTADENA AV,0,A,3,A,08,A,A,H
4612,39,UNIVERSITY AV,LA VERNE PL,SWIFT AV,Poor,20140325,0626,UNIVERSITY AV,SWIFT AV,0,B,3,A,10,B,A,H
4613,42.79,GOVERNOR DR,RADCLIFFE DR,GENESEE AV,Fair,20140227,0900,GOVERNOR DR,GENESEE AV,0,C,4,A,21,A,B,H
4614,68.63,65TH ST,OTAY ST,BROOKLYN AV,Fair,20140415,1414,65TH ST,OTAY ST,0,A,4,A,08,A,A,H
4615,49.53,INDIA ST,W UPAS ST,I-5 NB OFF RA,Fair,20140417,1547,INDIA ST,UPAS ST,0,B,4,A,03,A,A,H
4616,59.45,BLUFFSIDE AV,PACIFICA DR,MISSION BAY DR,Fair,20140412,1500,BLUFFSIDE AV,MISSION BAY DR 4800,0,A,3,A,08,A,A,H
4617,54.83,MISSION BL,SAN JUAN PL,NIANTIC CT,Fair,20140415,1310,MISSION BL,SAN JUAN PL,0,A,3,A,04,A,A,H
4618,51,WESTONHILL DR,BRENTFORD AV,LIBRA DR,Fair,20140417,1843,WONHILL DR,LIBRA DR,0,A,3,A,09,A,A,H
4619,31.22,KEARNY VILLA RD,MIRAMAR RD,TIERRA GRANDE ST,Poor,20140416,0653,KEARNY VILLA RD,MIRAMAR RD,0,B,3,A,09,A,A,H
4620,13.47,05TH AV,BROADWAY,C ST,Poor,20140411,0222,05TH AV,BROADWAY,0,A,3,A,11,C,A,H
4621,43.9,UNIVERSITY AV,60TH ST,COLLEGE AV,Fair,20140418,1654,UNIVERSITY AV,60TH ST,0,A,4,A,12,A,A,H
4622,100,04TH AV,HAWTHORN ST,IVY ST,Good,20140418,1530,04TH AV,IVY ST,0,A,4,A,09,A,A,H
4623,100,ADAMS AV,OREGON ST,IDAHO ST,Good,20140416,1841,ADAMS AV,OREGON AV,0,A,3,A,12,A,A,H
4624,63.62,SYRACUSE WY,SYRACUSE AV,END,Fair,20140418,2127,SYRACUSE WY,SYRACUSE AV,0,B,4,A,21,C,A,H
4625,43.76,06TH AV,EL PRADO,MAPLE ST,Fair,20140417,1809,06TH AV,EL PRADO,0,B,3,A,10,A,A,H
4626,22.46,28TH ST,K ST,ISLAND AV,Poor,20140419,2245,28TH ST,K ST,0,A,4,A,11,C,A,-
4627,76.77,PARK BL,E ST,BROADWAY,Good,20140420,0500,PARK BL,E ST,0,A,3,A,12,C,A,H
4628,100,HIGHLAND RANCH RD,EASTBOURNE RD,WORLD TRADE DR,Good,20140515,0632,HIGHLAND RANCH RD,EBOURNE RD,0,A,4,A,12,A,A,H
4629,31.03,PADGETT ST,MIRAMAR RD,ACTIVITY RD,Poor,20140516,0612,PADGETT ST,ACTIVITY RD,0,A,3,A,00,B,A,H
4630,84.28,SPRINGBROOK DR,MIL PITRERO RD,ASPEN VIEW DR,Good,20140428,1857,SPRINGBROOK DR,MIL PITRERO RD,0,A,3,A,03,A,A,H
4631,60,NIMITZ BL,LOCUST ST,EVERGREEN ST,Fair,20140517,0022,NIMITZ BL,EVERGREEN ST,0,A,3,A,03,C,A,H
4632,46.41,BALBOA AV,GRAND AV,MORRELL ST,Fair,20140509,0920,BALBOA AV,MORRELL ST,0,A,4,A,03,A,A,H
4633,33.13,STALMER ST,ANGELUCCI ST,LINDA VISTA (FTG) RD,Poor,20140516,0835,STALMER ST,ANGELUCCI ST,0,A,3,A,08,A,A,H
4634,55.8,CLAIREMONT MESA BL,CONVOY ST,MERCURY ST,Fair,20140515,1320,CLAIREMONT MESA BL,MERCURY ST,0,A,4,A,08,A,A,H
4635,55.39,S WILLIE JAMES JONES AV,FRANKLIN AV,OCEAN VIEW BL,Fair,20140507,1127,WILLIE JAMES JONES AV,FRANKLIN AV,0,B,4,A,17,A,A,H
4636,39,EASTGATE ML,EASTER WY,TOWNE CENTRE DR,Poor,20140514,1936,EGATE MALL,EER WY,0,A,3,A,09,B,A,H
4637,69,MERCY RD,BLACK MTN RD,CHABOLA RD,Fair,20140514,1249,MERCY RD,BLACK MOUNTAIN RD,0,A,3,A,- ,A,A,H
4638,66.36,FRIARS RD,SEA WORLD DR,PACIFIC HY,Fair,20140517,2308,FRIARS RD,SEA WORLD DR,0,A,3,A,17,C,A,H
4639,69,SPRING CANYON RD,SCRIPPS RANCH BL,SCRIPPS CREEK DR,Fair,20140514,1336,SPRING CANYON RD,SCRIPPS RANCH BL,0,A,4,A,12,A,A,H
4640,84.9,S 30TH ST,30TH ST,WEBSTER AV,Good,20140515,0630,30TH ST,30TH ST 4100,0,A,3,A,03,A,A,H
4641,51,GENESEE AV,LA JOLLA VILLAGE DR,EXECUTIVE DR,Fair,20140506,2159,GENESEE AV,LA JOLLA VILLAGE DR,0,A,4,A,- ,C,A,H
4642,58.48,GRAND AV,GRESHAM ST,HAINES ST,Fair,20140517,0155,GRAND AV,HAINES ST,0,A,3,A,11,C,A,H
4643,36.1,FRIARS RD,RIVERDALE ST,MISSION GORGE RD,Poor,20140513,1450,FRIARS RD,MISSION GORGE RD,0,A,4,A,09,A,A,H
4644,52.01,KETTNER BL,W GRAPE ST,W HAWTHORN ST,Fair,20140509,1003,KETTNER BL,W GRAPE ST,0,A,4,A,12,A,A,H
4645,87.49,CAM DEL RIO NORTH,WARD RD,FAIRMOUNT AV,Good,20140509,2318,CAMINO DEL RIO N,FAIRMONT AV,0,B,4,A,08,C,A,H
4646,60.5,RIO SAN DIEGO DR,RIVER RUN DR,FENTON PY,Fair,20140512,1130,RIO SAN DIEGO,RIVER RUN,0,A,4,A,21,A,A,H
4647,56.49,FRIARS RD,SR-163 SB OFF RA,FRAZEE RD,Fair,20140509,2250,FRIARS RD,FRAZEE RD,0,B,4,A,08,C,A,H
4648,49.95,CONVOY ST,VICKERS ST,RONSON RD,Fair,20140501,1415,CONVOY,RONSON RD,0,A,4,A,21,-,A,H
4649,38.84,ROSECRANS ST,DICKENS ST,EMERSON ST,Poor,20140509,1257,ROSECRANS ST,DICKENS ST,0,A,4,A,09,A,A,H
4650,58.67,10TH AV,B ST,A ST,Fair,20140511,1459,10TH AV,B ST,0,A,4,A,10,A,A,H
4651,100,CALLE CRISTOBAL,CAMTO LA BAR,WINDY RIDGE WY,Good,20140512,1630,CALLE CRISTOBAL,WINDY RIDGE WY,0,A,3,A,08,A,A,H
4652,29.51,ROSECRANS ST,KURTZ ST,HANCOCK ST,Poor,20140507,1625,ROSECRANS ST,KURTZ ST,0,A,3,A,08,A,A,H
4653,69,MISSION GORGE RD,GREENBRIER AV,OLD CLIFFS RD,Fair,20140509,1635,MISSION GORGE RD,OLD CLIFFS RD,0,A,4,A,03,A,A,H
4654,48.71,CLAIREMONT DR,CLAIREMONT CT,EDISON ST,Fair,20140417,1657,CLAIREMONT DR,CLAIREMONT DR 4000,0,A,3,A,08,A,A,H
4655,80.52,CARMEL VALLEY RD,TORREY DEL MAR DR,CAM DEL SUR,Good,20140416,0650,CARMEL VALLEY RD,TORREY DEL MAR DRIVE,0,A,4,A,12,A,A,H
4656,32.88,BRYNWOOD WY,BRYNWOOD CT,DEL PASO AV,Poor,20140419,0930,BRYNWOOD WY,BRYNWOOD CT,0,A,4,A,08,A,A,H
4657,42.56,GENESEE AV,CHATEAU DR,CHICKASAW CT,Fair,20140420,1336,GENESEE AV,CHATEAU DR,0,A,3,A,12,A,A,H
4658,82.86,DECENA DR,TWAIN AV,VANDEVER AV,Good,20140401,1338,DECENA DR,VANDEVER AV,S,A,0,A,08,A,A,H
4659,80.06,PARK BL,UNIVERSITY AV,UNIVERSITY (N FTG),Good,20140410,2128,PARK BL,UNIVERSITY AV,0,A,4,A,03,C,A,H
4660,61.09,HARBOR DR,SAMPSON ST,SCHLEY ST,Fair,20140411,1500,HARBOR DR,SCHLEY ST,0,A,4,A,04,A,A,H
4661,58.25,PACIFIC HY,W CEDAR ST,W GRAPE ST,Fair,20140412,0753,PACIFIC HY,W GRAPE ST,0,A,4,A,12,A,A,H
4662,73.66,SUNSET CLIFFS BL,MUIR AV,VOLTAIRE ST,Good,20140410,1828,SUNSET CLIFFS BL,VOLTAIRE,0,A,4,A,03,B,A,H
4663,77.76,CARMEL MTN RD,HARVEST RUN DR,AMBERGLADES LN,Good,20140410,1544,CARMEL MOUNTAIN RD,HARVEST RUN,0,B,3,A,09,A,A,H
4664,56.62,PARADISE VALLEY RD,ZEST ST,BRIARWOOD RD,Fair,20140414,0700,PARADISE VALLEY RD,BRIARWOOD,0,A,4,A,03,A,A,H
4665,81.2,CAM DEL SUR,BRYN GLEN WY,CARMEL VALLEY RD,Good,20140403,1848,CAMINO DEL SUR,CARMEL VALLEY RD,0,A,4,A,12,A,A,H
4666,87.7,ACTIVITY RD,PADGETT ST,BLACK MTN RD,Good,20140410,1110,ACTIVITY RD,BLACK MOUNTAIN RD,0,A,4,A,11,A,A,H
4667,44,HAINES ST,THOMAS AV,GRAND AV,Fair,20140414,0745,HAINES ST,THOMAS AV,0,A,3,A,09,A,A,H
4668,49.55,GUIZOT ST,BRIGHTON AV,LONG BRANCH AV,Fair,20140414,1120,GUIZOT ST,BRIGHTON AV,0,A,3,A,09,A,A,H
4669,39.88,20TH ST,C ST,B ST,Poor,20140412,2257,20TH ST,B ST,0,A,3,A,03,C,A,H
4670,59,08TH AV,UNIVERSITY AV,SR-163 SB OFF RA,Fair,20140413,1325,08TH AV,UNIVERSITY,0,B,3,A,08,A,A,H
4671,64.81,CEDAR ST,09TH AV,10TH AV,Fair,20140414,1710,CEDAR ST,04TH AV,0,A,4,A,12,A,A,H
4672,40.22,EL CAJON BL,EUCLID AV,48TH ST,Fair,20140409,2230,EL CAJON BL,68TH ST,0,A,4,A,08,C,A,H
4673,45.26,UNIVERSITY AV,05TH AV,06TH AV,Fair,20140411,1100,UNIVERSITY,06TH AV,0,A,3,A,12,A,A,H
4674,86.58,HILL ST,CORNISH DR,DEVONSHIRE DR,Good,20140413,1643,HILL ST,CORNISH DR,0,B,3,A,09,A,A,H
4675,100,ROSECRANS ST,BROWNING ST,CURTIS ST,Good,20140415,0714,ROSECRANS ST,BROWNING ST,0,B,3,A,04,A,A,H
4676,32.5,ROSECRANS ST,BYRON ST,CARLETON ST,Poor,20140413,1504,ROSECRANS ST,CARLETON ST,0,A,4,A,09,A,A,H
4677,84.88,EL CAJON BL,70TH ST,71ST ST,Good,20140408,0708,EL CAJON BL,70TH ST,0,A,4,A,- ,A,A,H
4678,67.28,FRIARS RD,SANTO RD,RIVERDALE ST,Fair,20140411,1724,FRIARS RD,SANTO RD,0,A,4,A,03,A,A,H
4679,50.56,MARATHON DR,ANGWIN PL,SUCCESS AV,Fair,20140411,1535,MARATHON DR,ANGWIN PL,0,A,3,A,03,A,A,H
4680,41.81,JEWELL ST,GARNET AV,EMERALD ST,Fair,20140406,1444,JEWELL ST,EMERALD ST,0,A,3,A,08,A,A,H
4681,69.86,FRIARS RD,FENTON PY,NORTHSIDE DR,Fair,20140413,1345,FRIARS RD,NSIDE DR,0,A,3,A,07,A,A,H
4682,78.58,F ST,17TH ST,SR-94 WB OFF RA,Good,20140413,2220,F ST,17TH ST,0,A,3,A,08,C,A,H
4683,23.2,B ST,11TH AV,PARK BL,Poor,20140412,0009,B ST,11TH AV,0,A,4,A,12,C,A,H
4684,58.8,LA JOLLA SCENIC S DR,LA JOLLA MESA DR,CITADEL CR,Fair,20140410,0743,LA JOLLA SCENIC DR,LA JOLLA SCENIC DR 6400,0,B,4,A,06,A,A,H
4685,35.63,MARKET ST,07TH AV,08TH AV,Poor,20140411,2301,MARKET ST,07TH AV,0,A,4,A,10,C,A,H
4686,87.43,POMERADO RD,RANCHO BERNARDO RD,POMERADO CT,Good,20140406,1642,POMERADO RD,POMERADO CT,0,A,2,A,08,A,A,H
4687,57.88,EUCLID AV,CASTANA ST,GROVELAND DR,Fair,20140413,1521,EUCLID AV,CASTANA ST,0,A,4,A,- ,A,A,H
4688,43.66,UNIVERSITY AV,SHILOH RD,54TH ST,Fair,20140414,1655,UNIVERSITY AV,54TH ST,0,A,4,A,04,A,A,H
4689,85.29,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20140409,1023,LINDA VISTA RD,ULRIC CT,0,A,3,A,08,A,A,H
4690,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20140409,1043,BALBOA AV,BALBOA AV 5900,0,A,3,A,- ,A,A,H
4691,46.41,BALBOA AV,GRAND AV,MORRELL ST,Fair,20140408,1344,BALBOA AV,MORRELL ST,0,A,4,A,09,A,A,H
4692,39,GARNET AV,PICO ST,BOND ST,Poor,20140409,1854,GARNET AV,BOND ST,0,A,0,A,03,A,A,H
4693,46.41,SHORELINE DR,BEGIN,NOBEL DR,Fair,20140407,1245,SHORELINE DR,NOBLE DR,0,A,4,A,12,A,A,H
4694,100,NATIONAL AV,DEWEY ST,S EVANS ST,Good,20140408,1540,NATIONAL AV,DEWEY ST,0,A,4,A,09,A,A,H
4695,52.35,GRAND AV,INGRAHAM ST,JEWELL ST,Fair,20140604,1417,GRAND AV,JEWELL ST,0,A,4,A,09,A,A,H
4696,100,SPRING CANYON RD,SUNSET RIDGE DR,BLUE CYPRESS DR,Good,20140423,1900,SPRING CANYON RD,BLUE CYPRESS DR,0,A,4,A,12,B,A,H
4697,27.79,REGENTS RD,EXECUTIVE DR,EASTGATE ML,Poor,20140408,1605,REGENTS RD,EXECUTIVE DR,0,A,4,A,03,A,A,A
4698,87.54,LINDA VISTA RD,FULTON ST,LEVANT ST,Good,20140419,1925,LINDA VISTA RD,WELLINGTON ST,0,A,4,A,08,B,A,H
4699,63.29,06TH AV,PENNSYLVANIA AV,EVANS PL,Fair,20140419,2009,06TH AV,EVANS ST,0,A,3,A,11,C,A,H
4700,28.79,UNIVERSITY AV,NORMAL ST,HERBERT ST,Poor,20140419,1600,UNIVERSITY AV,NORMAL ST,0,A,4,A,04,-,A,H
4701,51,DEL MAR HEIGHTS RD,EL CAM REAL,SIGNATURE PT,Fair,20140420,1730,DEL MAR HEIGHTS RD,EL CAMINIO REAL,0,A,4,A,12,A,A,H
4702,87.13,RESERVOIR DR,MONTEZUMA RD,RESERVOIR CT,Good,20140418,2230,RESERVOIR RD,MONTEZUMA RD,0,B,3,A,10,C,A,H
4703,47.83,CANYON BREEZE DR,CANYON BREEZE RD,CANYON PEAK LN,Fair,20140321,1045,CANYON CREST DR,CANYON CREST DR 6000,0,A,0,A,21,A,A,H
4704,79.12,ROOSEVELT RD,HISTORIC DECATUR RD,TRUXTUN RD,Good,20140330,1354,ROOSEVELT RD,TRUXTUN RD,0,A,0,A,21,A,A,H
4705,58.78,NORSTAD AV,CHANUTE ST,BYRD ST,Fair,20140421,1520,NORSTAD AV,CHANUTE ST,0,A,4,A,09,A,A,H
4706,69,BALBOA AV,GENESEE AV,MT ABERNATHY AV,Fair,20140421,1610,BALBOA AV,MOUNT ALBERTINE AV,0,A,4,A,03,A,A,H
4707,63.92,SCRIPPS POWAY PY,IVY HILL DR,SCRIPPS CREEK DR,Fair,20140416,1700,SCRIPPS POWAY PKWY,IVY HILL DR,0,A,3,A,03,A,A,H
4708,57.55,SCRIPPS POWAY PY,SCRIPPS HIGHLANDS DR,SCRIPPS SUMMIT DR,Fair,20140429,0803,SCRIPPS POWAY PKWY,SCRIPPS SUMMIT DR,0,A,4,A,03,A,A,H
4709,100,BRIARWOOD RD,ZEST ST,NEBRASKA AV,Good,20140416,0117,BRIARWOOD RD,NEBRASKA ST,0,A,0,A,08,C,A,H
4710,56.78,03RD AV,BROOKES AV,PENNSYLVANIA AV,Fair,20140406,1715,03RD AV,PENNSYLVANIA AV,0,A,0,A,06,A,A,H
4711,24.11,NAUTILUS ST,LA JOLLA BL,DRAPER AV,Poor,20140423,1617,NAUTILUS ST,DRAPER AV,S,A,3,A,15,A,A,H
4712,78.42,SHOAL CREEK DR,STONEY GATE PL,TED WILLIAMS PY,Good,20140404,1255,SHOAL CREEK DR,TED WILLIAMS PKWY,S,B,0,A,21,A,A,H
4713,82.19,SUNSET CLIFFS BL,BRIGHTON AV,LONG BRANCH AV,Good,20140428,1953,SUNSET CLIFFS BL,LONG BRANCH AV,0,A,4,A,04,C,A,H
4714,41.1,W WASHINGTON ST,FRONT ST,ALBATROSS ST,Fair,20140428,0320,WASHINGTON,FRONT ST,0,A,3,D,00,C,A,H
4715,84.07,CARMEL VALLEY RD,OLD EL CAM REAL,EL CAM REAL,Good,20140423,1221,CARMEL VALLEY RD,EL CAMINO REAL,0,A,3,A,05,A,A,H
