,0,1,2,3
0,30,39.314029999999995,-123.249924,"[39.127009529411765, -123.49190958823529]"
0,30,39.135023,-123.25933799999999,"[39.127009529411765, -123.49190958823529]"
0,30,38.889651,-123.33782099999999,"[39.127009529411765, -123.49190958823529]"
0,31,37.514352,-122.298896,"[37.53114988888889, -122.31441522222222]"
0,31,37.57028,-122.365778,"[37.53114988888889, -122.31441522222222]"
0,31,37.469453,-122.411841,"[37.53114988888889, -122.31441522222222]"
0,31,37.5348,-122.24570800000001,"[37.53114988888889, -122.31441522222222]"
0,31,37.496466,-122.27256499999999,"[37.53114988888889, -122.31441522222222]"
0,31,37.576948,-122.316903,"[37.53114988888889, -122.31441522222222]"
0,31,37.523602000000004,-122.34492,"[37.53114988888889, -122.31441522222222]"
0,31,37.538449,-122.305447,"[37.53114988888889, -122.31441522222222]"
0,31,37.555999,-122.267679,"[37.53114988888889, -122.31441522222222]"
0,32,34.713656,-117.86466000000001,"[34.523643, -117.8740897142857]"
0,32,34.481108,-117.98200600000001,"[34.523643, -117.8740897142857]"
0,32,34.495537,-117.75664499999999,"[34.523643, -117.8740897142857]"
0,32,34.570867,-118.023744,"[34.523643, -117.8740897142857]"
0,32,34.407332000000004,-117.911841,"[34.523643, -117.8740897142857]"
0,32,34.402521,-117.766066,"[34.523643, -117.8740897142857]"
0,32,34.59448,-117.813666,"[34.523643, -117.8740897142857]"
0,33,37.673945,-122.08482099999999,"[37.672423230769226, -122.05520653846155]"
0,33,37.659888,-122.037158,"[37.672423230769226, -122.05520653846155]"
0,33,37.633821999999995,-122.057201,"[37.672423230769226, -122.05520653846155]"
0,33,37.605905,-122.126873,"[37.672423230769226, -122.05520653846155]"
0,33,37.717276,-122.08195800000001,"[37.672423230769226, -122.05520653846155]"
0,33,37.722719,-122.021556,"[37.672423230769226, -122.05520653846155]"
0,33,37.548204999999996,-122.098677,"[37.672423230769226, -122.05520653846155]"
0,33,37.715247999999995,-121.914693,"[37.672423230769226, -122.05520653846155]"
0,33,37.706434,-122.125302,"[37.672423230769226, -122.05520653846155]"
0,33,37.686491,-122.157201,"[37.672423230769226, -122.05520653846155]"
0,33,37.675731,-122.133017,"[37.672423230769226, -122.05520653846155]"
0,33,37.603156,-122.018638,"[37.672423230769226, -122.05520653846155]"
0,33,37.792682,-121.86058999999999,"[37.672423230769226, -122.05520653846155]"
0,34,33.949099,-118.24673700000001,"[33.88672288235294, -118.23840341176471]"
0,34,33.926262,-118.24988300000001,"[33.88672288235294, -118.23840341176471]"
0,34,33.921279999999996,-118.27418600000001,"[33.88672288235294, -118.23840341176471]"
0,34,33.88151,-118.234451,"[33.88672288235294, -118.23840341176471]"
0,34,33.885624,-118.205918,"[33.88672288235294, -118.23840341176471]"
0,34,33.912246,-118.236773,"[33.88672288235294, -118.23840341176471]"
0,34,33.890853,-118.29796699999999,"[33.88672288235294, -118.23840341176471]"
0,34,33.878432000000004,-118.284104,"[33.88672288235294, -118.23840341176471]"
0,34,33.923533,-118.200705,"[33.88672288235294, -118.23840341176471]"
0,34,33.944159,-118.192761,"[33.88672288235294, -118.23840341176471]"
0,34,33.833181,-118.29206200000002,"[33.88672288235294, -118.23840341176471]"
0,34,33.898883000000005,-118.166629,"[33.88672288235294, -118.23840341176471]"
0,34,33.822725,-118.264109,"[33.88672288235294, -118.23840341176471]"
0,34,33.859171,-118.25227199999999,"[33.88672288235294, -118.23840341176471]"
0,34,33.8629,-118.251318,"[33.88672288235294, -118.23840341176471]"
0,34,33.864616999999996,-118.180567,"[33.88672288235294, -118.23840341176471]"
0,34,33.819814,-118.222416,"[33.88672288235294, -118.23840341176471]"
0,35,33.942143,-118.41733,"[33.8852885, -118.36889099999999]"
0,35,33.91714,-118.40426699999999,"[33.8852885, -118.36889099999999]"
0,35,33.90139,-118.315697,"[33.8852885, -118.36889099999999]"
0,35,33.914775,-118.348083,"[33.8852885, -118.36889099999999]"
0,35,33.864259000000004,-118.399303,"[33.8852885, -118.36889099999999]"
0,35,33.88856,-118.35181299999999,"[33.8852885, -118.36889099999999]"
0,35,33.889151,-118.40212700000001,"[33.8852885, -118.36889099999999]"
0,35,33.830006,-118.387124,"[33.8852885, -118.36889099999999]"
0,35,33.873215,-118.37036,"[33.8852885, -118.36889099999999]"
0,35,33.947305,-118.43984099999999,"[33.8852885, -118.36889099999999]"
0,35,33.833744,-118.314022,"[33.8852885, -118.36889099999999]"
0,35,33.840398,-118.353715,"[33.8852885, -118.36889099999999]"
0,35,33.867257,-118.330794,"[33.8852885, -118.36889099999999]"
0,35,33.884696000000005,-118.329998,"[33.8852885, -118.36889099999999]"
0,36,37.274612,-122.23241999999999,"[37.23498383333333, -122.25246716666668]"
0,36,37.270838,-122.28073799999999,"[37.23498383333333, -122.25246716666668]"
0,36,37.247137,-122.27349299999999,"[37.23498383333333, -122.25246716666668]"
0,36,37.331714,-122.341466,"[37.23498383333333, -122.25246716666668]"
0,36,37.171267,-122.149524,"[37.23498383333333, -122.25246716666668]"
0,36,37.114335,-122.23716200000001,"[37.23498383333333, -122.25246716666668]"
0,37,34.107752000000005,-118.61621799999999,"[34.212217599999995, -118.59003305000002]"
0,37,34.123305,-118.671025,"[34.212217599999995, -118.59003305000002]"
0,37,34.198291999999995,-118.60091299999999,"[34.212217599999995, -118.59003305000002]"
0,37,34.224191999999995,-118.632384,"[34.212217599999995, -118.59003305000002]"
0,37,34.209532,-118.57756299999998,"[34.212217599999995, -118.59003305000002]"
0,37,34.200834,-118.6649,"[34.212217599999995, -118.59003305000002]"
0,37,34.293343,-118.603123,"[34.212217599999995, -118.59003305000002]"
0,37,34.160236,-118.515472,"[34.212217599999995, -118.59003305000002]"
0,37,34.238208,-118.55028999999999,"[34.212217599999995, -118.59003305000002]"
0,37,34.237519,-118.51771200000002,"[34.212217599999995, -118.59003305000002]"
0,37,34.281486,-118.556005,"[34.212217599999995, -118.59003305000002]"
0,37,34.247613,-118.52608300000001,"[34.212217599999995, -118.59003305000002]"
0,37,34.200175,-118.540958,"[34.212217599999995, -118.59003305000002]"
0,37,34.294615,-118.507001,"[34.212217599999995, -118.59003305000002]"
0,37,34.155097,-118.54755300000001,"[34.212217599999995, -118.59003305000002]"
0,37,34.15404,-118.593153,"[34.212217599999995, -118.59003305000002]"
0,37,34.177310999999996,-118.61570400000001,"[34.212217599999995, -118.59003305000002]"
0,37,34.184518,-118.57643999999999,"[34.212217599999995, -118.59003305000002]"
0,37,34.308729,-118.687223,"[34.212217599999995, -118.59003305000002]"
0,37,34.247555,-118.70094099999999,"[34.212217599999995, -118.59003305000002]"
0,38,40.798659,-124.151583,"[40.59834907692308, -124.12894546153846]"
0,38,40.738322,-124.107619,"[40.59834907692308, -124.12894546153846]"
0,38,40.496978999999996,-123.930821,"[40.59834907692308, -124.12894546153846]"
0,38,40.523099,-124.326421,"[40.59834907692308, -124.12894546153846]"
0,38,40.726752000000005,-124.217378,"[40.59834907692308, -124.12894546153846]"
0,38,40.578828,-124.13686899999999,"[40.59834907692308, -124.12894546153846]"
0,38,40.557483000000005,-124.08121499999999,"[40.59834907692308, -124.12894546153846]"
0,38,40.666676,-123.908382,"[40.59834907692308, -124.12894546153846]"
0,38,40.674987,-124.231146,"[40.59834907692308, -124.12894546153846]"
0,38,40.298264,-124.243071,"[40.59834907692308, -124.12894546153846]"
0,38,40.472423,-124.12183999999999,"[40.59834907692308, -124.12894546153846]"
0,38,40.79088,-124.204748,"[40.59834907692308, -124.12894546153846]"
0,38,40.455186,-124.015198,"[40.59834907692308, -124.12894546153846]"
0,39,33.945555,-117.990719,"[33.86690364705882, -117.964618]"
0,39,33.927690999999996,-118.013828,"[33.86690364705882, -117.964618]"
0,39,33.845223,-118.01529199999999,"[33.86690364705882, -117.964618]"
0,39,33.874224,-117.99336799999999,"[33.86690364705882, -117.964618]"
0,39,33.850615999999995,-118.039565,"[33.86690364705882, -117.964618]"
0,39,33.942708,-117.952483,"[33.86690364705882, -117.964618]"
0,39,33.902045,-118.00896100000001,"[33.86690364705882, -117.964618]"
0,39,33.801187,-117.994904,"[33.86690364705882, -117.964618]"
0,39,33.844983,-117.952151,"[33.86690364705882, -117.964618]"
0,39,33.818246,-117.974985,"[33.86690364705882, -117.964618]"
0,39,33.830457,-117.905941,"[33.86690364705882, -117.964618]"
0,39,33.837959999999995,-117.870494,"[33.86690364705882, -117.964618]"
0,39,33.879768,-117.89634,"[33.86690364705882, -117.964618]"
0,39,33.868649,-117.929055,"[33.86690364705882, -117.964618]"
0,39,33.879325,-117.96175500000001,"[33.86690364705882, -117.964618]"
0,39,33.901886,-117.91663899999999,"[33.86690364705882, -117.964618]"
0,39,33.786839,-117.982026,"[33.86690364705882, -117.964618]"
0,40,34.076198,-118.310722,"[34.07513131578948, -118.33737515789474]"
0,40,34.059163,-118.30689199999999,"[34.07513131578948, -118.33737515789474]"
0,40,34.048041,-118.294177,"[34.07513131578948, -118.33737515789474]"
0,40,34.062148,-118.31588899999998,"[34.07513131578948, -118.33737515789474]"
0,40,34.028331,-118.35433799999998,"[34.07513131578948, -118.33737515789474]"
0,40,34.028887,-118.31718300000001,"[34.07513131578948, -118.33737515789474]"
0,40,34.049841,-118.33846000000001,"[34.07513131578948, -118.33737515789474]"
0,40,34.066379,-118.30986999999999,"[34.07513131578948, -118.33737515789474]"
0,40,34.099911999999996,-118.32691200000001,"[34.07513131578948, -118.33737515789474]"
0,40,34.089847999999996,-118.294661,"[34.07513131578948, -118.33737515789474]"
0,40,34.051819,-118.383582,"[34.07513131578948, -118.33737515789474]"
0,40,34.070409999999995,-118.35041100000001,"[34.07513131578948, -118.33737515789474]"
0,40,34.088475,-118.32552700000001,"[34.07513131578948, -118.33737515789474]"
0,40,34.10781,-118.362247,"[34.07513131578948, -118.33737515789474]"
0,40,34.072926,-118.372712,"[34.07513131578948, -118.33737515789474]"
0,40,34.129771999999996,-118.33098899999999,"[34.07513131578948, -118.33737515789474]"
0,40,34.093831,-118.381697,"[34.07513131578948, -118.33737515789474]"
0,40,34.064958000000004,-118.382979,"[34.07513131578948, -118.33737515789474]"
0,40,34.138746000000005,-118.35088,"[34.07513131578948, -118.33737515789474]"
0,41,40.141835,-123.681929,"[40.22057769230769, -123.81639569230768]"
0,41,40.294713,-123.65347299999999,"[40.22057769230769, -123.81639569230768]"
0,41,40.459047999999996,-123.673177,"[40.22057769230769, -123.81639569230768]"
0,41,40.080405,-123.783948,"[40.22057769230769, -123.81639569230768]"
0,41,40.280398999999996,-124.063671,"[40.22057769230769, -123.81639569230768]"
0,41,40.244192,-123.888874,"[40.22057769230769, -123.81639569230768]"
0,41,40.296384,-123.777138,"[40.22057769230769, -123.81639569230768]"
0,41,40.183681,-123.745044,"[40.22057769230769, -123.81639569230768]"
0,41,40.167716,-123.826093,"[40.22057769230769, -123.81639569230768]"
0,41,40.377299,-123.854169,"[40.22057769230769, -123.81639569230768]"
0,41,40.322772,-123.920622,"[40.22057769230769, -123.81639569230768]"
0,41,39.96327,-123.775737,"[40.22057769230769, -123.81639569230768]"
0,41,40.055796,-123.969269,"[40.22057769230769, -123.81639569230768]"
0,42,33.754048,-117.752273,"[33.75339426923077, -117.89131923076924]"
0,42,33.679590999999995,-117.90853100000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.66205,-117.96845900000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.723228000000006,-118.008692,"[33.75339426923077, -117.89131923076924]"
0,42,33.67901,-118.01460300000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.745129999999996,-117.984873,"[33.75339426923077, -117.89131923076924]"
0,42,33.752469,-117.993932,"[33.75339426923077, -117.89131923076924]"
0,42,33.74822,-117.858473,"[33.75339426923077, -117.89131923076924]"
0,42,33.747155,-117.907326,"[33.75339426923077, -117.89131923076924]"
0,42,33.721131,-117.90511000000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.765609000000005,-117.790075,"[33.75339426923077, -117.89131923076924]"
0,42,33.765301,-117.881976,"[33.75339426923077, -117.89131923076924]"
0,42,33.709934999999994,-117.87043100000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.710582,-117.95112900000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.734008,-117.81916399999999,"[33.75339426923077, -117.89131923076924]"
0,42,33.739719,-117.784697,"[33.75339426923077, -117.89131923076924]"
0,42,33.808265000000006,-117.923654,"[33.75339426923077, -117.89131923076924]"
0,42,33.787165,-117.93188899999998,"[33.75339426923077, -117.89131923076924]"
0,42,33.763961,-117.931366,"[33.75339426923077, -117.89131923076924]"
0,42,33.765461,-117.96946100000001,"[33.75339426923077, -117.89131923076924]"
0,42,33.81763,-117.810046,"[33.75339426923077, -117.89131923076924]"
0,42,33.826392999999996,-117.851307,"[33.75339426923077, -117.89131923076924]"
0,42,33.784615,-117.844774,"[33.75339426923077, -117.89131923076924]"
0,42,33.800979999999996,-117.843772,"[33.75339426923077, -117.89131923076924]"
0,42,33.788145,-117.87655,"[33.75339426923077, -117.89131923076924]"
0,42,33.80845,-117.79173700000001,"[33.75339426923077, -117.89131923076924]"
0,43,34.141586,-117.957627,"[34.071294928571426, -117.96129214285715]"
0,43,34.1528,-118.000482,"[34.071294928571426, -117.96129214285715]"
0,43,34.097409999999996,-117.96826899999999,"[34.071294928571426, -117.96129214285715]"
0,43,34.097345000000004,-117.90673600000001,"[34.071294928571426, -117.96129214285715]"
0,43,34.084747,-117.886844,"[34.071294928571426, -117.96129214285715]"
0,43,34.078573,-118.043456,"[34.071294928571426, -117.96129214285715]"
0,43,34.07342,-118.015345,"[34.071294928571426, -117.96129214285715]"
0,43,34.046243,-118.053748,"[34.071294928571426, -117.96129214285715]"
0,43,34.031415,-117.93647,"[34.071294928571426, -117.96129214285715]"
0,43,33.999005,-117.972146,"[34.071294928571426, -117.96129214285715]"
0,43,34.044416,-117.98536599999998,"[34.071294928571426, -117.96129214285715]"
0,43,34.066964,-117.93700700000001,"[34.071294928571426, -117.96129214285715]"
0,43,34.061624,-117.89223500000001,"[34.071294928571426, -117.96129214285715]"
0,43,34.022581,-117.902359,"[34.071294928571426, -117.96129214285715]"
0,44,34.280333,-117.86614099999998,"[34.137041727272724, -117.79096254545453]"
0,44,34.128066,-117.714773,"[34.137041727272724, -117.79096254545453]"
0,44,34.080444,-117.85473400000001,"[34.137041727272724, -117.79096254545453]"
0,44,34.119367,-117.85505400000001,"[34.137041727272724, -117.79096254545453]"
0,44,34.156529,-117.841605,"[34.137041727272724, -117.79096254545453]"
0,44,34.180009999999996,-117.77393899999998,"[34.137041727272724, -117.79096254545453]"
0,44,34.263636,-117.69946999999999,"[34.137041727272724, -117.79096254545453]"
0,44,34.042286,-117.756106,"[34.137041727272724, -117.79096254545453]"
0,44,34.083086,-117.737997,"[34.137041727272724, -117.79096254545453]"
0,44,34.063516,-117.790379,"[34.137041727272724, -117.79096254545453]"
0,44,34.110186,-117.81038999999998,"[34.137041727272724, -117.79096254545453]"
0,45,34.127607,-118.29638700000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.111885,-118.26103300000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.137412,-118.20760700000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.112272,-118.22549599999999,"[34.16972514285714, -118.26004119047619]"
0,45,34.222119,-118.20530600000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.211344,-118.230655,"[34.16972514285714, -118.26004119047619]"
0,45,34.211452,-118.24103600000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.17051,-118.28946299999998,"[34.16972514285714, -118.26004119047619]"
0,45,34.168366,-118.267771,"[34.16972514285714, -118.26004119047619]"
0,45,34.153338,-118.262974,"[34.16972514285714, -118.26004119047619]"
0,45,34.136194,-118.260934,"[34.16972514285714, -118.26004119047619]"
0,45,34.13658,-118.24583899999999,"[34.16972514285714, -118.26004119047619]"
0,45,34.160359,-118.213769,"[34.16972514285714, -118.26004119047619]"
0,45,34.181293,-118.260278,"[34.16972514285714, -118.26004119047619]"
0,45,34.185665,-118.239497,"[34.16972514285714, -118.26004119047619]"
0,45,34.144557,-118.25650700000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.236302,-118.24918500000001,"[34.16972514285714, -118.26004119047619]"
0,45,34.2044,-118.287527,"[34.16972514285714, -118.26004119047619]"
0,45,34.176817,-118.30932299999999,"[34.16972514285714, -118.26004119047619]"
0,45,34.204568,-118.326365,"[34.16972514285714, -118.26004119047619]"
0,45,34.171188,-118.32391299999999,"[34.16972514285714, -118.26004119047619]"
0,46,36.636344,-121.62397800000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.682351000000004,-121.60590400000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.722714,-121.633649,"[36.62737790476191, -121.69773847619048]"
0,46,36.769389000000004,-121.66753200000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.651745,-121.59944399999999,"[36.62737790476191, -121.69773847619048]"
0,46,36.553175,-121.92396000000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.448671999999995,-121.849502,"[36.62737790476191, -121.69773847619048]"
0,46,36.415603000000004,-121.637651,"[36.62737790476191, -121.69773847619048]"
0,46,36.588003,-121.39891200000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.52587,-121.396735,"[36.62737790476191, -121.69773847619048]"
0,46,36.686845,-121.78688700000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.574690000000004,-121.84085400000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.597004,-121.87413600000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.621181,-121.925179,"[36.62737790476191, -121.69773847619048]"
0,46,36.585219,-121.945282,"[36.62737790476191, -121.69773847619048]"
0,46,36.61441,-121.786901,"[36.62737790476191, -121.69773847619048]"
0,46,36.389618,-121.34314599999999,"[36.62737790476191, -121.69773847619048]"
0,46,36.624716,-121.64648700000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.874755,-121.63073200000001,"[36.62737790476191, -121.69773847619048]"
0,46,36.784482000000004,-121.759054,"[36.62737790476191, -121.69773847619048]"
0,46,36.82815,-121.776583,"[36.62737790476191, -121.69773847619048]"
0,47,37.0067,-121.878207,"[37.0328998, -121.9844278]"
0,47,37.098768,-122.091734,"[37.0328998, -121.9844278]"
0,47,37.104964,-122.106903,"[37.0328998, -121.9844278]"
0,47,36.976175,-121.95316000000001,"[37.0328998, -121.9844278]"
0,47,37.074092,-122.059372,"[37.0328998, -121.9844278]"
0,47,36.935538,-121.783134,"[37.0328998, -121.9844278]"
0,47,37.160846,-121.983966,"[37.0328998, -121.9844278]"
0,47,37.050419,-122.05781599999999,"[37.0328998, -121.9844278]"
0,47,37.036460999999996,-122.12175,"[37.0328998, -121.9844278]"
0,47,36.970525,-121.98748799999998,"[37.0328998, -121.9844278]"
0,47,36.991107,-122.059022,"[37.0328998, -121.9844278]"
0,47,37.031475,-121.98333999999998,"[37.0328998, -121.9844278]"
0,47,37.067917,-122.013995,"[37.0328998, -121.9844278]"
0,47,37.042254,-121.930051,"[37.0328998, -121.9844278]"
0,47,36.946256,-121.756479,"[37.0328998, -121.9844278]"
0,48,33.994523,-118.149952,"[33.958881142857145, -118.09465957142856]"
0,48,33.970343,-118.17136799999999,"[33.958881142857145, -118.09465957142856]"
0,48,33.955729,-118.118346,"[33.958881142857145, -118.09465957142856]"
0,48,33.940445000000004,-118.12902199999999,"[33.958881142857145, -118.09465957142856]"
0,48,33.921793,-118.140588,"[33.958881142857145, -118.09465957142856]"
0,48,34.007844,-118.03036499999999,"[33.958881142857145, -118.09465957142856]"
0,48,33.972782,-118.022066,"[33.958881142857145, -118.09465957142856]"
0,48,33.950295000000004,-118.02435200000001,"[33.958881142857145, -118.09465957142856]"
0,48,33.977272,-118.066363,"[33.958881142857145, -118.09465957142856]"
0,48,34.015444,-118.11101200000002,"[33.958881142857145, -118.09465957142856]"
0,48,33.906956,-118.08263999999998,"[33.958881142857145, -118.09465957142856]"
0,48,33.989523999999996,-118.089299,"[33.958881142857145, -118.09465957142856]"
0,48,33.933565,-118.062611,"[33.958881142857145, -118.09465957142856]"
0,48,33.887821,-118.12725,"[33.958881142857145, -118.09465957142856]"
0,49,33.964131,-118.272783,"[33.973640333333336, -118.33783746666668]"
0,49,34.009552,-118.346724,"[33.973640333333336, -118.33783746666668]"
0,49,34.002717,-118.28748600000002,"[33.973640333333336, -118.33783746666668]"
0,49,33.988504999999996,-118.336358,"[33.973640333333336, -118.33783746666668]"
0,49,33.952725,-118.291904,"[33.973640333333336, -118.33783746666668]"
0,49,33.953617,-118.308428,"[33.973640333333336, -118.33783746666668]"
0,49,33.988046999999995,-118.37036100000002,"[33.973640333333336, -118.33783746666668]"
0,49,34.003638,-118.308806,"[33.973640333333336, -118.33783746666668]"
0,49,33.975411,-118.416997,"[33.973640333333336, -118.33783746666668]"
0,49,33.997862,-118.39361699999999,"[33.973640333333336, -118.33783746666668]"
0,49,33.956526000000004,-118.358654,"[33.973640333333336, -118.33783746666668]"
0,49,33.975332,-118.35525200000001,"[33.973640333333336, -118.33783746666668]"
0,49,33.939766,-118.33108500000002,"[33.973640333333336, -118.33783746666668]"
0,49,33.937886,-118.35855900000001,"[33.973640333333336, -118.33783746666668]"
0,49,33.958890000000004,-118.330548,"[33.973640333333336, -118.33783746666668]"
0,50,33.624459,-117.781426,"[33.636106222222224, -117.82390861111111]"
0,50,33.690715000000004,-117.789224,"[33.636106222222224, -117.82390861111111]"
0,50,33.702062,-117.815424,"[33.636106222222224, -117.82390861111111]"
0,50,33.65844,-117.82600900000001,"[33.636106222222224, -117.82390861111111]"
0,50,33.680209999999995,-117.83335500000001,"[33.636106222222224, -117.82390861111111]"
0,50,33.642508,-117.84168100000001,"[33.636106222222224, -117.82390861111111]"
0,50,33.666942,-117.73209299999999,"[33.636106222222224, -117.82390861111111]"
0,50,33.714788,-117.749132,"[33.636106222222224, -117.82390861111111]"
0,50,33.601966,-117.864254,"[33.636106222222224, -117.82390861111111]"
0,50,33.647763,-117.91976100000001,"[33.636106222222224, -117.82390861111111]"
0,50,33.612925,-117.731443,"[33.636106222222224, -117.82390861111111]"
0,50,33.57093,-117.77304199999999,"[33.636106222222224, -117.82390861111111]"
0,50,33.576212,-117.730368,"[33.636106222222224, -117.82390861111111]"
0,50,33.595088,-117.82903799999998,"[33.636106222222224, -117.82390861111111]"
0,50,33.634626000000004,-117.874882,"[33.636106222222224, -117.82390861111111]"
0,50,33.601984,-117.913001,"[33.636106222222224, -117.82390861111111]"
0,50,33.605086,-117.892319,"[33.636106222222224, -117.82390861111111]"
0,50,33.623208,-117.933903,"[33.636106222222224, -117.82390861111111]"
0,51,34.058607,-119.92912,"[34.526440388888886, -119.8863876111111]"
0,51,34.44137,-119.51409199999999,"[34.526440388888886, -119.8863876111111]"
0,51,34.421964,-119.593483,"[34.526440388888886, -119.8863876111111]"
0,51,34.418979,-119.709166,"[34.526440388888886, -119.8863876111111]"
0,51,34.438773,-119.67884099999999,"[34.526440388888886, -119.8863876111111]"
0,51,34.533221999999995,-119.791731,"[34.526440388888886, -119.8863876111111]"
0,51,34.448024,-119.616984,"[34.526440388888886, -119.8863876111111]"
0,51,34.406428000000005,-119.72688799999999,"[34.526440388888886, -119.8863876111111]"
0,51,34.446201,-119.762794,"[34.526440388888886, -119.8863876111111]"
0,51,34.449185,-119.804782,"[34.526440388888886, -119.8863876111111]"
0,51,34.479453,-120.084094,"[34.526440388888886, -119.8863876111111]"
0,51,34.966867,-119.810433,"[34.526440388888886, -119.8863876111111]"
0,51,34.610436,-120.219523,"[34.526440388888886, -119.8863876111111]"
0,51,34.595669,-120.352667,"[34.526440388888886, -119.8863876111111]"
0,51,34.712216,-120.23014599999999,"[34.526440388888886, -119.8863876111111]"
0,51,34.770604999999996,-119.98520500000001,"[34.526440388888886, -119.8863876111111]"
0,51,34.653533,-120.007153,"[34.526440388888886, -119.8863876111111]"
0,51,34.624395,-120.137875,"[34.526440388888886, -119.8863876111111]"
0,52,37.773793,-122.27811499999999,"[37.77343569230769, -122.20604953846154]"
0,52,37.737572,-122.245507,"[37.77343569230769, -122.20604953846154]"
0,52,37.713275,-122.16735,"[37.77343569230769, -122.20604953846154]"
0,52,37.775545,-122.218705,"[37.77343569230769, -122.20604953846154]"
0,52,37.804319,-122.207544,"[37.77343569230769, -122.20604953846154]"
0,52,37.736534999999996,-122.17943999999999,"[37.77343569230769, -122.20604953846154]"
0,52,37.761408,-122.150198,"[37.77343569230769, -122.20604953846154]"
0,52,37.791887,-122.24533400000001,"[37.77343569230769, -122.20604953846154]"
0,52,37.811406,-122.24245800000001,"[37.77343569230769, -122.20604953846154]"
0,52,37.82935,-122.203507,"[37.77343569230769, -122.20604953846154]"
0,52,37.780852,-122.182849,"[37.77343569230769, -122.20604953846154]"
0,52,37.79045,-122.140809,"[37.77343569230769, -122.20604953846154]"
0,52,37.748272,-122.216828,"[37.77343569230769, -122.20604953846154]"
0,53,33.818477,-118.038307,"[33.79669741666667, -118.11183445833332]"
0,53,33.8676,-118.08061200000002,"[33.79669741666667, -118.11183445833332]"
0,53,33.867743,-118.06947199999999,"[33.79669741666667, -118.11183445833332]"
0,53,33.849034,-118.147902,"[33.79669741666667, -118.11183445833332]"
0,53,33.847989,-118.112601,"[33.79669741666667, -118.11183445833332]"
0,53,33.841027000000004,-118.07914099999999,"[33.79669741666667, -118.11183445833332]"
0,53,33.830482,-118.073451,"[33.79669741666667, -118.11183445833332]"
0,53,33.795012,-118.062692,"[33.79669741666667, -118.11183445833332]"
0,53,33.758404999999996,-118.075043,"[33.79669741666667, -118.11183445833332]"
0,53,33.716666,-118.07690600000001,"[33.79669741666667, -118.11183445833332]"
0,53,33.726516,-118.090327,"[33.79669741666667, -118.11183445833332]"
0,53,33.803430999999996,-118.16977,"[33.79669741666667, -118.11183445833332]"
0,53,33.756289,-118.13063600000001,"[33.79669741666667, -118.11183445833332]"
0,53,33.781686,-118.14836499999998,"[33.79669741666667, -118.11183445833332]"
0,53,33.805401,-118.187701,"[33.79669741666667, -118.11183445833332]"
0,53,33.827740000000006,-118.17482,"[33.79669741666667, -118.11183445833332]"
0,53,33.823943,-118.11133500000001,"[33.79669741666667, -118.11183445833332]"
0,53,33.782259,-118.196793,"[33.79669741666667, -118.11183445833332]"
0,53,33.771615999999995,-118.143631,"[33.79669741666667, -118.11183445833332]"
0,53,33.794348,-118.116391,"[33.79669741666667, -118.11183445833332]"
0,53,33.778436,-118.118648,"[33.79669741666667, -118.11183445833332]"
0,53,33.768334,-118.20163600000001,"[33.79669741666667, -118.11183445833332]"
0,53,33.72524,-118.051579,"[33.79669741666667, -118.11183445833332]"
0,53,33.783064,-118.02626799999999,"[33.79669741666667, -118.11183445833332]"
