"OBJECTID","STOP_UID","STOP_AGENCY","STOP_ID","STOP_NAME","STOP_LAT","STOP_LON","STOP_CODE","LOCATION_TYPE","PARENT_STATION","WHEELCHAIR_BOARDING","INTERSECTION_CODE","STOP_PLACE","LONGITUDE","LATITUDE"
1919,MTS_12820,MTS,12820,30th St & Lincoln Av,32.75083804,-117.13004444,12820,0,,1,F-N/B,,-117.130032542921,32.7508332786073
1920,MTS_12821,MTS,12821,30th St & Meade Av,32.75760195,-117.13006972,12821,0,,1,F-N/B,,-117.130057821814,32.7575971779658
1921,MTS_12822,MTS,12822,30th St & Monroe Av,32.7594159,-117.13007808,12822,0,,1,F-N/B,,-117.130066183906,32.759411136045
1922,MTS_12823,MTS,12823,30th St & El Cajon Bl,32.75589788,-117.13006896,12823,0,,1,F-N/B,,-117.130057063155,32.7558931081472
1923,MTS_12824,MTS,12824,30th St & University Av,32.74879854,-117.13005985,12824,0,,1,F-N/B,30uniN,-117.130047949132,32.7487937741754
1924,MTS_12828,MTS,12828,30th St & Juniper St,32.72989275,-117.12950685,12828,0,,1,F-N/B,,-117.129494958126,32.7298879810513
1925,MTS_12830,MTS,12830,30th St & Redwood St,32.7376566,-117.12921686,12830,0,,1,F-N/B,30red,-117.129204966324,32.7376518348165
1926,MTS_12831,MTS,12831,Gramercy Dr & Ruffin Rd,32.80228388,-117.12976778,12831,0,,1,F-W/B,,-117.129755878506,32.8022791074
1927,MTS_12836,MTS,12836,Ruffin Rd & Sky Park Ct,32.81719616,-117.12412295,12836,0,,1,F-N/B,rufsky,-117.124111048039,32.8171913853535
1928,MTS_12837,MTS,12837,Black Mountain Rd & Village Greens MHP (10771),32.91501939,-117.12435559,12837,0,,1,M-Street-N/B,,-117.124343676587,32.9150146005112
1929,MTS_12838,MTS,12838,Black Mountain Rd & Hillery Dr,32.91266815,-117.12414648,12838,0,,1,N-N/B,,-117.124134566832,32.9126633604844
1930,MTS_12839,MTS,12839,Black Mountain Rd & Gold Coast Dr,32.90572679,-117.12395367,12839,0,,1,F-N/B,blagol,-117.123941763844,32.9057220011688
1931,MTS_12840,MTS,12840,Black Mountain Rd & Miramar College Way,32.90985143,-117.12407612,12840,0,,1,F-N/B,,-117.124064211492,32.9098466402547
1932,MTS_12841,MTS,12841,Black Mountain Rd & Activity Rd,32.89732738,-117.12317302,12841,0,,1,M-Street-N/B,,-117.12316111237,32.8973225906649
1933,MTS_12842,MTS,12842,Black Mountain Rd & Miramar Rd,32.89433622,-117.12328341,12842,0,,1,F-N/B,blmmir,-117.123271507173,32.8943314373218
1934,MTS_12844,MTS,12844,Black Mountain Rd & Carroll Center Rd,32.8992616,-117.12288597,12844,0,,1,F-N/B,,-117.122874060216,32.8992568175839
1935,MTS_12846,MTS,12846,Ruffin Rd & Aero Dr,32.81081963,-117.11945094,12846,0,,2,M-Street-N/B,rufaer,-117.119439043625,32.8108148515922
1936,MTS_12853,MTS,12853,Rancho Penasquitos Bl & Via Del Sud,32.95378109,-117.10833018,12853,0,,1,F-N/B,,-117.108318270456,32.9537762970853
1937,MTS_12855,MTS,12855,Santo Rd & Snook St,32.81296753,-117.10588658,12855,0,,1,F-N/B,,-117.105874683912,32.8129627586801
1938,MTS_12860,MTS,12860,43rd St & Delta St,32.68921909,-117.10228988,12860,0,,0,F-N/B,delt43,-117.102277988722,32.6892143317104
1939,MTS_12861,MTS,12861,Logan Av & 43rd St,32.69665502,-117.10211147,12861,0,,1,F-E/B,,-117.102099585545,32.6966502543158
1940,MTS_12863,MTS,12863,Fairmount Av & Wightman St,32.74768727,-117.10079668,12863,0,,1,N-N/B,,-117.10078478447,32.7476825024675
1941,MTS_12864,MTS,12864,Fairmount Av & University Av,32.7500346,-117.10078031,12864,0,,1,F-N/B,faiuni,-117.10076842106,32.7500298366887
1942,MTS_12865,MTS,12865,Fairmount Av & Orange Av,32.75347606,-117.10073223,12865,0,,1,F-N/B,,-117.100720337965,32.7534712938802
1943,MTS_12866,MTS,12866,Fairmount Av & Meade Av,32.75738681,-117.10078626,12866,0,,1,F-N/B,,-117.100774365014,32.7573820398755
1944,MTS_12867,MTS,12867,Highland Av & Plaza Bl,32.67679786,-117.0980166,12867,0,,1,F-N/B,,-117.09800471747,32.6767931055646
1945,MTS_12868,MTS,12868,Fairmount Av & Ridgeview Dr,32.72693365,-117.097956,12868,0,,1,F-N/B,,-117.097944113601,32.7269288854599
1946,MTS_12869,MTS,12869,Mission Gorge Rd & Twain Av,32.78537743,-117.09761089,12869,0,,1,F-N/B,,-117.097598996777,32.7853726558937
1947,MTS_12870,MTS,12870,Mission Gorge Rd & Vandever Av,32.78808776,-117.09756539,12870,0,,1,F-N/B,,-117.097553496951,32.7880829925589
1948,MTS_12871,MTS,12871,Carmel Mountain Rd & Via Rimini,32.966495,-117.09926302,12871,0,,1,F-N/B,,-117.099251107942,32.9664902111896
1949,MTS_12872,MTS,12872,Fairmount Av & Talmadge Canyon Row,32.76738401,-117.09666026,12872,0,,1,F-N/B,,-117.096648367622,32.767379236292
1950,MTS_12873,MTS,12873,Highland Av & 18th St,32.66996683,-117.09536429,12873,0,,1,F-N/B,high18,-117.095352406353,32.6699620708964
1951,MTS_12877,MTS,12877,Highland Av & 24th St,32.66472556,-117.09334171,12877,0,,1,F-N/B,,-117.093329821959,32.6647208043307
1952,MTS_12878,MTS,12878,47th St & Logan Av,32.6973678,-117.09358245,12878,0,,1,F-N/B,47log,-117.093570564915,32.6973630406659
1953,MTS_12879,MTS,12879,47th St & T St,32.69885748,-117.09358371,12879,0,,1,F-N/B,,-117.093571816946,32.6988527172234
1954,MTS_12880,MTS,12880,47th St & Ocean View Bl,32.7007264,-117.09359184,12880,0,,1,F-N/B,,-117.093579948692,32.7007216402024
1955,MTS_12883,MTS,12883,Carmel Mountain Rd & Cuca St,32.96994302,-117.09504449,12883,0,,1,F-N/B,cmrcuc,-117.095032579995,32.9699382274911
1956,MTS_12884,MTS,12884,Highland Av & 28th St,32.66119222,-117.09195625,12884,0,,1,F-N/B,,-117.091944367116,32.6611874655677
1957,MTS_12886,MTS,12886,Bernardo Center Dr & Camino Del Norte,33.00526062,-117.0914862,12886,0,,1,F-N/B,,-117.091474292548,33.005255816825
1958,MTS_12887,MTS,12887,West Bernardo Dr & Via Frontera,33.01194605,-117.09091738,12887,0,,1,F-N/B,,-117.090905472321,33.0119412491237
1959,MTS_12888,MTS,12888,Bernardo Center Dr & Maturin Dr,33.00662703,-117.08980632,12888,0,,1,M-Street-E/B,bermat,-117.089794415818,33.0066222328115
1960,MTS_12889,MTS,12889,4th Av & D St,32.64750511,-117.08665368,12889,0,,1,F-N/B,,-117.086641800606,32.6475003568386
1961,MTS_12892,MTS,12892,Euclid Av & Manzanares Wy,32.70368007,-117.08484953,12892,0,,1,F-N/B,,-117.084837643579,32.7036753035448
1962,MTS_12893,MTS,12893,Euclid Av & Naranja St,32.70848706,-117.08486905,12893,0,,1,N-N/B,,-117.084857161824,32.7084822913406
1963,MTS_12894,MTS,12894,Euclid Av & Federal Bl,32.72203533,-117.08473077,12894,0,,1,F-N/B,,-117.084718880152,32.7220305686346
1964,MTS_12896,MTS,12896,Collwood Bl & 4819,32.76694425,-117.08374122,12896,0,,2,F-N/B,,-117.08372932534,32.7669394828858
1965,MTS_12901,MTS,12901,Camino Del Norte & Paseo Montanoso,33.00023447,-117.08649979,12901,0,,1,N-W/B,campas,-117.086487878504,33.0002296665612
1966,MTS_12903,MTS,12903,3rd Av & F St,32.64160875,-117.07987016,12903,0,,1,F-N/B,3rdf,-117.07985827911,32.6416039896854
1967,MTS_12904,MTS,12904,Collwood Bl & Monroe Av,32.76011275,-117.08070021,12904,0,,1,F-N/B,,-117.080688318563,32.760107982239
1968,MTS_12906,MTS,12906,West Bernardo Dr & Poblado Rd,33.02663174,-117.08229758,12906,0,,1,F-N/B,wbepob,-117.082285673904,33.0266269368567
1969,MTS_12907,MTS,12907,54th St & Laurel St,32.73097532,-117.07956383,12907,0,,2,F-N/B,,-117.079551945695,32.730970557269
1970,MTS_12908,MTS,12908,54th St & Nutmeg St,32.73398522,-117.07952063,12908,0,,1,M-Street-N/B,,-117.079508737918,32.7339804517945
1971,MTS_12909,MTS,12909,54th St & College Grove Dr,32.73613764,-117.07946934,12909,0,,1,F-N/B,,-117.079457455983,32.7361328708827
1972,MTS_12910,MTS,12910,54th St & Lea St,32.74657735,-117.07933345,12910,0,,2,F-N/B,,-117.079321564793,32.7465725773153
1973,MTS_12911,MTS,12911,West Bernardo Dr & Rancho Bernardo Rd,33.02416857,-117.08196756,12911,0,,1,F-N/B,wberan,-117.081955647294,33.0241637693012
1974,MTS_12912,MTS,12912,54th St & Trojan Av,32.75521402,-117.07920008,12912,0,,1,F-N/B,,-117.079188187168,32.7552092554475
1975,MTS_12913,MTS,12913,54th St & University Av,32.75010423,-117.07924956,12913,0,,1,F-N/B,,-117.079237672781,32.7500994636939
1976,MTS_12914,MTS,12914,54th St & El Cajon Bl,32.75830609,-117.07919991,12914,0,,1,F-N/B,elc54,-117.079188014527,32.7583013167914
1977,MTS_12915,MTS,12915,West Bernardo Dr & Caminito Siega,33.03038998,-117.08172957,12915,0,,1,F-N/B,,-117.081717660762,33.0303851775961
1978,MTS_12916,MTS,12916,Bayview Ct & Bayview Heights Pl,32.72400572,-117.07783996,12916,0,,1,M-Street-E/B,,-117.07782807218,32.7240009577985
1979,MTS_12917,MTS,12917,Waring Rd & Greenbrier Av,32.79507767,-117.07805901,12917,0,,1,F-N/B,,-117.078047113589,32.795072894034
1980,MTS_12918,MTS,12918,3rd Av & I St,32.63130681,-117.07586904,12918,0,,1,F-N/B,,-117.075857164322,32.6313020563113
1981,MTS_12919,MTS,12919,Bayview Ct & Hudson Bay Ter,32.72551533,-117.07568859,12919,0,,2,F-E/B,,-117.075676706253,32.7255105597461
1982,MTS_12920,MTS,12920,3rd Av & J St,32.62815162,-117.07462801,12920,0,,1,F-N/B,3rdj,-117.074616132591,32.6281468616591
1983,MTS_12922,MTS,12922,Pyramid St & Kenwood St,32.71195266,-117.07387099,12922,0,,2,F-N/B,,-117.07385910538,32.7119478956022
1984,MTS_12923,MTS,12923,58th St & Mira Flores Dr,32.70022125,-117.07317299,12923,0,,1,F-N/B,,-117.073161105551,32.7002164883061
1985,MTS_12924,MTS,12924,3rd Av & L St,32.62099967,-117.07180711,12924,0,,1,F-N/B,,-117.071795230628,32.6209949135973
1986,MTS_12925,MTS,12925,Bernardo Center Dr & Fairhope Rd,33.03191102,-117.07498974,12925,0,,0,F-N/B,,-117.074977833363,33.0319062147541
1987,MTS_12926,MTS,12926,Bernardo Center Dr & Bajada Pl,33.02558844,-117.07432676,12926,0,,0,F-N/B,,-117.074314852391,33.0255836371088
1988,MTS_12927,MTS,12927,3rd Av & Naples St,32.61413547,-117.06910299,12927,0,,1,F-N/B,,-117.069091115121,32.6141307217257
1989,MTS_12928,MTS,12928,Camino Del Norte & Paseo Lucido,32.99137061,-117.07256094,12928,0,,1,F-W/B,,-117.072549031958,32.991365809822
1990,MTS_12929,MTS,12929,College Av & Lindo Paseo,32.77223524,-117.06977285,12929,0,,1,F-N/B,colpas,-117.069760960308,32.7722304701302
1991,MTS_12930,MTS,12930,3rd Av & Oxford St,32.61105695,-117.06789563,12930,0,,1,F-N/B,,-117.067883753095,32.6110521984212
1992,MTS_12931,MTS,12931,College Av & Pontiac St,32.76877504,-117.0685077,12931,0,,1,F-N/B,,-117.06849580989,32.7687702650514
1993,MTS_12932,MTS,12932,3rd Av & Palomar St,32.60719985,-117.06638565,12932,0,,1,F-N/B,3rdpal,-117.06637377281,32.6071951018144
1994,MTS_12933,MTS,12933,Beyer Bl & Carnell Av,32.57217664,-117.06504581,12933,0,,1,F-N/B,,-117.06503393817,32.572171888945
1995,MTS_12934,MTS,12934,College Av & Arosa St,32.76554354,-117.06673729,12934,0,,1,F-N/B,,-117.066725404856,32.7655387687898
1996,MTS_12935,MTS,12935,3rd Av & Quintard St,32.60411579,-117.06518167,12935,0,,1,F-N/B,,-117.065169796585,32.604111035725
1997,MTS_12936,MTS,12936,College Av & Camino Rico,32.79300258,-117.06691711,12936,0,,1,F-N/B,,-117.066905223198,32.7929978066492
1998,MTS_12937,MTS,12937,College Av & Adelaide Av,32.75804089,-117.0662091,12937,0,,1,F-N/B,,-117.066197213125,32.7580361227881
1999,MTS_12938,MTS,12938,3rd Av & Main St,32.5951143,-117.06438425,12938,0,,1,F-N/B,mai3rd,-117.064372371978,32.5951095464819
2000,MTS_12939,MTS,12939,3rd Av & Anita St,32.59877277,-117.06434657,12939,0,,1,F-N/B,,-117.064334697477,32.5987680203245
2001,MTS_12940,MTS,12940,3rd Av & Orange Av,32.60230656,-117.06446036,12940,0,,1,F-N/B,ora3rd,-117.064448480551,32.6023018106727
2002,MTS_12943,MTS,12943,College Av & University Av,32.75324258,-117.06446029,12943,0,,1,F-N/B,unicol,-117.064448402626,32.753237811773
2003,MTS_12945,MTS,12945,College Av & St Therese Wy,32.78793619,-117.06455987,12945,0,,0,F-N/B,,-117.064547980819,32.7879314146083
2004,MTS_12946,MTS,12946,Beyer Wy & Palm Av,32.58444915,-117.06163032,12946,0,,1,F-N/B,beypal,-117.061618447942,32.58444439756
2005,MTS_12948,MTS,12948,College Av & Del Cerro Bl,32.78381512,-117.06180165,12948,0,,1,F-N/B,,-117.061789758202,32.7838103514211
2006,MTS_12950,MTS,12950,Picador Bl & Arey Dr,32.57889599,-117.05889469,12950,0,,1,F-N/B,,-117.058882813859,32.5788912396635
2007,MTS_12952,MTS,12952,College Av & Billman St,32.74571257,-117.05847798,12952,0,,1,N-N/B,,-117.058466098483,32.7457078038108
2008,MTS_12954,MTS,12954,Pomerado Rd & Espola Rd,33.01820063,-117.06099903,12954,0,,1,F-S/B,pomran,-117.060987121301,33.0181958297103
2009,MTS_12957,MTS,12957,Picador Bl & Cedar Glen Wy,32.57602258,-117.05573267,12957,0,,1,F-N/B,,-117.055720792622,32.5760178263278
2010,MTS_12960,MTS,12960,Picador Bl & Del Sol Bl,32.57419478,-117.05406053,12960,0,,1,F-N/B,,-117.054048655379,32.5741900287405
2011,MTS_12962,MTS,12962,College Av & College Grove Dr,32.74466098,-117.05410704,12962,0,,2,F-N/B,,-117.054095154378,32.7446562102678
2012,MTS_12963,MTS,12963,College Av & Federal Bl,32.74160006,-117.05016351,12963,0,,1,F-N/B,,-117.050151623697,32.7415952935366
2013,MTS_12965,MTS,12965,Madera St & Primera St,32.72085823,-117.04830724,12965,0,,2,F-E/B,,-117.048295354072,32.720853467015
2014,MTS_12966,MTS,12966,70th St & El Cajon Bl,32.76912778,-117.04694893,12966,0,,1,F-N/B,elc70,-117.046937045134,32.7691230036231
2015,MTS_12967,MTS,12967,Madera St & Ramon St,32.72356857,-117.04570458,12967,0,,0,F-N/B,,-117.045692698819,32.7235638046075
2016,MTS_12968,MTS,12968,Massachusetts Av & Balkis Ln,32.73441076,-117.04281074,12968,0,,0,F-N/B,,-117.042798858688,32.7344059902645
2017,MTS_12969,MTS,12969,Massachusetts Av & Madera St,32.72782595,-117.04272224,12969,0,,0,F-N/B,,-117.042710358235,32.7278211782019
2018,MTS_12970,MTS,12970,Meadowbrook Dr & Knollwood Rd,32.70769282,-117.03289575,12970,0,,1,F-N/B,,-117.032883875501,32.7076880566574
2019,MTS_12971,MTS,12971,Meadowbrook Dr & Gribble St,32.70363319,-117.03074671,12971,0,,2,F-N/B,,-117.030734834413,32.7036284263721
2020,MTS_12972,MTS,12972,Deep Dell Rd & Paradise Valley Rd,32.69602093,-117.02971391,12972,0,,1,F-N/B,deepar,-117.029702032447,32.6960161608365
2021,MTS_12973,MTS,12973,Baltimore Dr & Parkway Dr,32.77528126,-117.02718491,12973,0,,1,F-W/B,,-117.027173023024,32.775276487262
2022,MTS_12974,MTS,12974,Skyline Dr & Canton Dr,32.72367052,-117.02625507,12974,0,,0,F-N/B,skycan,-117.026243195345,32.7236657524893
2023,MTS_12975,MTS,12975,Cardiff St & Carlisle Dr,32.71896011,-117.0257389,12975,0,,1,F-N/B,carcar,-117.025727019229,32.7189553467658
2024,MTS_12976,MTS,12976,Jamacha Rd & Darby St,32.71723173,-117.02041114,12976,0,,2,F-W/B,,-117.02039926246,32.7172269615944
2025,MTS_12977,MTS,12977,Lake Murray Bl & Jackson Dr,32.7934637,-117.01821446,12977,0,,1,F-N/B,lakjac,-117.018202578116,32.7934589196765
2026,MTS_12978,MTS,12978,Elkelton Bl & Delrose Av,32.71255934,-117.0164365,12978,0,,1,F-N/B,,-117.016424621353,32.7125545676028
2027,MTS_12979,MTS,12979,La Mesa Bl & Grant Av,32.76666393,-117.01588577,12979,0,,1,F-N/B,,-117.015873888255,32.7666591589286
2028,MTS_12980,MTS,12980,Lake Murray Bl & Lake Aral Dr,32.7963512,-117.01574695,12980,0,,1,F-N/B,,-117.015735071907,32.79634641925
2029,MTS_12981,MTS,12981,Elkelton Bl & Lance Av,32.70725043,-117.01403345,12981,0,,2,M-Street-N/B,,-117.014021573089,32.7072456676195
2030,MTS_12983,MTS,12983,Lake Murray Bl & Lake Arrowhead Dr,32.7997942,-117.01277643,12983,0,,1,F-N/B,,-117.012764549665,32.7997894225508
2031,MTS_12984,MTS,12984,Lake Murray Bl & Lynnhaven Ln,32.80115085,-117.01161987,12984,0,,1,F-N/B,,-117.011607990413,32.8011460696919
2032,MTS_12986,MTS,12986,Grossmont Center Dr & Center Dr,32.78090437,-117.01046546,12986,0,,1,N-W/B,,-117.010453583669,32.7808995983247
2033,MTS_12990,MTS,12990,Ingraham St & Reed Av,32.79585174,-117.23948382,12990,0,,1,N-N/B,,-117.23947189784,32.795846972749
2034,MTS_12992,MTS,12992,Clairemont Mesa Bl & 3511,32.82773471,-117.21095064,12992,0,,1,M-Street-E/B,,-117.210938727824,32.8277299393553
2035,MTS_12995,MTS,12995,N Harbor Dr & Car Rental Rd,32.72880526,-117.18650828,12995,0,,1,F-E/B,,-117.18649637409,32.7288005017482
2036,MTS_12996,MTS,12996,N Harbor Dr & 2701,32.72852879,-117.18454781,12996,0,,1,M-Street-E/B,,-117.184535907569,32.7285240270664
2037,MTS_12998,MTS,12998,Hotel Circle S & 1605,32.75894122,-117.17798744,12998,0,,1,M-TC-Train-E/B,,-117.177975530744,32.7589364518587
2038,MTS_12999,MTS,12999,Hotel Circle S & Mission Valley Resort,32.75962964,-117.17158006,12999,0,,1,M-Street-E/B,,-117.171568154934,32.7596248775451
2039,MTS_13001,MTS,13001,Camino De La Reina & Mission Valley West,32.76751308,-117.15664603,13001,0,,1,M-Street-W/B,,-117.156634121612,32.7675083094797
2040,MTS_13002,MTS,13002,Balboa Av & Gerald Griffin Drwy,32.82159947,-117.15799404,13002,0,,1,F-E/B,,-117.157982132408,32.8215946975696
2041,MTS_13003,MTS,13003,Miramar Rd & Miramar Way,32.88002345,-117.15928105,13003,0,,1,F-E/B,,-117.15926914316,32.8800186736151
2042,MTS_13009,MTS,13009,Camino Del Rio S & 3505,32.77769352,-117.11804379,13009,0,,1,M-Street-E/B,,-117.118031887812,32.7776887471237
2043,MTS_13013,MTS,13013,Ocean View Bl & 46th St,32.70042249,-117.09622846,13013,0,,1,N-E/B,,-117.096216567663,32.7004177317783
2044,MTS_13017,MTS,13017,University Av & 5975,32.7512707,-117.06838086,13017,0,,1,M-Street-E/B,,-117.068368974095,32.7512659353002
2045,MTS_13018,MTS,13018,University Av & Salvation Army Drwy,32.75508584,-117.05160006,13018,0,,1,F-E/B,krocco,-117.051588176265,32.755081064742
2046,MTS_13020,MTS,13020,Baltimore Dr & Lake Murray Bl,32.78147018,-117.03294637,13020,0,,1,F-N/B,ballak,-117.032934491338,32.7814654008261
2047,MTS_13021,MTS,13021,Jamacha Rd & 7629,32.71288508,-117.03629375,13021,0,,0,M-Street-E/B,,-117.036281870818,32.7128803183911
2048,MTS_13022,MTS,13022,Baltimore Dr & Aztec Dr,32.77743774,-117.02953668,13022,0,,1,M-Street-W/B,,-117.029524793082,32.7774329611646
2049,MTS_13023,MTS,13023,Jamacha Rd & 8205,32.71615056,-117.02932302,13023,0,,0,M-Street-E/B,,-117.02931113713,32.7161457869965
2050,MTS_13024,MTS,13024,Nobel Dr & La Jolla Village Square Drwy,32.86776616,-117.23168788,13024,0,,1,N-E/B,noblaj,-117.231675958896,32.8677613802897
2051,MTS_13028,MTS,13028,Clairemont Dr & 4976 (Clairemont Town Square),32.83235826,-117.20414818,13028,0,,1,M-Street-E/B,,-117.20413626633,32.8323534866722
2052,MTS_13030,MTS,13030,Hotel Circle S & 2201,32.75910297,-117.18278057,13030,0,,1,M-Street-E/B,,-117.18276866342,32.7590982057437
2053,MTS_13032,MTS,13032,Hotel Circle S & 1333,32.75902725,-117.17531452,13032,0,,1,M-Street-E/B,,-117.175302608987,32.7590224889907
2054,MTS_13033,MTS,13033,Hotel Circle S & 625,32.7602566,-117.16932912,13033,0,,1,M-Street-E/B,,-117.169317216959,32.7602518378397
2055,MTS_13034,MTS,13034,Hotel Circle S & Bachman Pl,32.76055868,-117.16677876,13034,0,,1,F-E/B,,-117.166766852648,32.7605539101947
2056,MTS_13036,MTS,13036,Camino De La Reina & Mission Valley West,32.76763266,-117.15533299,13036,0,,1,F-E/B,,-117.155321082502,32.7676278904219
2057,MTS_13037,MTS,13037,Camino De La Reina & Westfield Drwy,32.76997576,-117.14950776,13037,0,,1,F-E/B,macymv,-117.149495855692,32.7699709940682
2058,MTS_13040,MTS,13040,Camino Del Rio N & 2655,32.77271215,-117.13445327,13040,0,,1,M-Street-E/B,,-117.134441367858,32.7727073804204
2059,MTS_13041,MTS,13041,Balboa Av & 8965,32.82128162,-117.1355304,13041,0,,1,M-Street-E/B,,-117.135518492234,32.8212768446653
2060,MTS_13043,MTS,13043,Camino Del Rio S & Point Loma Nazerene,32.7779437,-117.10741702,13043,0,,1,M-Street-E/B,,-117.107405122039,32.7779389335508
2061,MTS_13056,MTS,13056,Baltimore Dr & Wellesley St,32.77955248,-117.03152705,13056,0,,1,M-Street-W/B,,-117.031515162121,32.7795477047929
2062,MTS_13058,MTS,13058,Nobel Dr & La Jolla Village Square Drwy,32.86801101,-117.23165805,13058,0,,1,F-W/B,noblaj,-117.231646121939,32.8680062367814
2063,MTS_13059,MTS,13059,SeaWorld,32.76390304,-117.22945696,13059,0,,1,M-Special_Loc,seawld,-117.229445040923,32.7638982775154
2064,MTS_13066,MTS,13066,Hotel Circle N & 1904,32.75976294,-117.18128148,13066,0,,1,M-Street-W/B,,-117.181269576159,32.7597581790361
2065,MTS_13067,MTS,13067,Hotel Circle N & 1550,32.75967796,-117.17650539,13067,0,,1,M-Street-W/B,,-117.176493483416,32.7596731972966
2066,MTS_13070,MTS,13070,Miramar Rd & 7636,32.88448101,-117.15222911,13070,0,,1,M-Street-W/B,,-117.152217197215,32.8844762313189
2067,MTS_13072,MTS,13072,Balboa Av & Pennisi Dvwy,32.82070336,-117.1414098,13072,0,,2,F-W/B,balpen,-117.141397898566,32.820698583098
2068,MTS_13073,MTS,13073,Complex Dr & 8806,32.83016813,-117.13812975,13073,0,,2,M-Street-W/B,,-117.13811784057,32.8301633552183
2069,MTS_13074,MTS,13074,Balboa Av & 8808,32.82103293,-117.1372466,13074,0,,1,M-Street-W/B,ba8808,-117.137234690525,32.8210281540361
2070,MTS_13078,MTS,13078,Willow Creek Rd & Businesspark Av,32.90187935,-117.11135872,13078,0,,1,N-W/B,,-117.111346817604,32.9018745602921
2071,MTS_13079,MTS,13079,Camino Del Rio S & 4141,32.77809237,-117.10500435,13079,0,,1,M-Street-E/B,natuni,-117.104992459367,32.7780875990184
2072,MTS_13080,MTS,13080,Alliant University,32.89539002,-117.0958562,13080,0,,0,M-Street-W/B,intuni,-117.095844293428,32.8953852300102
2073,MTS_13081,MTS,13081,Streamview Dr & 5854,32.74440398,-117.07018389,13081,0,,1,M-Street-W/B,,-117.070171997546,32.7443992148098
2074,MTS_13085,MTS,13085,University Av & Salvation Army Drwy,32.75532384,-117.05177137,13085,0,,1,M-Street-W/B,,-117.051759480263,32.7553190706336
2075,MTS_13088,MTS,13088,Broadway & 7080,32.74266336,-117.04511925,13088,0,,1,M-Street-W/B,,-117.045107367804,32.7426585911415
2076,MTS_13091,MTS,13091,VA Hospital,32.87483075,-117.23296208,13091,0,,1,M-Special_Loc,vahos,-117.23295015024,32.8748259714716
2077,MTS_13092,MTS,13092,Voigt Dr & Scripps Memorial Hospital,32.88261821,-117.22452442,13092,0,,1,N-W/B,scrhos,-117.224512499651,32.8826134317853
2078,MTS_13094,MTS,13094,N Harbor Dr & Car Rental Rd,32.72917291,-117.18767956,13094,0,,1,N-W/B,,-117.18766765512,32.729168151114
2079,MTS_13095,MTS,13095,Hotel Circle N & 2270,32.75985922,-117.18418081,13095,0,,1,M-Street-W/B,,-117.18416889703,32.759854449987
2080,MTS_13096,MTS,13096,Hotel Circle N & 1650,32.75966337,-117.17844719,13096,0,,1,M-Street-W/B,,-117.178435284649,32.7596586022187
2081,MTS_13098,MTS,13098,Hotel Circle N & 950,32.76052029,-117.17229851,13098,0,,1,M-Street-W/B,,-117.172286599629,32.7605155263698
2082,MTS_13099,MTS,13099,Reynard Wy & 2850 (Opp),32.73536904,-117.16929387,13099,0,,0,M-Street-N/B,,-117.169281963971,32.7353642736401
2083,MTS_13101,MTS,13101,Miramar Rd & Miramar Way,32.88028853,-117.15948901,13101,0,,1,N-W/B,,-117.159477092625,32.8802837491324
2084,MTS_13102,MTS,13102,Camino De La Reina & Park In The Valley Drwy,32.77008029,-117.14987319,13102,0,,1,N-W/B,macymv,-117.14986128527,32.7700755220717
2085,MTS_13103,MTS,13103,Clairemont Mesa Bl & Industrial Park,32.83296753,-117.14630339,13103,0,,1,F-W/B,,-117.146291484634,32.8329627567064
2086,MTS_13104,MTS,13104,Miramar Rd & Northgate Plaza,32.89241341,-117.13854645,13104,0,,1,M-Street-W/B,,-117.138534535722,32.8924086259377
2087,MTS_13109,MTS,13109,Bayview Heights Dr & 1737,32.72316717,-117.07869698,13109,0,,2,M-Street-E/B,,-117.078685089742,32.7231624077987
2088,MTS_13110,MTS,13110,Streamview Dr & 5869,32.74434771,-117.06955242,13110,0,,1,M-Street-E/B,,-117.069540535484,32.7443429427804
2089,MTS_13111,MTS,13111,Clairemont Mesa Bl & Ruffin Rd,32.83160224,-117.12860885,13111,0,,1,F-W/B,claove,-117.128596942457,32.8315974682218
2090,MTS_13112,MTS,13112,University Av & University Sq,32.75052552,-117.07050107,13112,0,,1,M-Street-W/B,,-117.070489181079,32.7505207549407
2091,MTS_13116,MTS,13116,Lisbon St & 7170,32.71217625,-117.04397295,13116,0,,2,M-Street-W/B,,-117.043961074548,32.7121714830729
2092,MTS_13118,MTS,13118,Jamacha Rd & 8204,32.71629082,-117.029308,13118,0,,0,M-Street-W/B,,-117.029296121234,32.7162860553541
2093,MTS_13119,MTS,13119,Ingraham St & 3866,32.79055203,-117.23817798,13119,0,,1,M-Street-S/B,,-117.238166064079,32.7905472605589
2094,MTS_13124,MTS,13124,West Bernardo Dr & Sony,33.01319974,-117.08761823,13124,0,,1,M-Street-S/B,sony,-117.087606318624,33.0131949453798
2095,MTS_13125,MTS,13125,West Bernardo Dr & Sharp Hospital,33.01861435,-117.08149083,13125,0,,1,M-Street-S/B,,-117.081478926132,33.018609546198
2096,MTS_13129,MTS,13129,La Jolla Shores Dr & Naga Way,32.86529443,-117.25232458,13129,0,,1,F-S/B,,-117.252312650525,32.8652896576262
2097,MTS_13130,MTS,13130,N Torrey Pines Rd & John Hopkins Dr,32.89780161,-117.24207723,13130,0,,0,F-S/B,ntorpn,-117.242065307768,32.8977968274949
