GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US06073019602,06073019602,"Census Tract 196.02, San Diego County, California",1724,60,57667,10998,86.8,5.7,56786,12998,7.2,5.0,44167,35904,0.0,1.9,-,**,1.4,1.3,86563,32330,0.0,1.9,-,**,3.0,2.3,101591,74153,1.6,1.4,(X),(X),26.3,6.8,30294,12589,64.6,6.6,67546,12882,2.6,2.6,28793,21536,34.3,6.6,32632,20892,43.9,7.1,75909,5119,19.3,3.2,54878,10125,1295,115,60280,11426,39.1,7.8,32222,20036,60.9,7.8,68657,14888,77.7,7.7,(X),(X),16.3,6.4,(X),(X),6.0,4.9,(X),(X),429,113,37578,26408,19.3,9.3,(X),(X),17.5,9.3,(X),(X),1.9,3.2,(X),(X),80.7,9.3,(X),(X),62.0,17.7,(X),(X),18.6,13.8,(X),(X),18.4,(X),(X),(X),20.9,(X),(X),(X),7.9,(X),(X),(X)
1400000US06073019701,06073019701,"Census Tract 197.01, San Diego County, California",2210,126,46154,8147,82.8,5.6,42885,13440,3.9,3.5,36005,8538,1.0,1.6,-,**,6.6,2.0,(X),(X),0.0,1.5,-,**,3.3,3.3,75250,23927,2.4,3.1,-,**,23.4,7.4,37453,25442,64.0,7.7,45986,8526,6.5,3.8,29044,13252,50.0,7.3,36713,15256,25.4,5.6,54182,11933,18.1,3.6,49113,14783,1237,195,54468,8065,48.7,8.7,47279,14224,51.3,8.7,61442,10826,75.8,8.0,(X),(X),15.3,5.0,(X),(X),8.9,6.8,(X),(X),973,179,32632,3114,45.5,13.9,(X),(X),39.6,12.6,(X),(X),6.0,5.3,(X),(X),54.5,13.9,(X),(X),38.7,14.0,(X),(X),15.7,10.0,(X),(X),19.4,(X),(X),(X),23.0,(X),(X),(X),14.8,(X),(X),(X)
1400000US06073019702,06073019702,"Census Tract 197.02, San Diego County, California",1710,68,61184,13100,91.1,3.0,59474,13310,1.1,1.2,-,**,0.9,0.7,-,**,3.8,2.5,(X),(X),0.0,1.9,-,**,1.6,1.4,94375,80385,1.5,1.2,63750,39284,22.5,4.5,75121,23416,73.1,4.3,57500,13052,1.4,1.7,-,**,39.6,6.1,71513,30108,41.2,5.6,64844,24210,17.8,2.9,44643,30324,1235,118,75288,16907,33.8,7.6,88822,8767,66.2,7.6,61855,17173,73.4,8.2,(X),(X),19.1,6.8,(X),(X),7.4,5.0,(X),(X),475,120,37740,12061,43.4,13.9,(X),(X),33.1,14.3,(X),(X),10.3,7.3,(X),(X),56.6,13.9,(X),(X),40.4,14.5,(X),(X),16.2,10.8,(X),(X),17.8,(X),(X),(X),20.7,(X),(X),(X),10.3,(X),(X),(X)
1400000US06073019803,06073019803,"Census Tract 198.03, San Diego County, California",1798,75,78015,8836,88.7,4.1,78051,8668,0.5,0.8,-,**,0.0,1.8,-,**,8.3,3.4,(X),(X),0.0,1.8,-,**,2.4,2.6,(X),(X),0.0,1.8,-,**,17.3,5.5,77332,23633,74.1,5.0,78640,14744,2.5,3.5,-,**,36.1,4.8,98719,7766,44.8,5.1,76707,8828,16.6,3.6,53208,15647,1208,122,91989,9476,48.1,6.5,92344,20240,51.9,6.5,91910,10821,67.0,9.2,(X),(X),24.2,8.6,(X),(X),8.9,5.7,(X),(X),590,132,51012,4464,62.0,11.6,(X),(X),54.2,11.5,(X),(X),7.8,6.7,(X),(X),38.0,11.6,(X),(X),29.7,9.9,(X),(X),8.3,6.5,(X),(X),29.8,(X),(X),(X),29.1,(X),(X),(X),31.0,(X),(X),(X)
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California",1711,50,96728,11395,90.8,4.1,99737,12041,0.0,1.9,-,**,2.3,3.4,-,**,3.7,2.7,(X),(X),0.0,1.9,-,**,1.5,1.7,-,**,1.7,1.9,-,**,7.6,3.8,(X),(X),87.8,4.9,98224,13488,0.6,1.0,-,**,24.1,5.8,107917,34064,49.0,5.3,102917,16721,26.2,3.2,62303,15841,1293,98,104107,14551,40.1,7.4,124423,26415,59.9,7.4,91094,13912,82.0,6.9,(X),(X),10.4,5.3,(X),(X),7.7,4.7,(X),(X),418,99,68333,44851,51.9,12.4,(X),(X),40.4,10.7,(X),(X),11.5,8.0,(X),(X),48.1,12.4,(X),(X),37.1,11.9,(X),(X),11.0,6.9,(X),(X),30.9,(X),(X),(X),28.2,(X),(X),(X),39.2,(X),(X),(X)
1400000US06073019805,06073019805,"Census Tract 198.05, San Diego County, California",1650,79,43103,5469,78.4,5.8,40757,5041,3.6,3.1,59740,32314,2.1,3.0,-,**,4.2,2.3,11328,2959,0.0,1.9,-,**,10.5,4.9,53250,15110,1.2,1.9,-,**,25.0,4.5,48411,5319,67.2,5.7,40718,8808,2.2,2.5,58073,6273,33.1,6.5,50833,8264,27.0,5.4,47338,16223,37.7,6.1,22823,4131,830,84,52833,6124,49.9,7.6,48583,2657,50.1,7.6,74265,9731,91.7,4.2,(X),(X),6.1,3.7,(X),(X),2.2,2.2,(X),(X),820,123,22500,5229,66.0,10.3,(X),(X),58.7,10.1,(X),(X),7.3,7.3,(X),(X),34.0,10.3,(X),(X),30.9,9.9,(X),(X),3.2,5.1,(X),(X),27.2,(X),(X),(X),21.7,(X),(X),(X),32.7,(X),(X),(X)
1400000US06073019806,06073019806,"Census Tract 198.06, San Diego County, California",4292,126,80664,13124,87.6,3.8,76750,15376,0.0,0.8,-,**,0.4,0.7,-,**,10.5,3.6,119554,102223,0.0,0.8,-,**,0.9,1.1,-,**,0.7,1.2,-,**,6.5,4.1,(X),(X),83.0,5.1,80913,13271,2.0,2.6,-,**,36.1,5.1,99886,25217,36.5,5.7,114653,28434,25.3,4.6,51322,8203,3355,238,90524,18875,44.6,6.5,105933,19704,55.4,6.5,80230,18331,78.9,5.9,(X),(X),16.0,5.4,(X),(X),5.0,3.6,(X),(X),937,263,53135,18040,68.1,12.9,(X),(X),58.2,16.2,(X),(X),9.9,9.1,(X),(X),31.9,12.9,(X),(X),10.9,8.1,(X),(X),21.0,11.8,(X),(X),24.5,(X),(X),(X),24.4,(X),(X),(X),24.8,(X),(X),(X)
1400000US06073019808,06073019808,"Census Tract 198.08, San Diego County, California",2337,73,69852,10159,86.5,4.6,60703,8559,1.0,1.0,-,**,0.0,1.4,-,**,9.3,4.4,90672,4171,0.0,1.4,-,**,1.3,2.1,-,**,1.8,2.6,-,**,7.0,4.4,52853,28778,80.9,5.6,64107,12134,2.4,3.0,-,**,19.2,5.6,83317,34978,19.7,6.0,87125,83531,58.7,5.9,60361,7550,1357,157,85254,3826,14.7,4.2,91296,16550,85.3,4.2,80625,14916,89.5,6.3,85729,3715,8.1,5.1,83750,10867,2.4,3.9,-,**,980,166,48026,28432,75.5,10.2,34792,28550,65.3,12.1,31618,7729,10.2,8.3,53696,13135,24.5,10.2,76522,44137,14.8,7.6,77228,21702,9.7,8.6,"2,500-",***,29.4,(X),(X),(X),23.6,(X),(X),(X),36.4,(X),(X),(X)
1400000US06073019809,06073019809,"Census Tract 198.09, San Diego County, California",1581,70,84016,8157,92.3,3.2,83304,16150,0.4,0.7,-,**,0.0,2.0,-,**,5.6,2.9,97639,44182,0.0,2.0,-,**,1.6,2.2,-,**,0.0,2.0,-,**,5.2,2.7,84292,17479,88.7,3.8,81875,16800,2.7,2.9,-,**,11.8,3.6,117578,12904,41.6,4.2,103103,17310,43.9,4.1,49012,5962,1160,101,87688,8653,25.7,5.1,117969,19042,74.3,5.1,76471,22497,82.3,5.9,(X),(X),14.6,5.2,(X),(X),3.1,2.9,(X),(X),421,103,40662,18672,51.8,13.7,(X),(X),39.2,12.2,(X),(X),12.6,10.4,(X),(X),48.2,13.7,(X),(X),32.1,12.1,(X),(X),16.2,11.0,(X),(X),22.7,(X),(X),(X),22.7,(X),(X),(X),21.9,(X),(X),(X)
1400000US06073019902,06073019902,"Census Tract 199.02, San Diego County, California",1288,53,53333,15576,91.6,3.3,53542,17077,1.1,1.8,-,**,0.7,1.2,-,**,3.6,2.4,61250,33992,0.0,2.5,-,**,1.6,1.9,(X),(X),1.3,1.4,86607,31573,32.3,7.3,42273,7145,62.3,7.4,71000,10110,3.7,3.1,43333,36021,39.1,6.2,50156,12023,41.4,5.7,73826,24775,15.8,4.1,59211,23995,893,96,70521,15068,42.2,8.5,41534,20942,57.8,8.5,74813,12543,77.4,7.2,(X),(X),11.0,7.0,(X),(X),11.6,4.9,(X),(X),395,90,45481,11259,26.6,13.1,(X),(X),17.0,10.3,(X),(X),9.6,7.6,(X),(X),73.4,13.1,(X),(X),48.6,17.0,(X),(X),24.8,13.2,(X),(X),21.4,(X),(X),(X),27.9,(X),(X),(X),6.8,(X),(X),(X)
1400000US06073019903,06073019903,"Census Tract 199.03, San Diego County, California",1529,75,75211,13059,82.6,6.9,75578,9552,4.6,2.8,50096,24110,0.0,2.1,-,**,3.0,2.4,86136,55506,2.0,3.0,-,**,7.4,5.3,83304,19264,0.4,0.8,-,**,25.8,6.2,37171,8434,65.3,6.2,90208,19220,5.0,3.6,21458,16028,30.1,6.7,78750,25187,47.6,8.2,75250,28691,17.3,4.0,78875,28266,1193,125,76739,5643,31.0,9.4,93833,11456,69.0,9.4,66094,19628,74.6,8.3,80625,11870,18.4,8.4,56406,25994,7.0,5.0,81293,31004,336,121,26458,21025,53.9,18.6,(X),(X),38.1,19.1,(X),(X),15.8,13.0,(X),(X),46.1,18.6,(X),(X),42.3,20.1,(X),(X),3.9,7.2,(X),(X),25.8,(X),(X),(X),27.7,(X),(X),(X),11.0,(X),(X),(X)
1400000US06073019904,06073019904,"Census Tract 199.04, San Diego County, California",2703,151,67614,9761,75.4,6.8,69180,11407,7.7,4.9,43982,23159,0.9,1.6,-,**,9.0,4.5,95175,56159,0.0,1.2,-,**,4.4,2.7,62163,31858,2.6,2.2,(X),(X),11.0,3.8,77202,32076,70.8,6.7,66908,11206,5.1,3.7,86435,11156,42.1,6.7,60417,17555,30.4,5.1,91273,27249,22.4,3.6,63438,22628,1737,224,83398,16427,36.6,10.7,63547,18297,63.4,10.7,94167,11992,76.4,7.4,(X),(X),16.6,6.9,(X),(X),7.0,4.0,(X),(X),966,175,32381,30127,57.6,13.7,(X),(X),45.3,12.9,(X),(X),12.2,9.8,(X),(X),42.4,13.7,(X),(X),18.0,9.6,(X),(X),24.4,12.6,(X),(X),18.1,(X),(X),(X),20.6,(X),(X),(X),11.5,(X),(X),(X)
1400000US06073019905,06073019905,"Census Tract 199.05, San Diego County, California",1677,91,59427,8824,91.1,2.8,57500,7842,0.5,0.8,-,**,0.0,1.9,-,**,4.0,1.6,150156,67690,0.0,1.9,-,**,1.0,1.2,-,**,3.3,1.9,48333,29002,13.1,4.0,32440,20746,79.0,4.8,64438,17167,4.5,2.9,29107,4125,33.5,6.1,51379,12067,39.1,4.4,87083,20956,22.9,3.1,51071,27592,1079,107,75506,11373,31.9,5.9,61905,6916,68.1,5.9,83307,12122,80.7,5.7,(X),(X),14.4,4.6,(X),(X),4.9,4.0,(X),(X),598,119,35667,14679,54.0,11.0,31541,5128,50.5,10.9,31983,12033,3.5,4.2,-,**,46.0,11.0,46202,18059,33.6,10.7,51016,18195,12.4,9.5,"2,500-",***,13.8,(X),(X),(X),14.6,(X),(X),(X),12.4,(X),(X),(X)
1400000US06073020013,06073020013,"Census Tract 200.13, San Diego County, California",4757,164,106296,13071,79.3,5.3,106311,13877,4.6,3.6,(X),(X),0.0,0.7,-,**,12.0,2.7,78150,41468,0.0,0.7,-,**,2.4,1.9,116776,45667,1.7,1.7,80375,70192,12.2,3.8,164183,47985,71.2,5.4,103353,17689,0.0,0.7,-,**,38.6,4.6,126991,20750,45.2,5.5,87438,40451,16.2,3.3,80263,18067,3802,280,114426,13493,53.3,7.7,116711,16515,46.7,7.7,111234,25907,80.9,6.8,(X),(X),12.9,6.3,(X),(X),6.2,4.2,(X),(X),955,275,61808,35203,51.0,15.6,(X),(X),51.0,15.6,(X),(X),0.0,3.3,(X),(X),49.0,15.6,(X),(X),16.9,11.0,(X),(X),32.1,14.2,(X),(X),33.1,(X),(X),(X),35.6,(X),(X),(X),23.2,(X),(X),(X)
1400000US06073020014,06073020014,"Census Tract 200.14, San Diego County, California",3086,168,96475,9693,89.4,5.2,96803,12601,0.9,1.2,-,**,0.5,0.8,-,**,7.8,4.3,(X),(X),0.0,1.0,-,**,0.0,1.0,-,**,1.5,2.1,-,**,10.3,3.9,105500,43350,79.5,5.3,96311,16529,2.0,2.4,-,**,30.1,4.2,130957,26791,43.5,4.7,100017,22738,24.4,3.9,66418,6314,1948,207,124609,24197,43.4,6.2,131080,38243,56.6,6.2,111442,24658,87.4,5.4,(X),(X),10.2,5.2,(X),(X),2.5,1.8,(X),(X),1138,202,69310,12200,54.8,10.7,(X),(X),37.4,11.8,(X),(X),17.4,9.3,(X),(X),45.2,10.7,(X),(X),26.7,8.9,(X),(X),18.5,9.3,(X),(X),31.1,(X),(X),(X),27.7,(X),(X),(X),35.2,(X),(X),(X)
1400000US06073020015,06073020015,"Census Tract 200.15, San Diego County, California",1835,103,87475,14813,87.3,4.3,86300,15297,0.0,1.8,-,**,0.0,1.8,-,**,8.2,3.9,101146,86573,0.6,0.9,-,**,1.5,1.9,-,**,2.4,2.2,(X),(X),4.5,2.4,86125,54368,83.5,4.4,86750,18042,0.0,1.8,-,**,25.4,4.8,98333,40748,45.1,5.4,116319,44521,29.5,4.2,52813,18347,1187,100,121406,19498,42.7,6.6,147946,33998,57.3,6.6,103125,31529,72.5,7.8,(X),(X),15.5,6.8,(X),(X),12.0,6.0,(X),(X),648,126,58750,12604,59.3,12.2,(X),(X),50.6,11.6,(X),(X),8.6,5.3,(X),(X),40.7,12.2,(X),(X),26.2,12.1,(X),(X),14.5,7.5,(X),(X),26.4,(X),(X),(X),29.3,(X),(X),(X),18.5,(X),(X),(X)
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California",3248,65,114817,11692,94.5,2.0,116042,12773,1.1,1.7,-,**,0.0,1.0,-,**,3.2,1.6,96667,32312,0.0,1.0,-,**,0.5,0.9,-,**,0.6,1.1,-,**,7.7,3.0,133929,84255,87.3,3.2,115243,12548,0.5,0.8,-,**,26.8,4.2,109432,45164,51.4,4.7,128750,28934,21.2,3.4,69107,17071,2802,146,118273,9101,47.1,5.8,122066,40786,52.9,5.8,108941,12172,84.0,6.0,(X),(X),6.9,3.8,(X),(X),9.1,5.1,(X),(X),446,133,66204,20347,57.4,15.5,(X),(X),54.5,16.0,(X),(X),2.9,4.8,(X),(X),42.6,15.5,(X),(X),30.7,15.2,(X),(X),11.9,10.0,(X),(X),32.2,(X),(X),(X),30.6,(X),(X),(X),42.6,(X),(X),(X)
1400000US06073020017,06073020017,"Census Tract 200.17, San Diego County, California",1188,70,38690,10441,89.7,6.3,35500,11987,6.3,5.2,53589,12612,0.0,2.7,-,**,2.5,2.8,-,**,0.0,2.7,-,**,1.4,1.8,-,**,0.0,2.7,-,**,32.5,7.4,45000,14904,58.7,9.5,28952,6508,5.4,3.6,37619,18047,45.0,7.3,40578,11704,30.1,7.4,45938,15479,19.5,5.7,23796,4199,678,109,46159,10672,50.4,9.5,43750,12791,49.6,9.5,47258,14099,65.6,10.1,(X),(X),18.4,11.4,(X),(X),15.9,7.3,(X),(X),510,106,23837,6175,43.5,15.4,(X),(X),25.1,9.8,(X),(X),18.4,13.8,(X),(X),56.5,15.4,(X),(X),41.6,16.1,(X),(X),14.9,9.0,(X),(X),22.6,(X),(X),(X),27.3,(X),(X),(X),16.5,(X),(X),(X)
1400000US06073020018,06073020018,"Census Tract 200.18, San Diego County, California",2180,108,49873,5088,74.8,8.6,46964,9440,3.6,4.4,-,**,0.2,0.4,-,**,3.3,2.3,61058,49615,0.0,1.5,-,**,15.5,7.6,54572,39713,2.6,2.4,50341,41134,59.5,9.7,50000,16408,32.8,9.7,48170,8696,2.5,2.4,84375,46588,45.5,6.8,42500,20358,40.6,8.0,54503,10162,11.4,5.1,37011,10968,1881,130,49193,7116,56.0,7.6,48563,15855,44.0,7.6,50663,10017,67.3,10.8,(X),(X),23.4,9.5,(X),(X),9.3,5.9,(X),(X),299,95,32462,8709,25.4,15.2,(X),(X),10.4,9.8,(X),(X),15.1,9.8,(X),(X),74.6,15.2,(X),(X),70.6,17.4,(X),(X),4.0,6.8,(X),(X),26.8,(X),(X),(X),24.4,(X),(X),(X),17.1,(X),(X),(X)
1400000US06073020019,06073020019,"Census Tract 200.19, San Diego County, California",2966,113,45485,7858,88.2,5.1,41265,10240,1.1,1.6,-,**,0.0,1.1,-,**,5.1,3.3,68580,15702,0.4,0.7,-,**,3.6,3.4,46875,45725,1.5,1.4,(X),(X),20.2,4.7,45125,16981,73.2,5.5,42285,12758,3.1,2.5,(X),(X),14.8,4.4,(X),(X),32.1,4.3,(X),(X),50.0,5.4,(X),(X),1573,191,66250,7682,31.0,7.4,85647,35570,69.0,7.4,64240,5143,84.5,7.7,74280,13086,15.5,7.7,55756,6090,0.0,2.0,-,**,1393,211,22282,2727,68.5,10.6,(X),(X),51.3,10.8,(X),(X),17.2,8.3,(X),(X),31.5,10.6,(X),(X),24.8,9.3,(X),(X),6.7,5.4,(X),(X),18.6,(X),(X),(X),18.9,(X),(X),(X),15.5,(X),(X),(X)
1400000US06073020020,06073020020,"Census Tract 200.20, San Diego County, California",2188,121,86548,15556,77.5,5.5,100295,25990,0.0,1.5,-,**,0.0,1.5,-,**,16.4,4.9,60496,42545,0.0,1.5,-,**,2.9,2.3,110662,55042,3.2,2.2,168347,15406,19.0,5.7,108875,55512,62.1,7.3,100386,24002,4.2,3.3,(X),(X),43.3,5.5,(X),(X),39.4,5.9,(X),(X),13.1,3.3,(X),(X),1797,149,101159,21254,58.7,6.7,112656,13149,41.3,6.7,78672,14898,84.4,6.7,(X),(X),8.2,4.1,(X),(X),7.5,5.4,(X),(X),391,157,31194,28079,32.2,21.7,(X),(X),32.2,21.7,(X),(X),0.0,8.0,(X),(X),67.8,21.7,(X),(X),42.5,23.1,(X),(X),25.3,20.3,(X),(X),28.3,(X),(X),(X),28.3,(X),(X),(X),24.8,(X),(X),(X)
1400000US06073020021,06073020021,"Census Tract 200.21, San Diego County, California",1663,88,51743,6118,68.4,6.4,51937,5244,1.6,1.6,(X),(X),0.0,1.9,-,**,10.7,3.9,102857,66311,0.0,1.9,-,**,15.8,5.7,40369,11825,3.4,2.2,(X),(X),53.4,7.3,47090,8131,31.8,6.8,(X),(X),2.8,2.2,(X),(X),49.9,7.1,(X),(X),40.0,7.5,(X),(X),7.3,3.8,(X),(X),1425,113,53202,6290,51.9,7.0,46292,8751,48.1,7.0,61146,18616,73.3,5.9,58018,9135,20.6,5.9,40184,21203,6.1,3.5,36806,17568,238,87,26786,19081,44.1,21.7,(X),(X),36.6,20.9,(X),(X),7.6,8.7,(X),(X),55.9,21.7,(X),(X),34.5,23.3,(X),(X),21.4,17.1,(X),(X),21.6,(X),(X),(X),21.3,(X),(X),(X),10.5,(X),(X),(X)
1400000US06073020022,06073020022,"Census Tract 200.22, San Diego County, California",2389,142,62583,20417,81.0,5.2,54420,7698,1.4,1.7,-,**,0.0,1.3,-,**,9.9,2.5,153529,20044,0.0,1.3,-,**,4.0,3.2,59554,34336,3.8,2.5,(X),(X),19.6,5.8,40078,26394,66.7,6.9,60647,17247,2.0,2.1,(X),(X),41.5,7.7,(X),(X),38.6,7.9,(X),(X),17.9,3.8,(X),(X),1816,183,77625,13025,43.4,8.0,61607,34727,56.6,8.0,84821,23642,69.1,8.6,(X),(X),21.7,8.1,(X),(X),9.2,6.0,(X),(X),573,150,26509,25012,63.9,17.4,(X),(X),48.7,17.2,(X),(X),15.2,13.4,(X),(X),36.1,17.4,(X),(X),19.2,13.9,(X),(X),16.9,14.5,(X),(X),31.7,(X),(X),(X),32.2,(X),(X),(X),30.4,(X),(X),(X)
1400000US06073020023,06073020023,"Census Tract 200.23, San Diego County, California",1295,54,60037,8375,86.0,5.7,61310,11275,1.3,1.5,-,**,2.3,2.2,53214,22069,4.6,4.4,(X),(X),0.0,2.5,-,**,3.9,2.9,59500,7702,1.9,1.9,48250,21191,23.8,5.7,83750,31783,68.5,6.2,56004,6276,0.0,2.5,-,**,29.3,5.4,59250,17841,47.1,4.8,75882,11512,23.6,5.1,39844,14023,1067,94,61722,7111,32.2,6.3,66000,29940,67.8,6.3,61094,7620,70.0,8.8,(X),(X),24.1,8.0,(X),(X),5.9,4.8,(X),(X),228,83,33214,29139,52.6,15.9,(X),(X),46.1,16.0,(X),(X),6.6,7.7,(X),(X),47.4,15.9,(X),(X),44.7,16.1,(X),(X),2.6,4.1,(X),(X),25.9,(X),(X),(X),29.7,(X),(X),(X),7.9,(X),(X),(X)
1400000US06073020024,06073020024,"Census Tract 200.24, San Diego County, California",1470,97,58162,7860,79.8,6.5,47139,14409,3.9,3.5,85847,11331,0.0,2.2,-,**,4.6,2.9,(X),(X),2.7,3.1,-,**,6.4,4.6,117935,44353,2.7,2.1,65063,63558,19.3,3.9,86875,26415,67.6,6.3,44665,5588,0.7,1.1,-,**,21.7,5.2,86815,26285,37.4,6.3,61944,10361,40.2,4.8,32171,10668,958,107,67072,10522,36.4,7.1,90121,25259,63.6,7.1,65181,7141,87.1,6.7,67250,11356,10.2,6.2,62679,29715,2.7,2.6,121111,35167,512,117,24167,4327,71.1,12.0,(X),(X),63.1,12.3,(X),(X),8.0,6.9,(X),(X),28.9,12.0,(X),(X),22.7,10.7,(X),(X),6.3,7.2,(X),(X),28.1,(X),(X),(X),28.5,(X),(X),(X),25.0,(X),(X),(X)
1400000US06073020025,06073020025,"Census Tract 200.25, San Diego County, California",1780,81,53929,9854,80.7,5.7,52096,9417,4.0,2.5,(X),(X),0.4,0.7,-,**,7.3,4.2,75071,6488,0.0,1.8,-,**,6.2,3.1,44506,36990,1.3,1.4,-,**,19.5,4.1,62542,16628,69.4,5.2,46982,10732,6.2,3.8,40625,38175,35.4,5.5,76594,3613,32.6,5.1,52868,14157,25.7,4.9,30266,2801,1113,114,64966,12851,48.2,7.7,71115,8931,51.8,7.7,48864,21749,77.0,6.8,(X),(X),17.3,5.8,(X),(X),5.7,4.7,(X),(X),667,130,32204,11964,59.7,12.3,(X),(X),51.6,11.9,(X),(X),8.1,5.4,(X),(X),40.3,12.3,(X),(X),20.4,10.4,(X),(X),19.9,10.7,(X),(X),21.7,(X),(X),(X),25.2,(X),(X),(X),14.1,(X),(X),(X)
1400000US06073020026,06073020026,"Census Tract 200.26, San Diego County, California",1751,99,59336,10319,81.0,5.8,53644,7571,1.5,1.6,-,**,0.0,1.8,-,**,9.0,3.2,100598,55315,0.0,1.8,-,**,7.0,4.4,(X),(X),1.5,1.5,(X),(X),14.1,4.8,47404,32294,74.0,5.4,53457,7246,0.6,0.9,-,**,18.7,4.8,82297,20136,44.0,5.2,67115,9203,36.7,4.8,31406,20375,1104,126,69342,20274,39.4,7.3,97574,16850,60.6,7.3,59102,10477,75.9,6.6,(X),(X),18.3,6.6,(X),(X),5.8,4.8,(X),(X),647,121,25514,8118,74.3,11.6,(X),(X),67.4,10.6,(X),(X),7.0,4.4,(X),(X),25.7,11.6,(X),(X),20.6,10.8,(X),(X),5.1,4.2,(X),(X),29.6,(X),(X),(X),27.7,(X),(X),(X),32.8,(X),(X),(X)
1400000US06073020027,06073020027,"Census Tract 200.27, San Diego County, California",5392,263,85872,9232,84.1,4.8,81604,7085,1.2,1.4,-,**,0.9,1.5,-,**,7.9,2.5,135972,28149,0.5,0.9,-,**,1.7,2.1,(X),(X),3.7,3.4,91333,75356,11.3,3.5,38582,19151,75.6,5.5,85757,8112,0.4,0.6,-,**,36.4,5.3,104088,11821,38.8,5.2,92776,16533,24.4,3.7,52877,14057,4158,244,92360,12015,54.7,5.8,104273,13585,45.3,5.8,82113,8385,86.2,6.0,103767,8830,10.1,5.7,81862,9362,3.7,3.1,81216,41681,1234,270,31415,14842,47.8,12.5,(X),(X),47.8,12.5,(X),(X),0.0,2.6,(X),(X),52.2,12.5,(X),(X),29.3,12.2,(X),(X),22.9,11.4,(X),(X),17.1,(X),(X),(X),15.3,(X),(X),(X),23.3,(X),(X),(X)
1400000US06073020028,06073020028,"Census Tract 200.28, San Diego County, California",1023,80,34817,4395,73.7,8.6,33867,4259,2.5,2.7,41333,9969,0.7,1.1,-,**,7.5,5.4,77644,32076,0.0,3.1,-,**,13.8,5.7,35170,23268,1.8,1.6,(X),(X),73.8,8.2,33692,6760,16.1,7.7,33945,3327,9.6,5.2,(X),(X),64.3,9.6,(X),(X),24.3,6.7,(X),(X),1.8,2.1,(X),(X),753,91,29428,5491,74.4,9.5,28500,5855,25.6,9.5,32292,28894,53.1,12.1,35921,9967,35.3,13.8,27670,19817,11.6,7.5,28661,7022,270,91,34643,7920,32.2,17.4,34375,12857,20.0,12.8,41500,10298,12.2,11.1,25179,9837,67.8,17.4,34727,9594,40.0,20.6,32891,18665,27.8,24.2,38777,15446,26.9,(X),(X),(X),27.1,(X),(X),(X),16.3,(X),(X),(X)
