,Unnamed: 0,status_description,mobile_web_status,duplicate_verified,override_duplicate,requested_datetime,closed_date,open,closed,service_name,coordinates,lat,long,sap_problem_type,Neighborhood
4896,36562.0,Closed,Closed,1.0,0.0,2017-02-19T20:58:00,2017-04-20T00:04:00,0.0,1.0,Pothole,32.923463-117.137299,32.923463,-117.137299,Pothole,Mid-City
4897,36563.0,Closed,Closed,0.0,0.0,2017-02-19T20:56:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.7561442399611-117.0923085676328,32.75614424,-117.09230856799999,Pothole,Mira Mesa
4898,36564.0,Closed,Closed,0.0,0.0,2017-02-19T20:54:00,2017-04-20T00:04:00,0.0,1.0,Pothole,32.923477-117.137413,32.923477,-117.137413,Pothole,San Carlos
4899,36565.0,Closed,Closed,1.0,0.0,2017-02-19T20:48:00,2017-02-21T00:02:00,0.0,1.0,Pothole,32.8081055-117.04075319999998,32.8081055,-117.0407532,Pothole,Miramar Ranch North
4900,36568.0,Closed,Closed,0.0,0.0,2017-02-19T20:14:00,2017-03-15T00:02:00,0.0,1.0,Pothole,32.93465078873626-117.07103458203125,32.9346507887,-117.07103458200001,Pothole,Mission Valley East
4901,36576.0,Closed,Closed,0.0,0.0,2017-02-19T19:13:00,2017-03-10T00:03:00,0.0,1.0,Pothole,32.77293-117.1574083333333,32.77293,-117.15740833299999,Pothole,San Carlos
4902,36577.0,Closed,Closed,0.0,0.0,2017-02-19T19:12:00,2017-03-10T00:03:00,0.0,1.0,Pothole,32.799113-117.04182600000001,32.799113,-117.041826,Pothole,University Heights
4903,36584.0,Closed,Closed,1.0,0.0,2017-02-19T18:33:00,2017-03-29T00:03:00,0.0,1.0,Pothole,32.7547878-117.14400840000002,32.7547878,-117.1440084,Pothole,Mid-City
4904,36587.0,Closed,Closed,1.0,0.0,2017-02-19T18:11:00,2017-05-16T00:03:00,0.0,1.0,Pothole,32.749511-117.091452,32.749511,-117.091452,Pothole,Mid-City
4905,36594.0,Closed,Closed,0.0,1.0,2017-02-19T17:38:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.74341937487333-117.052340395928,32.7434193749,-117.052340396,Pothole,San Carlos
4906,36597.0,Closed,Closed,0.0,0.0,2017-02-19T17:19:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.7936205-117.05154500000003,32.7936205,-117.051545,Pothole,Mira Mesa
4907,36598.0,Closed,Closed,1.0,0.0,2017-02-19T17:18:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.90789179734681-117.1393638467523,32.9078917973,-117.13936384700001,Pothole,North Park
4908,36603.0,Closed,Closed,1.0,0.0,2017-02-19T17:10:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.75524843437833-117.1357204456425,32.7552484344,-117.13572044600001,Pothole,Hillcrest
4909,36607.0,Closed,Closed,1.0,0.0,2017-02-19T16:59:00,2017-04-25T00:02:00,0.0,1.0,Pothole,32.748377-117.146428,32.748377000000005,-117.146428,Pothole,Hillcrest
4910,36608.0,Closed,Closed,0.0,0.0,2017-02-19T16:56:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.746657-117.14648,32.746657,-117.14648,Pothole,Clairemont
4911,36616.0,Closed,Closed,0.0,1.0,2017-02-19T16:37:00,2017-03-29T00:03:00,0.0,1.0,Pothole,32.8143297-117.17943600000001,32.8143297,-117.179436,Pothole,Bay Park
4912,36620.0,Closed,Closed,1.0,0.0,2017-02-19T16:26:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.77373087327779-117.2045920245595,32.773730873299996,-117.204592025,Pothole,University City
4913,36627.0,Closed,Closed,0.0,0.0,2017-02-19T15:54:00,2017-03-30T00:03:00,0.0,1.0,Pothole,32.8403346-117.2285948,32.8403346,-117.22859479999998,Pothole,Downtown
4914,36631.0,Closed,Closed,0.0,1.0,2017-02-19T15:38:00,2017-03-17T00:02:00,0.0,1.0,Pothole,32.72035347630641-117.1565809369274,32.7203534763,-117.156580937,Pothole,Pacific Beach
4915,36634.0,Closed,Closed,1.0,0.0,2017-02-19T15:35:00,2017-03-03T00:02:00,0.0,1.0,Pothole,32.80526813868606-117.2425668455896,32.8052681387,-117.242566846,Pothole,Mira Mesa
4916,36637.0,Closed,Closed,0.0,1.0,2017-02-19T15:29:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.91262439456751-117.143808803884,32.9126243946,-117.143808804,Pothole,Serra Mesa
4917,36640.0,Closed,Closed,1.0,0.0,2017-02-19T15:24:00,2017-03-21T00:02:00,0.0,1.0,Pothole,32.79819785280376-117.14256057649519,32.7981978528,-117.14256057600001,Pothole,Miramar
4918,36641.0,Closed,Closed,0.0,0.0,2017-02-19T15:23:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.88978880350675-117.1428102589258,32.8897888035,-117.142810259,Pothole,Mid-City
4919,36642.0,Closed,Closed,0.0,0.0,2017-02-19T15:22:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.76495046195641-117.0668991030492,32.764950462,-117.066899103,Pothole,Mid-City
4920,36643.0,Closed,Closed,0.0,1.0,2017-02-19T15:17:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.753151-117.098683,32.753151,-117.098683,Pothole,Rancho Bernardo
4921,36648.0,Closed,Closed,1.0,0.0,2017-02-19T14:59:00,2017-03-02T00:02:00,0.0,1.0,Pothole,33.00581410995964-117.0768389851945,33.00581411,-117.076838985,Pothole,Rancho Bernardo
4922,36649.0,Closed,Closed,0.0,0.0,2017-02-19T14:59:00,2017-03-02T00:02:00,0.0,1.0,Pothole,33.00578347410355-117.0768480376499,33.0057834741,-117.076848038,Pothole,Clairemont
4923,36653.0,Closed,Closed,0.0,0.0,2017-02-19T14:49:00,2017-04-25T00:02:00,0.0,1.0,Pothole,32.83302892933863-117.1948540025551,32.8330289293,-117.19485400299999,Pothole,Scripps Ranch
4924,36659.0,Closed,Closed,0.0,0.0,2017-02-19T14:33:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.905892-117.074469,32.905892,-117.074469,Pothole,Scripps Ranch
4925,36660.0,Closed,Closed,0.0,1.0,2017-02-19T14:31:00,2017-03-15T00:02:00,0.0,1.0,Pothole,32.903539-117.089001,32.903539,-117.089001,Pothole,Ocean Beach
4926,36661.0,Closed,Closed,0.0,0.0,2017-02-19T14:30:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.750950789683166-117.24225366975335,32.7509507897,-117.24225367,Pothole,Clairemont Mesa West
4927,36663.0,Closed,Closed,0.0,0.0,2017-02-19T14:26:00,2017-03-28T00:03:00,0.0,1.0,Pothole,32.81285445942958-117.1960357358217,32.8128544594,-117.196035736,Pothole,Midway District
4928,36665.0,Closed,Closed,0.0,1.0,2017-02-19T14:16:00,2017-03-12T00:01:00,0.0,1.0,Pothole,32.75038658980893-117.2084369073865,32.7503865898,-117.208436907,Pothole,Midway District
4929,36666.0,Closed,Closed,1.0,0.0,2017-02-19T14:14:00,2017-05-13T00:02:00,0.0,1.0,Pothole,32.74964289894122-117.2060694350294,32.7496428989,-117.206069435,Pothole,Mid-City
4930,36672.0,Closed,Closed,0.0,0.0,2017-02-19T13:54:00,2017-04-06T00:02:00,0.0,1.0,Pothole,32.751607-117.096963,32.751607,-117.096963,Pothole,North Park
4931,36674.0,Closed,Closed,0.0,0.0,2017-02-19T13:49:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.752421639810535-117.13516740722656,32.7524216398,-117.13516740700001,Pothole,University Heights
4932,36676.0,Closed,Closed,0.0,0.0,2017-02-19T13:43:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.7554026-117.13920029999997,32.755402600000004,-117.1392003,Pothole,Scripps Ranch
4933,36677.0,Closed,Closed,0.0,1.0,2017-02-19T13:41:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.89906150338827-117.0997834066306,32.8990615034,-117.099783407,Pothole,Hillcrest
4934,36678.0,Closed,Closed,0.0,0.0,2017-02-19T13:40:00,2017-03-29T00:03:00,0.0,1.0,Pothole,32.749872-117.163012,32.749872,-117.163012,Pothole,Sorrento Valley
4935,36679.0,Closed,Closed,1.0,0.0,2017-02-19T13:40:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.876456-117.190119,32.876456,-117.190119,Pothole,Sorrento Valley
4936,36680.0,Closed,Closed,0.0,1.0,2017-02-19T13:39:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.876363-117.190476,32.876363,-117.190476,Pothole,Sorrento Valley
4937,36681.0,Closed,Closed,1.0,0.0,2017-02-19T13:35:00,2017-04-26T00:03:00,0.0,1.0,Pothole,32.881098-117.173176,32.881098,-117.173176,Pothole,Rancho Peñasquitos
4938,36682.0,Closed,Closed,1.0,0.0,2017-02-19T13:31:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.9893794609541-117.0853993390846,32.989379461,-117.08539933899999,Pothole,NaN
4939,36683.0,Closed,Closed,1.0,0.0,2017-02-19T13:31:00,2017-03-03T10:20:00,0.0,1.0,Pothole,32.946955-117.09911,32.946955,-117.09911,Pothole,Rancho Peñasquitos
4940,36684.0,Closed,Closed,1.0,0.0,2017-02-19T13:30:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.98874721399787-117.0857285802412,32.988747214,-117.08572858,Pothole,Sabre Springs
4941,36685.0,Closed,Closed,1.0,0.0,2017-02-19T13:30:00,2017-03-03T10:20:00,0.0,1.0,Pothole,32.946973-117.095465,32.946973,-117.095465,Pothole,Bankers Hill
4942,36692.0,Closed,Closed,0.0,0.0,2017-02-19T13:07:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.73596523332665-117.1612914373327,32.7359652333,-117.161291437,Pothole,Downtown
4943,36694.0,Closed,Closed,0.0,0.0,2017-02-19T13:06:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.7202772-117.15612279999999,32.7202772,-117.1561228,Pothole,Valencia Park
4944,36700.0,Closed,Closed,0.0,0.0,2017-02-19T12:44:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.707089-117.078797,32.707089,-117.078797,Pothole,Mid-City
4945,36704.0,Closed,Closed,0.0,0.0,2017-02-19T12:30:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.74595709999999-117.09664505449217,32.7459571,-117.09664505399999,Pothole,Clairemont
4946,36706.0,Closed,Closed,1.0,0.0,2017-02-19T12:29:00,2017-04-25T00:02:00,0.0,1.0,Pothole,32.832892-117.19478,32.832892,-117.19478,Pothole,Point Loma
4947,36707.0,Closed,Closed,1.0,0.0,2017-02-19T12:27:00,2017-04-13T00:02:00,0.0,1.0,Pothole,32.74403123002706-117.2344838409443,32.74403123,-117.234483841,Pothole,Point Loma
4948,36708.0,Closed,Closed,1.0,0.0,2017-02-19T12:26:00,2017-04-13T00:02:00,0.0,1.0,Pothole,32.74480302624551-117.23284071306,32.744803026199996,-117.23284071299999,Pothole,Rancho Peñasquitos
4949,36713.0,Closed,Closed,0.0,1.0,2017-02-19T11:52:00,2017-03-02T00:02:00,0.0,1.0,Other,32.98867499999999-117.08547,32.988675,-117.08547,Pothole,Bay Terraces
4950,36719.0,Closed,Closed,0.0,0.0,2017-02-19T11:29:00,2017-03-22T00:03:00,0.0,1.0,Pothole,32.70197700000001-117.031598,32.701977,-117.031598,Pothole,Rancho Bernardo
4951,36723.0,Closed,Closed,1.0,0.0,2017-02-19T11:09:00,2017-05-23T00:03:00,0.0,1.0,Pothole,33.00420700000001-117.09168490000002,33.004207,-117.09168490000002,Pothole,Encanto
4952,36736.0,Closed,Closed,0.0,0.0,2017-02-19T10:18:00,2017-03-31T00:03:00,0.0,1.0,Pothole,32.719667-117.067952,32.719667,-117.067952,Pothole,Clairemont
4953,36737.0,Closed,Closed,1.0,0.0,2017-02-19T10:16:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.837661-117.196059,32.837661,-117.196059,Pothole,Barrio Logan
4954,36740.0,Closed,Closed,0.0,1.0,2017-02-19T10:09:00,2017-04-12T00:03:00,0.0,1.0,Pothole,32.683313-117.11234,32.683313,-117.11234,Pothole,Downtown
4955,36756.0,Closed,Closed,0.0,0.0,2017-02-19T09:44:00,2017-03-17T00:02:00,0.0,1.0,Pothole,32.70972400000001-117.15418899999997,32.709724,-117.154189,Pothole,Pacific Beach
4956,36764.0,Closed,Closed,1.0,0.0,2017-02-19T08:54:00,2017-03-03T00:02:00,0.0,1.0,Pothole,32.804912-117.242553,32.804912,-117.242553,Pothole,Kearny Mesa
4957,36770.0,Closed,Closed,1.0,0.0,2017-02-19T08:24:00,2017-05-13T00:02:00,0.0,1.0,Pothole,32.831501-117.128537,32.831501,-117.128537,Pothole,Hillcrest
4958,36771.0,Closed,Closed,0.0,0.0,2017-02-19T08:02:00,2017-05-02T00:02:00,0.0,1.0,Pothole,32.74838520217011-117.1576905717302,32.7483852022,-117.157690572,Pothole,Point Loma
4959,36785.0,Closed,Closed,0.0,0.0,2017-02-19T07:32:00,2017-03-10T00:03:00,0.0,1.0,Pothole,32.75723963637787-117.2235218963729,32.7572396364,-117.22352189600001,Pothole,Mira Mesa
4960,36788.0,Closed,Closed,0.0,0.0,2017-02-19T07:26:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.90778-117.1395416666667,32.907779999999995,-117.139541667,Pothole,North Clairemont
4961,36789.0,Closed,Closed,0.0,0.0,2017-02-19T07:12:00,2017-03-29T00:03:00,0.0,1.0,Pothole,32.831262581611135-117.21184090926204,32.8312625816,-117.211840909,Pothole,University Heights
4962,36790.0,Closed,Closed,1.0,0.0,2017-02-19T06:45:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.75518267307133-117.1438363067627,32.7551826731,-117.143836307,Pothole,Sorrento Valley
4963,36799.0,Closed,Closed,1.0,0.0,2017-02-19T01:54:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.87655639999999-117.19099080000001,32.8765564,-117.1909908,Pothole,Mira Mesa
4964,36800.0,Closed,Closed,1.0,0.0,2017-02-19T01:44:00,2017-04-25T00:03:00,0.0,1.0,Pothole,32.90916897016239-117.13129247116393,32.9091689702,-117.13129247100001,Pothole,Mid-City
4965,36801.0,Closed,Closed,0.0,1.0,2017-02-19T01:30:00,2017-02-20T12:17:00,0.0,1.0,Pothole,32.74969899665651-117.11064059618951,32.7496989967,-117.11064059600001,Pothole,Carmel Valley
4966,36806.0,Closed,Closed,1.0,0.0,2017-02-18T21:45:00,2017-04-25T00:02:00,0.0,1.0,Pothole,32.93395281399515-117.236568260608,32.933952814,-117.236568261,Pothole,Miramar
4967,36807.0,Closed,Closed,0.0,1.0,2017-02-18T21:44:00,2017-05-04T00:02:00,0.0,1.0,Pothole,32.8898492783193-117.142698933632,32.8898492783,-117.142698934,Pothole,Downtown
4968,36813.0,Closed,Closed,1.0,0.0,2017-02-18T21:17:00,2017-03-31T00:03:00,0.0,1.0,Pothole,32.72552383808532-117.17392329042968,32.7255238381,-117.17392329,Pothole,Point Loma
4969,36814.0,Closed,Closed,0.0,0.0,2017-02-18T21:16:00,2017-02-18T21:20:00,0.0,1.0,Pothole,32.68283-117.2441116666667,32.68283,-117.24411166700001,Pothole,Sorrento Valley
4970,36816.0,Closed,Closed,1.0,0.0,2017-02-18T21:13:00,2017-03-30T00:03:00,0.0,1.0,Pothole,32.90165364284397-117.2226446965639,32.9016536428,-117.222644697,Pothole,University Heights
4971,36828.0,Closed,Closed,1.0,0.0,2017-02-18T19:25:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.75513098419855-117.1437840363465,32.7551309842,-117.143784036,Pothole,North Park
4972,36831.0,Closed,Closed,0.0,0.0,2017-02-18T19:14:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.748458-117.143742,32.748458,-117.143742,Pothole,Mira Mesa
4973,36834.0,Closed,Closed,0.0,0.0,2017-02-18T18:24:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.925469-117.15537499999999,32.925469,-117.155375,Pothole,Rancho Bernardo
4974,36854.0,Closed,Closed,1.0,0.0,2017-02-18T17:00:00,2017-05-23T00:03:00,0.0,1.0,Pothole,33.00420700000001-117.09168490000002,33.004207,-117.09168490000002,Pothole,University City
4975,36860.0,Closed,Closed,1.0,0.0,2017-02-18T16:43:00,2017-03-30T00:03:00,0.0,1.0,Pothole,32.84635553886505-117.2211068892154,32.8463555389,-117.221106889,Pothole,Point Loma
4976,36872.0,Closed,Closed,1.0,1.0,2017-02-18T15:38:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.750265-117.24359,32.750265,-117.24359,Pothole,San Carlos
4977,36874.0,Closed,Closed,0.0,0.0,2017-02-18T15:33:00,2017-05-03T00:03:00,0.0,1.0,Pothole,32.801206-117.049359,32.801206,-117.049359,Pothole,Mid-City
4978,36892.0,Closed,Closed,0.0,0.0,2017-02-18T14:39:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.75677166666667-117.0943305,32.756771666700004,-117.0943305,Pothole,Allied Gardens
4979,36897.0,Closed,Closed,0.0,0.0,2017-02-18T14:29:00,2017-03-22T00:03:00,0.0,1.0,Pothole,32.794244-117.076525,32.794244,-117.076525,Pothole,Point Loma
4980,36899.0,Closed,Closed,1.0,0.0,2017-02-18T14:17:00,2017-03-16T00:02:00,0.0,1.0,Pothole,32.751434-117.21561529999997,32.751434,-117.2156153,Pothole,University Heights
4981,36908.0,Closed,Closed,0.0,0.0,2017-02-18T13:54:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.7608527802236-117.1450698563057,32.7608527802,-117.145069856,Pothole,Linda Vista
4982,36912.0,Closed,Closed,0.0,1.0,2017-02-18T13:38:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.78464566519886-117.17383843029843,32.7846456652,-117.17383843,Pothole,NaN
4983,36916.0,Closed,Closed,0.0,0.0,2017-02-18T13:23:00,2017-03-28T00:03:00,0.0,1.0,Pothole,32.71861460352678-117.1481063835144,32.7186146035,-117.148106384,Pothole,Downtown
4984,36921.0,Closed,Closed,0.0,0.0,2017-02-18T13:08:00,2017-03-31T00:03:00,0.0,1.0,Pothole,32.72710581133586-117.1757446750155,32.7271058113,-117.175744675,Pothole,Serra Mesa
4985,36925.0,Closed,Closed,1.0,0.0,2017-02-18T12:59:00,2017-03-21T00:02:00,0.0,1.0,Pothole,32.79591600000001-117.14290199999999,32.795916,-117.142902,Pothole,Midway District
4986,36928.0,Closed,Closed,1.0,0.0,2017-02-18T12:50:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.72965-117.173942,32.72965,-117.173942,Pothole,Bay Ho
4987,36930.0,Closed,Closed,0.0,0.0,2017-02-18T12:40:00,2017-03-03T00:02:00,0.0,1.0,Pothole,32.820531-117.212872,32.820531,-117.212872,Pothole,University Heights
4988,36938.0,Closed,Closed,1.0,0.0,2017-02-18T11:58:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.75514444866274-117.1437861832646,32.7551444487,-117.14378618299999,Pothole,Rancho Bernardo
4989,36951.0,Closed,Closed,0.0,0.0,2017-02-18T11:33:00,2017-03-02T00:02:00,0.0,1.0,Pothole,33.0186059146741-117.0628457074607,33.0186059147,-117.06284570700001,Pothole,Rancho Bernardo
4990,36952.0,Closed,Closed,0.0,1.0,2017-02-18T11:31:00,2017-05-23T00:02:00,0.0,1.0,Pothole,33.00107580400703-117.08885248728029,33.001075804,-117.08885248700001,Pothole,Rancho Peñasquitos
4991,36955.0,Closed,Closed,0.0,0.0,2017-02-18T11:30:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.9924179-117.08504299999998,32.9924179,-117.085043,Pothole,Carmel Mountain Ranch
4992,36959.0,Closed,Closed,1.0,0.0,2017-02-18T11:13:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.96844836647637-117.0892313884079,32.9684483665,-117.08923138799999,Pothole,Mira Mesa
4993,36964.0,Closed,Closed,0.0,0.0,2017-02-18T11:08:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.907358-117.13075700000002,32.907358,-117.130757,Pothole,Mid-City
4994,36965.0,Closed,Closed,0.0,0.0,2017-02-18T11:07:00,2017-03-17T00:02:00,0.0,1.0,Pothole,32.75906932077628-117.1208825335997,32.7590693208,-117.120882534,Pothole,Pacific Beach
4995,36975.0,Closed,Closed,1.0,0.0,2017-02-18T10:39:00,2017-03-03T00:02:00,0.0,1.0,Pothole,32.80452038263132-117.2423446992129,32.8045203826,-117.242344699,Pothole,Rancho Peñasquitos
4996,36977.0,Closed,Closed,1.0,0.0,2017-02-18T10:35:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.98955609988288-117.0853479766589,32.9895560999,-117.08534797700001,Pothole,Rancho Peñasquitos
4997,36978.0,Closed,Closed,1.0,0.0,2017-02-18T10:35:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.98965253676098-117.0853273948301,32.9896525368,-117.085327395,Pothole,Rancho Peñasquitos
4998,36981.0,Closed,Closed,1.0,0.0,2017-02-18T10:35:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.98894569746497-117.085831342374,32.9889456975,-117.085831342,Pothole,Valencia Park
4999,36985.0,Closed,Closed,0.0,0.0,2017-02-18T10:27:00,2017-03-22T00:03:00,0.0,1.0,Pothole,32.692546-117.07465,32.692546,-117.07465,Pothole,Pacific Beach
5000,36989.0,Closed,Closed,0.0,0.0,2017-02-18T10:23:00,2017-03-03T00:02:00,0.0,1.0,Pothole,32.80502530171397-117.2426543470049,32.8050253017,-117.24265434700001,Pothole,Midway District
5001,37004.0,Closed,Closed,0.0,0.0,2017-02-18T09:59:00,2017-03-12T00:01:00,0.0,1.0,Pothole,32.75038885421375-117.2121726908881,32.750388854200004,-117.212172691,Pothole,Skyline
5002,37005.0,Closed,Closed,0.0,0.0,2017-02-18T09:58:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.69758491779929-117.0260374435382,32.6975849178,-117.026037444,Pothole,Point Loma
5003,37012.0,Closed,Closed,0.0,0.0,2017-02-18T09:51:00,2017-03-16T00:02:00,0.0,1.0,Pothole,32.74421252313326-117.2230043728996,32.744212523099996,-117.223004373,Pothole,Point Loma
5004,37013.0,Closed,Closed,0.0,0.0,2017-02-18T09:49:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.74374267555098-117.2221083474506,32.7437426756,-117.222108347,Pothole,Nestor
5005,37058.0,Closed,Closed,0.0,1.0,2017-02-18T08:49:00,2017-05-10T00:03:00,0.0,1.0,Pothole,32.568507-117.077657,32.568507000000004,-117.077657,Pothole,Mira Mesa
5006,37059.0,Closed,Closed,1.0,0.0,2017-02-18T08:49:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.90431339947398-117.13224916381836,32.9043133995,-117.132249164,Pothole,Clairemont Mesa East
5007,37060.0,Closed,Closed,1.0,0.0,2017-02-18T08:39:00,2017-04-25T00:02:00,0.0,1.0,Pothole,32.83282066699857-117.19476870209962,32.832820667,-117.194768702,Pothole,Mira Mesa
5008,37061.0,Closed,Closed,0.0,1.0,2017-02-18T08:38:00,2017-03-14T00:02:00,0.0,1.0,Pothole,32.913712-117.132808,32.913712,-117.132808,Pothole,Bankers Hill
5009,37081.0,Closed,Closed,0.0,0.0,2017-02-18T07:20:00,2017-03-04T00:03:00,0.0,1.0,Pothole,32.73241069999999-117.1639419,32.7324107,-117.1639419,Pothole,Jamacha-Lomita
5010,37086.0,Closed,Closed,1.0,0.0,2017-02-18T06:59:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.71234099203622-117.0244527349687,32.712340992,-117.024452735,Pothole,Jamacha-Lomita
5011,37088.0,Closed,Closed,0.0,0.0,2017-02-18T06:57:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.71234816111405-117.0244576618238,32.7123481611,-117.024457662,Pothole,Mid-City
5012,37148.0,Closed,Closed,1.0,0.0,2017-02-17T19:31:00,2017-04-06T00:03:00,0.0,1.0,Pothole,32.7625303-117.12542489999998,32.7625303,-117.1254249,Pothole,Bay Terraces
5013,37155.0,Closed,Closed,1.0,0.0,2017-02-17T19:00:00,2017-02-18T00:02:00,0.0,1.0,Pothole,32.690974692984454-117.02941105026247,32.690974693,-117.02941105,Pothole,Mid-City
5014,37162.0,Closed,Closed,1.0,0.0,2017-02-17T18:41:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.741687-117.079186,32.741687,-117.079186,Pothole,Mid-City
5015,37163.0,Closed,Closed,0.0,0.0,2017-02-17T18:40:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.741808-117.079322,32.741808,-117.079322,Pothole,Rancho Bernardo
5016,37176.0,Closed,Closed,0.0,0.0,2017-02-17T18:16:00,2017-03-02T00:02:00,0.0,1.0,Pothole,33.011154-117.066963,33.011154,-117.066963,Pothole,Carmel Mountain Ranch
5017,37189.0,Closed,Closed,0.0,0.0,2017-02-17T17:43:00,2017-03-02T00:02:00,0.0,1.0,Pothole,32.98197442990461-117.0767251495757,32.9819744299,-117.07672515,Pothole,Mid-City
5018,37220.0,Closed,Closed,1.0,0.0,2017-02-17T17:11:00,2017-02-24T00:03:00,0.0,1.0,Pothole,32.76269699886388-117.096957532148,32.7626969989,-117.096957532,Pothole,Old Town
5019,37233.0,Closed,Closed,1.0,0.0,2017-02-17T16:50:00,2017-02-23T00:02:00,0.0,1.0,Pothole,32.75524040911605-117.2009549287284,32.7552404091,-117.20095492899999,Pothole,University Heights
5020,37310.0,Closed,Closed,1.0,0.0,2017-02-17T15:19:00,2017-02-28T00:02:00,0.0,1.0,Pothole,32.7552016-117.14377179999997,32.7552016,-117.14377179999998,Pothole,Bay Ho
5021,37312.0,Closed,Closed,0.0,1.0,2017-02-17T15:18:00,2017-03-16T00:02:00,0.0,1.0,Pothole,32.81030082317692-117.21298539805935,32.8103008232,-117.21298539799999,Pothole,Hillcrest
5022,37315.0,Closed,Closed,0.0,0.0,2017-02-17T15:16:00,2017-04-13T00:02:00,0.0,1.0,Pothole,32.74846051414594-117.1496905504222,32.748460514099996,-117.14969055,Pothole,Serra Mesa
5023,37323.0,Closed,Closed,0.0,0.0,2017-02-17T14:55:00,2017-02-25T00:02:00,0.0,1.0,Pothole,32.7932367-117.14457629999998,32.793236699999994,-117.1445763,Pothole,Mid-City
5024,37324.0,Closed,Closed,0.0,0.0,2017-02-17T14:55:00,2017-03-07T00:02:00,0.0,1.0,Pothole,32.75610198116582-117.07044443980863,32.7561019812,-117.07044444,Pothole,Mid-City
5025,37327.0,Closed,Closed,1.0,0.0,2017-02-17T14:51:00,2017-04-15T00:02:00,0.0,1.0,Pothole,32.75958091161764-117.06640104818808,32.7595809116,-117.06640104799999,Pothole,Clairemont
5026,37330.0,Closed,Closed,0.0,0.0,2017-02-17T14:49:00,2017-03-29T00:03:00,0.0,1.0,Pothole,32.83352987378168-117.1992296912867,32.8335298738,-117.199229691,Pothole,Pacific Beach
5027,37353.0,Closed,Closed,0.0,0.0,2017-02-17T14:17:00,2017-03-11T00:02:00,0.0,1.0,Pothole,32.81146530996336-117.2555245646436,32.81146531,-117.255524565,Pothole,Hillcrest
5028,37381.0,Closed,Closed,1.0,1.0,2017-02-17T13:42:00,2017-03-24T00:02:00,0.0,1.0,Pothole,32.74853763084128-117.1464184967774,32.7485376308,-117.14641849700001,Pothole,Pacific Beach
5029,37383.0,Closed,Closed,1.0,0.0,2017-02-17T13:41:00,2017-03-31T00:03:00,0.0,1.0,Pothole,32.782494-117.236726,32.782494,-117.236726,Pothole,Mission Bay
5030,37384.0,Closed,Closed,1.0,0.0,2017-02-17T13:40:00,2017-03-20T19:33:00,0.0,1.0,Pothole,32.774212-117.235084,32.774212,-117.235084,Pothole,Mission Bay
