,index,Unnamed: 0,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),closed_changed_date,Neighborhood_Val,Median_Time_Closed,City Pothole Count,Population
663,15626,15626,Kearny Mesa,5961.0,1.0,2017-02-23 00:02:00,32.81118437709936-117.15354682563164,1.0,32.8111843771,-117.15354682600001,Closed,0.0,0.0,2017-02-06 19:39:00,Pothole,Pothole,Closed,388.38333333333327,736383.0013888889,5,393.05,46,3029
664,15719,15719,Tierrasanta,7501.0,1.0,2017-02-23 00:02:00,32.82704501788661-117.09644235714723,0.0,32.8270450179,-117.096442357,Closed,0.0,1.0,2017-01-26 21:22:00,Pothole,Pothole,Closed,650.6666666666666,736383.0013888889,49,496.3083333333333,34,20048
665,15807,15807,Mira Mesa,8521.0,1.0,2017-02-23 00:02:00,32.93039587062496-117.14400796813965,1.0,32.9303958706,-117.144007968,Closed,0.0,0.0,2017-01-24 12:39:00,Pothole,Pothole,Closed,707.3833333333333,736383.0013888889,24,473.74166666666673,66,68906
666,15711,15711,Tierrasanta,7376.0,1.0,2017-02-23 00:02:00,32.82928824000668-117.10340390198141,1.0,32.82928824,-117.10340390200001,Closed,0.0,0.0,2017-01-27 13:03:00,Pothole,Pothole,Closed,634.9833333333332,736383.0013888889,49,496.3083333333333,34,20048
667,15602,15602,Clairemont Mesa West,5768.0,1.0,2017-02-23 00:02:00,32.81505105261672-117.1913687109221,0.0,32.815051052600005,-117.19136871100001,Closed,0.0,0.0,2017-02-08 15:56:00,Pothole,Pothole,Closed,344.1,736383.0013888889,20,378.175,20,12999
668,15495,15495,Kearny Mesa,4751.0,1.0,2017-02-23 00:02:00,32.82726306178021-117.15206139578923,1.0,32.8272630618,-117.15206139600001,Closed,0.0,0.0,2017-02-21 13:26:00,Pothole,Pothole,Closed,34.6,736383.0013888889,5,393.05,46,3029
669,15918,15918,Clairemont Mesa East,9868.0,1.0,2017-02-23 00:02:00,32.80222405216917-117.1598101035852,1.0,32.802224052199996,-117.159810104,Closed,0.0,0.0,2017-01-17 09:06:00,Pothole,Pothole,Closed,878.9333333333333,736383.0013888889,4,500.975,32,26878
670,15656,15656,Pacific Beach,6356.0,1.0,2017-02-23 00:02:00,32.804487-117.219424,0.0,32.804487,-117.219424,Closed,0.0,0.0,2017-02-02 13:56:00,Pothole,Pothole,Closed,490.1,736383.0013888889,10,409.75833333333327,44,30308
671,15675,15675,Tierrasanta,6620.0,1.0,2017-02-23 00:02:00,32.82933759124758-117.10341005249023,1.0,32.8293375912,-117.103410052,Closed,0.0,0.0,2017-01-31 16:23:00,Pothole,Pothole,Closed,535.65,736383.0013888889,49,496.3083333333333,34,20048
672,15570,15570,Clairemont Mesa East,5504.0,1.0,2017-02-23 00:02:00,32.833646404229675-117.19460049367063,1.0,32.8336464042,-117.194600494,Closed,0.0,0.0,2017-02-11 09:26:00,Pothole,Pothole,Closed,278.6,736383.0013888889,4,500.975,32,26878
673,15881,15881,Kearny Mesa,9210.0,1.0,2017-02-23 00:02:00,32.813197-117.152751,1.0,32.813196999999995,-117.152751,Closed,0.0,0.0,2017-01-21 13:46:00,Pothole,Pothole,Closed,778.2666666666668,736383.0013888889,5,393.05,46,3029
674,15880,15880,Mira Mesa,9209.0,1.0,2017-02-23 00:02:00,32.913202-117.143893,1.0,32.913202000000005,-117.143893,Closed,0.0,0.0,2017-01-21 13:56:00,Pothole,Pothole,Closed,778.1,736383.0013888889,24,473.74166666666673,66,68906
675,15593,15593,Mira Mesa,5699.0,1.0,2017-02-23 00:02:00,32.89883654539848-117.14121847076416,0.0,32.8988365454,-117.141218471,Closed,0.0,1.0,2017-02-09 07:39:00,Pothole,Pothole,Closed,328.3833333333333,736383.0013888889,24,473.74166666666673,66,68906
676,15847,15847,Del Cerro,9002.0,1.0,2017-02-23 00:02:00,32.78095396288191-117.06455707489471,0.0,32.7809539629,-117.064557075,Closed,0.0,1.0,2017-01-23 07:16:00,Pothole,Pothole,Closed,736.7666666666668,736383.0013888889,22,684.9,11,5683
677,15871,15871,Midway District,9144.0,1.0,2017-02-23 00:02:00,32.737189303689036-117.17941312713623,1.0,32.7371893037,-117.179413127,Closed,0.0,0.0,2017-01-21 23:27:00,Pothole,Pothole,Closed,768.5833333333335,736383.0013888889,14,553.35,38,14098
678,15553,15553,Kensington,5230.0,1.0,2017-02-23 00:02:00,32.75514317979048-117.10400303174839,1.0,32.7551431798,-117.10400303200001,Closed,0.0,0.0,2017-02-14 12:19:00,Pothole,Pothole,Closed,203.71666666666667,736383.0013888889,37,416.46666666666664,35,5804
679,15531,15531,Oak Park,5014.0,1.0,2017-02-24 00:03:00,32.741687-117.079186,1.0,32.741687,-117.079186,Closed,0.0,0.0,2017-02-17 18:41:00,Pothole,Pothole,Closed,149.36666666666667,736384.0020833333,34,293.1,19,10194
680,15563,15563,Mira Mesa,5306.0,1.0,2017-02-24 00:03:00,32.91696862209951-117.12468144841,1.0,32.9169686221,-117.12468144799999,Closed,0.0,0.0,2017-02-13 15:41:00,Pothole,Pothole,Closed,248.36666666666667,736384.0020833333,24,473.74166666666673,66,68906
681,15562,15562,University Heights,5299.0,1.0,2017-02-24 00:03:00,32.760948084167154-117.14624224824905,1.0,32.7609480842,-117.146242248,Closed,0.0,0.0,2017-02-13 16:52:00,Pothole,Pothole,Closed,247.1833333333333,736384.0020833333,48,353.11666666666673,11,12894
682,15581,15581,Rancho Bernardo,5625.0,1.0,2017-02-24 00:03:00,33.034576989260245-117.07485904484406,0.0,33.0345769893,-117.074859045,Closed,0.0,0.0,2017-02-09 17:59:00,Pothole,Pothole,Closed,342.06666666666666,736384.0020833333,7,439.4333333333333,53,44745
683,15606,15606,Hillcrest,5814.0,1.0,2017-02-24 00:03:00,32.7484151-117.15345780000001,0.0,32.7484151,-117.1534578,Closed,0.0,0.0,2017-02-08 09:17:00,Pothole,Pothole,Closed,374.76666666666665,736384.0020833333,21,350.0583333333333,30,13805
684,15678,15678,Mira Mesa,6717.0,1.0,2017-02-24 00:03:00,32.91196539734361-117.1523015748086,0.0,32.9119653973,-117.152301575,Closed,0.0,1.0,2017-01-31 09:14:00,Pothole,Pothole,Closed,566.8166666666667,736384.0020833333,24,473.74166666666673,66,68906
685,15614,15614,Redwood Village-Rolando Park,5890.0,1.0,2017-02-24 00:03:00,32.74504086471418-117.059104219188,0.0,32.745040864699995,-117.05910421899999,Closed,0.0,1.0,2017-02-07 14:32:00,Pothole,Pothole,Closed,393.51666666666665,736384.0020833333,53,320.825,22,0
686,15646,15646,Hillcrest,6175.0,1.0,2017-02-24 00:03:00,32.74700667246501-117.1605850943524,0.0,32.7470066725,-117.160585094,Closed,0.0,0.0,2017-02-04 10:53:00,Pothole,Pothole,Closed,469.16666666666674,736384.0020833333,21,350.0583333333333,30,13805
687,15542,15542,Chollas Creek,5138.0,1.0,2017-02-24 00:03:00,32.73892031519929-117.0853853413063,1.0,32.7389203152,-117.085385341,Closed,0.0,0.0,2017-02-15 15:05:00,Pothole,Pothole,Closed,200.96666666666667,736384.0020833333,50,488.36666666666673,15,6181
688,15585,15585,Mira Mesa,5647.0,1.0,2017-02-24 00:03:00,32.92104784966551-117.1276447718711,1.0,32.921047849699995,-117.12764477200001,Closed,0.0,0.0,2017-02-09 15:07:00,Pothole,Pothole,Closed,344.9333333333333,736384.0020833333,24,473.74166666666673,66,68906
689,15715,15715,Mira Mesa,7451.0,1.0,2017-02-24 00:03:00,32.9096548-117.1586523,1.0,32.9096548,-117.1586523,Closed,0.0,0.0,2017-01-27 08:24:00,Pothole,Pothole,Closed,663.65,736384.0020833333,24,473.74166666666673,66,68906
690,15588,15588,Midway District,5659.0,1.0,2017-02-24 00:03:00,32.73194309525687-117.2085683766183,0.0,32.731943095300004,-117.208568377,Closed,0.0,0.0,2017-02-09 12:36:00,Pothole,Pothole,Closed,347.45,736384.0020833333,14,553.35,38,14098
691,15545,15545,Chollas Creek,5141.0,1.0,2017-02-24 00:03:00,32.7386486577175-117.0856714156615,0.0,32.7386486577,-117.085671416,Closed,0.0,0.0,2017-02-15 14:55:00,Pothole,Pothole,Closed,201.13333333333333,736384.0020833333,50,488.36666666666673,15,6181
692,15795,15795,Clairemont Mesa East,8404.0,1.0,2017-02-24 00:03:00,32.817135-117.171437,1.0,32.817135,-117.171437,Closed,0.0,0.0,2017-01-24 15:48:00,Pothole,Pothole,Closed,728.25,736384.0020833333,4,500.975,32,26878
693,15644,15644,Mira Mesa,6116.0,1.0,2017-02-24 00:03:00,32.901712404971725-117.14405003127444,1.0,32.901712405,-117.144050031,Closed,0.0,1.0,2017-02-04 20:41:00,Pothole,Pothole,Closed,459.36666666666673,736384.0020833333,24,473.74166666666673,66,68906
694,15677,15677,Mira Mesa,6670.0,1.0,2017-02-24 00:03:00,32.9235505-117.15782860000002,0.0,32.9235505,-117.1578286,Closed,0.0,0.0,2017-01-31 12:24:00,Pothole,Other,Closed,563.65,736384.0020833333,24,473.74166666666673,66,68906
695,15744,15744,North Park,7863.0,1.0,2017-02-24 00:03:00,32.759187-117.13524,0.0,32.759187,-117.13524,Closed,0.0,0.0,2017-01-25 19:23:00,Pothole,Pothole,Closed,700.6666666666665,736384.0020833333,13,445.71666666666664,31,80276
696,15543,15543,Chollas Creek,5139.0,1.0,2017-02-24 00:03:00,32.73899801544167-117.0853336249637,1.0,32.7389980154,-117.085333625,Closed,0.0,0.0,2017-02-15 15:03:00,Pothole,Pothole,Closed,201.0,736384.0020833333,50,488.36666666666673,15,6181
697,15961,15961,Clairemont Mesa East,10972.0,1.0,2017-02-24 00:03:00,32.83076924329509-117.1684957505758,1.0,32.8307692433,-117.16849575100001,Closed,0.0,0.0,2017-01-10 19:04:00,Pothole,Pothole,Closed,1060.9833333333333,736384.0020833333,4,500.975,32,26878
698,15544,15544,Chollas Creek,5140.0,1.0,2017-02-24 00:03:00,32.73894030603835-117.0854193718332,1.0,32.738940305999996,-117.085419372,Closed,0.0,0.0,2017-02-15 14:57:00,Pothole,Pothole,Closed,201.1,736384.0020833333,50,488.36666666666673,15,6181
699,15503,15503,Kearny Mesa,4797.0,1.0,2017-02-24 00:03:00,32.8171586-117.15474469999998,1.0,32.8171586,-117.1547447,Closed,0.0,0.0,2017-02-20 23:49:00,Pothole,Pothole,Closed,72.23333333333333,736384.0020833333,5,393.05,46,3029
700,15559,15559,San Carlos,5255.0,1.0,2017-02-25 00:02:00,32.79657972923364-117.04301125336242,0.0,32.7965797292,-117.04301125299999,Closed,0.0,0.0,2017-02-14 08:18:00,Pothole,Pothole,Closed,255.73333333333332,736385.0013888889,44,487.1833333333333,13,14101
701,15605,15605,Grantville,5804.0,1.0,2017-02-25 00:02:00,32.784906898126664-117.11032780507134,0.0,32.7849068981,-117.110327805,Closed,0.0,0.0,2017-02-08 10:02:00,Pothole,Pothole,Closed,398.0,736385.0013888889,46,390.23333333333335,16,13121
702,15532,15532,Serra Mesa,5023.0,1.0,2017-02-25 00:02:00,32.7932367-117.14457629999998,0.0,32.793236699999994,-117.1445763,Closed,0.0,0.0,2017-02-17 14:55:00,Pothole,Pothole,Closed,177.11666666666667,736385.0013888889,16,301.1666666666667,15,28167
703,15489,15489,North Park,4734.0,1.0,2017-02-25 00:02:00,32.755312577638044-117.13265754016868,1.0,32.7553125776,-117.13265754,Closed,0.0,0.0,2017-02-21 16:25:00,Pothole,Pothole,Closed,79.61666666666666,736385.0013888889,13,445.71666666666664,31,80276
704,15838,15838,Linda Vista,8787.0,1.0,2017-02-28 00:02:00,32.792059-117.167119,1.0,32.792059,-117.167119,Closed,0.0,0.0,2017-01-23 18:45:00,Pothole,Pothole,Closed,845.2833333333333,736388.0013888889,32,272.575,24,24028
705,15499,15499,Miramar,4772.0,1.0,2017-02-28 00:02:00,32.8890741-117.15542149999999,0.0,32.8890741,-117.1554215,Closed,0.0,0.0,2017-02-21 09:48:00,Pothole,Pothole,Closed,158.23333333333332,736388.0013888889,36,281.5,11,2209
706,15501,15501,North Clairemont,4786.0,1.0,2017-02-28 00:02:00,32.83740156449761-117.196461323164,1.0,32.8374015645,-117.196461323,Closed,0.0,0.0,2017-02-21 07:57:00,Pothole,Pothole,Closed,160.08333333333334,736388.0013888889,42,366.81666666666666,21,14399
707,15522,15522,Miramar,4918.0,1.0,2017-02-28 00:02:00,32.88978880350675-117.1428102589258,0.0,32.8897888035,-117.142810259,Closed,0.0,0.0,2017-02-19 15:23:00,Pothole,Pothole,Closed,200.65,736388.0013888889,36,281.5,11,2209
708,15536,15536,Mira Mesa,5065.0,1.0,2017-02-28 00:02:00,32.92593150394711-117.1555441491127,0.0,32.925931503899996,-117.155544149,Closed,0.0,0.0,2017-02-16 16:10:00,Pothole,Pothole,Closed,271.8666666666667,736388.0013888889,24,473.74166666666673,66,68906
709,15510,15510,Mira Mesa,4857.0,1.0,2017-02-28 00:02:00,32.90856077338839-117.1356423945326,0.0,32.908560773400005,-117.135642395,Closed,0.0,0.0,2017-02-20 13:10:00,Pothole,Pothole,Closed,178.86666666666667,736388.0013888889,24,473.74166666666673,66,68906
710,15555,15555,Bay Park,5241.0,1.0,2017-02-28 00:02:00,32.782235-117.191827,1.0,32.782235,-117.191827,Closed,0.0,0.0,2017-02-14 10:43:00,Pothole,Pothole,Closed,325.31666666666666,736388.0013888889,9,463.8083333333334,34,15818
711,15843,15843,University City,8973.0,1.0,2017-02-28 00:02:00,32.8707593-117.2255393,0.0,32.8707593,-117.2255393,Closed,0.0,0.0,2017-01-23 09:24:00,Pothole,Pothole,Closed,854.6333333333333,736388.0013888889,26,576.0083333333333,24,47710
712,15669,15669,University City,6516.0,1.0,2017-02-28 00:02:00,32.8708126-117.2256195,1.0,32.8708126,-117.2256195,Closed,0.0,0.0,2017-02-01 11:00:00,Pothole,Pothole,Closed,637.0333333333333,736388.0013888889,26,576.0083333333333,24,47710
713,15721,15721,University City,7512.0,1.0,2017-02-28 00:02:00,32.85470435666599-117.2045280831138,0.0,32.8547043567,-117.20452808299999,Closed,0.0,0.0,2017-01-26 20:09:00,Pothole,Pothole,Closed,771.8833333333333,736388.0013888889,26,576.0083333333333,24,47710
714,15516,15516,Tierrasanta,4882.0,1.0,2017-02-28 00:02:00,32.8419857-117.08410270000002,0.0,32.8419857,-117.0841027,Closed,0.0,0.0,2017-02-20 09:39:00,Pothole,Pothole,Closed,182.38333333333333,736388.0013888889,49,496.3083333333333,34,20048
715,15575,15575,Mission Bay,5550.0,1.0,2017-02-28 00:02:00,32.75988643194017-117.2276435842101,0.0,32.7598864319,-117.22764358399999,Closed,0.0,0.0,2017-02-10 12:58:00,Pothole,Pothole,Closed,419.06666666666666,736388.0013888889,17,417.6,23,60822
716,15717,15717,Linda Vista,7471.0,1.0,2017-02-28 00:02:00,32.7914651590767-117.16542272491455,1.0,32.7914651591,-117.165422725,Closed,0.0,0.0,2017-01-27 07:21:00,Pothole,Pothole,Closed,760.6833333333333,736388.0013888889,32,272.575,24,24028
717,15752,15752,University City,7963.0,1.0,2017-02-28 00:02:00,32.85460624473184-117.20459985039714,1.0,32.8546062447,-117.20459985,Closed,0.0,0.0,2017-01-25 16:47:00,Pothole,Pothole,Closed,799.25,736388.0013888889,26,576.0083333333333,24,47710
718,15528,15528,Mira Mesa,4993.0,1.0,2017-02-28 00:02:00,32.907358-117.13075700000002,0.0,32.907358,-117.130757,Closed,0.0,0.0,2017-02-18 11:08:00,Pothole,Pothole,Closed,228.9,736388.0013888889,24,473.74166666666673,66,68906
719,15629,15629,Bay Ho,6006.0,1.0,2017-02-28 00:02:00,32.814953-117.211069,0.0,32.814953,-117.211069,Closed,0.0,0.0,2017-02-06 12:02:00,Pothole,Pothole,Closed,516.0,736388.0013888889,27,328.7416666666667,16,12392
720,15574,15574,Midway District,5549.0,1.0,2017-02-28 00:02:00,32.75478566702177-117.20597772521973,0.0,32.754785667,-117.205977725,Closed,0.0,0.0,2017-02-10 13:05:00,Pothole,Pothole,Closed,418.95,736388.0013888889,14,553.35,38,14098
721,15601,15601,Bay Park,5763.0,1.0,2017-02-28 00:02:00,32.77387082916665-117.20483787088625,1.0,32.7738708292,-117.20483787100001,Closed,0.0,0.0,2017-02-08 16:52:00,Pothole,Pothole,Closed,463.16666666666674,736388.0013888889,9,463.8083333333334,34,15818
722,15630,15630,Bay Ho,6007.0,1.0,2017-02-28 00:02:00,32.816673-117.211004,0.0,32.816673,-117.211004,Closed,0.0,0.0,2017-02-06 12:01:00,Pothole,Pothole,Closed,516.0166666666668,736388.0013888889,27,328.7416666666667,16,12392
723,15763,15763,University City,8095.0,1.0,2017-02-28 00:02:00,32.85498949999999-117.2051263,1.0,32.8549895,-117.2051263,Closed,0.0,0.0,2017-01-25 10:54:00,Pothole,Pothole,Closed,805.1333333333333,736388.0013888889,26,576.0083333333333,24,47710
724,15970,15970,City Heights,11152.0,1.0,2017-02-28 00:02:00,32.750263-117.122005,0.0,32.750263000000004,-117.122005,Closed,0.0,1.0,2017-01-10 10:07:00,Pothole,Pothole,Closed,1165.9166666666667,736388.0013888889,31,373.76666666666665,25,0
725,15576,15576,Kearny Mesa,5582.0,1.0,2017-02-28 00:02:00,32.8224550746687-117.1278483142304,0.0,32.822455074699995,-117.12784831399999,Closed,0.0,1.0,2017-02-10 08:35:00,Pothole,Pothole,Closed,423.45,736388.0013888889,5,393.05,46,3029
726,15643,15643,University City,6097.0,1.0,2017-03-01 00:03:00,32.843383-117.23292500000002,0.0,32.843383,-117.232925,Closed,0.0,0.0,2017-02-05 09:45:00,Pothole,Pothole,Closed,566.3,736389.0020833333,26,576.0083333333333,24,47710
727,16350,16350,Lake Murray,14887.0,1.0,2017-03-01 00:03:00,32.80790422232904-117.01512966549836,0.0,32.8079042223,-117.015129665,Closed,0.0,0.0,2016-08-17 22:31:00,Pothole,Pothole,Closed,4681.533333333334,736389.0020833333,47,607.3333333333334,13,20485
728,15566,15566,Rancho Penasquitos,5342.0,1.0,2017-03-02 00:02:00,32.988652-117.08545300000003,1.0,32.988652,-117.085453,Closed,0.0,0.0,2017-02-13 09:25:00,Pothole,Pothole,Closed,398.61666666666673,736390.0013888889,29,335.9083333333333,18,61808
729,15492,15492,Redwood Village-Rolando Park,4738.0,1.0,2017-03-02 00:02:00,32.74758506569336-117.0649973676699,0.0,32.7475850657,-117.064997368,Closed,0.0,0.0,2017-02-21 16:12:00,Pothole,Pothole,Closed,199.8333333333333,736390.0013888889,53,320.825,22,0
730,15490,15490,Redwood Village-Rolando Park,4735.0,1.0,2017-03-02 00:02:00,32.74561544417659-117.0705772006112,0.0,32.7456154442,-117.070577201,Closed,0.0,0.0,2017-02-21 16:22:00,Pothole,Pothole,Closed,199.66666666666663,736390.0013888889,53,320.825,22,0
731,16162,16162,Serra Mesa,13351.0,1.0,2017-03-02 00:02:00,32.78686430783783-117.1172125605023,0.0,32.7868643078,-117.117212561,Closed,0.0,0.0,2016-11-17 06:36:00,Pothole,Pothole,Closed,2513.433333333333,736390.0013888889,16,301.1666666666667,15,28167
732,15486,15486,Ocean Beach,4722.0,1.0,2017-03-02 00:02:00,32.749933971953-117.2432162773228,1.0,32.749933972,-117.243216277,Closed,0.0,0.0,2017-02-21 18:00:00,Pothole,Pothole,Closed,198.03333333333333,736390.0013888889,43,369.01666666666665,15,10144
733,15497,15497,College East,4757.0,1.0,2017-03-02 00:02:00,32.77284186461164-117.05560908610977,0.0,32.772841864600004,-117.055609086,Closed,0.0,0.0,2017-02-21 12:40:00,Pothole,Pothole,Closed,203.36666666666667,736390.0013888889,30,368.61666666666673,40,11512
734,15612,15612,Lake Murray,5887.0,1.0,2017-03-02 00:02:00,32.79200772504664-117.0244287874196,0.0,32.792007725,-117.024428787,Closed,0.0,0.0,2017-02-07 15:18:00,Pothole,Pothole,Closed,536.7333333333332,736390.0013888889,47,607.3333333333334,13,20485
735,16161,16161,Grantville,13350.0,1.0,2017-03-02 00:02:00,32.78596341061059-117.113543176203,0.0,32.7859634106,-117.11354317600001,Closed,0.0,1.0,2016-11-17 06:38:00,Pothole,Pothole,Closed,2513.4,736390.0013888889,46,390.23333333333335,16,13121
736,15512,15512,Rancho Penasquitos,4860.0,1.0,2017-03-02 00:02:00,32.989675-117.085227,0.0,32.989675,-117.085227,Closed,0.0,1.0,2017-02-20 13:04:00,Pothole,Pothole,Closed,226.96666666666667,736390.0013888889,29,335.9083333333333,18,61808
737,15477,15477,Ocean Beach,4696.0,1.0,2017-03-02 00:02:00,32.75104046336632-117.242578212281,1.0,32.7510404634,-117.24257821200001,Closed,0.0,0.0,2017-02-22 07:34:00,Pothole,Pothole,Closed,184.46666666666667,736390.0013888889,43,369.01666666666665,15,10144
738,15713,15713,Sorrento Valley,7385.0,1.0,2017-03-02 00:02:00,32.87662254266012-117.1891947215811,1.0,32.8766225427,-117.18919472200001,Closed,0.0,0.0,2017-01-27 11:52:00,Pothole,Pothole,Closed,804.1666666666665,736390.0013888889,25,391.35,19,9186
739,15508,15508,Ocean Beach,4836.0,1.0,2017-03-02 00:02:00,32.75103153663944-117.2423366458316,0.0,32.751031536599996,-117.242336646,Closed,0.0,0.0,2017-02-20 14:28:00,Pothole,Pothole,Closed,225.56666666666663,736390.0013888889,43,369.01666666666665,15,10144
740,15418,15418,Sabre Springs,4104.0,1.0,2017-03-03 10:20:00,32.9467414425578-117.09439595131226,1.0,32.9467414426,-117.09439595100001,Closed,0.0,0.0,2017-02-28 20:04:00,Pothole,Pothole,Closed,62.26666666666666,736391.4305555555,1,484.6833333333333,13,14605
741,15416,15416,University City,4101.0,1.0,2017-03-03 10:20:00,32.87142459917373-117.2248342808298,1.0,32.8714245992,-117.224834281,Closed,0.0,0.0,2017-02-28 20:36:00,Pothole,Pothole,Closed,61.73333333333333,736391.4305555555,26,576.0083333333333,24,47710
742,15537,15537,Mission Bay,5075.0,1.0,2017-03-04 00:03:00,32.76353743527584-117.23164110107422,1.0,32.7635374353,-117.23164110100001,Closed,0.0,0.0,2017-02-16 14:02:00,Pothole,Pothole,Closed,370.01666666666665,736392.0020833333,17,417.6,23,60822
743,15417,15417,Talmadge,4102.0,1.0,2017-03-07 00:02:00,32.76218-117.097783,1.0,32.76218,-117.097783,Closed,0.0,0.0,2017-02-28 20:27:00,Pothole,Pothole,Closed,147.58333333333334,736395.0013888889,15,362.3416666666667,34,9342
744,16244,16244,Kensington,13956.0,1.0,2017-03-07 00:02:00,32.77661155718237-117.0996918990516,1.0,32.7766115572,-117.09969189899999,Closed,0.0,0.0,2016-10-14 09:54:00,Pothole,Pothole,Closed,3446.133333333333,736395.0013888889,37,416.46666666666664,35,5804
745,15447,15447,Talmadge,4441.0,1.0,2017-03-07 00:02:00,32.758542-117.092911,1.0,32.758542,-117.09291100000002,Closed,0.0,0.0,2017-02-24 17:06:00,Pothole,Pothole,Closed,246.9333333333333,736395.0013888889,15,362.3416666666667,34,9342
746,16229,16229,College West,13876.0,1.0,2017-03-07 00:02:00,32.776690536695405-117.09969787521362,1.0,32.7766905367,-117.099697875,Closed,0.0,0.0,2016-10-18 09:43:00,Pothole,Pothole,Closed,3350.316666666666,736395.0013888889,45,558.7,45,9700
747,15779,15779,College West,8201.0,1.0,2017-03-07 00:02:00,32.777449-117.100103,1.0,32.777449,-117.100103,Closed,0.0,0.0,2017-01-25 07:03:00,Pothole,Pothole,Closed,976.9833333333332,736395.0013888889,45,558.7,45,9700
748,15472,15472,City Heights,4663.0,1.0,2017-03-07 00:02:00,32.75326883116568-117.11306938352857,0.0,32.753268831199996,-117.113069384,Closed,0.0,0.0,2017-02-22 13:12:00,Pothole,Pothole,Closed,298.8333333333333,736395.0013888889,31,373.76666666666665,25,0
749,15449,15449,Talmadge,4444.0,1.0,2017-03-07 00:02:00,32.758876-117.092919,1.0,32.758876,-117.092919,Closed,0.0,0.0,2017-02-24 16:13:00,Pothole,Pothole,Closed,247.81666666666663,736395.0013888889,15,362.3416666666667,34,9342
750,15471,15471,City Heights,4662.0,1.0,2017-03-07 00:02:00,32.74970956260083-117.11188314343572,1.0,32.7497095626,-117.11188314299999,Closed,0.0,0.0,2017-02-22 13:12:00,Pothole,Pothole,Closed,298.8333333333333,736395.0013888889,31,373.76666666666665,25,0
751,15533,15533,El Cerrito,5024.0,1.0,2017-03-07 00:02:00,32.75610198116582-117.07044443980863,0.0,32.7561019812,-117.07044444,Closed,0.0,0.0,2017-02-17 14:55:00,Pothole,Pothole,Closed,417.11666666666673,736395.0013888889,52,433.55,25,5344
752,15390,15390,Barrio Logan,3890.0,1.0,2017-03-07 00:02:00,32.69960157259442-117.1435484712854,0.0,32.6996015726,-117.143548471,Closed,0.0,1.0,2017-03-02 10:14:00,Pothole,Pothole,Closed,109.8,736395.0013888889,40,521.65,17,10057
753,15513,15513,Teralta East,4861.0,1.0,2017-03-07 00:02:00,32.753129-117.096761,0.0,32.753129,-117.096761,Closed,0.0,0.0,2017-02-20 12:54:00,Pothole,Pothole,Closed,347.13333333333327,736395.0013888889,51,339.6166666666667,17,6777
754,15401,15401,El Cerrito,4003.0,1.0,2017-03-07 00:02:00,32.754832-117.076705,0.0,32.754832,-117.076705,Closed,0.0,0.0,2017-03-01 15:36:00,Pothole,Pothole,Closed,128.43333333333334,736395.0013888889,52,433.55,25,5344
755,15484,15484,Teralta East,4713.0,1.0,2017-03-07 00:02:00,32.75497938211572-117.1007978113237,0.0,32.754979382100004,-117.100797811,Closed,0.0,0.0,2017-02-21 21:35:00,Pothole,Pothole,Closed,314.45,736395.0013888889,51,339.6166666666667,17,6777
756,15460,15460,Teralta East,4521.0,1.0,2017-03-07 00:02:00,32.751508-117.096618,1.0,32.751508,-117.096618,Closed,0.0,0.0,2017-02-23 18:15:00,Pothole,Pothole,Closed,269.78333333333336,736395.0013888889,51,339.6166666666667,17,6777
757,15432,15432,Kensington,4247.0,1.0,2017-03-07 00:02:00,32.7619405272901-117.09805636329651,1.0,32.7619405273,-117.098056363,Closed,0.0,0.0,2017-02-28 07:47:00,Pothole,Pothole,Closed,160.25,736395.0013888889,37,416.46666666666664,35,5804
758,15505,15505,City Heights,4814.0,1.0,2017-03-07 00:02:00,32.74974076546053-117.1114913654673,1.0,32.7497407655,-117.111491365,Closed,0.0,0.0,2017-02-20 16:59:00,Pothole,Pothole,Closed,343.05,736395.0013888889,31,373.76666666666665,25,0
759,15446,15446,Talmadge,4440.0,1.0,2017-03-07 00:02:00,32.75873-117.093061,0.0,32.75873,-117.093061,Closed,0.0,0.0,2017-02-24 17:07:00,Pothole,Pothole,Closed,246.91666666666663,736395.0013888889,15,362.3416666666667,34,9342
760,15778,15778,College West,8200.0,1.0,2017-03-07 00:02:00,32.776729-117.099654,1.0,32.776729,-117.099654,Closed,0.0,0.0,2017-01-25 07:04:00,Pothole,Pothole,Closed,976.9666666666667,736395.0013888889,45,558.7,45,9700
761,15436,15436,City Heights,4284.0,1.0,2017-03-07 00:02:00,32.75474970390512-117.1136619883606,0.0,32.754749703899996,-117.11366198799999,Closed,0.0,0.0,2017-02-27 18:19:00,Pothole,Pothole,Closed,173.71666666666667,736395.0013888889,31,373.76666666666665,25,0
762,15523,15523,College West,4919.0,1.0,2017-03-07 00:02:00,32.76495046195641-117.0668991030492,0.0,32.764950462,-117.066899103,Closed,0.0,0.0,2017-02-19 15:22:00,Pothole,Pothole,Closed,368.66666666666674,736395.0013888889,45,558.7,45,9700
763,15402,15402,El Cerrito,4004.0,1.0,2017-03-07 00:02:00,32.75311-117.076932,0.0,32.75311,-117.076932,Closed,0.0,0.0,2017-03-01 15:35:00,Pothole,Pothole,Closed,128.45,736395.0013888889,52,433.55,25,5344
