,pole,longitude,latitude
2423,KT-1920,-117.16977,32.724575
2424,KT-2000,-117.170004,32.725271
2425,KT-2001,-117.169881,32.725432
2426,KT-2003,-117.169928,32.72554
2427,KT-2004,-117.170153,32.725613
2428,KT-2006,-117.1702,32.725722
2429,KT-2015,-117.170077,32.725883
2430,KT-2017,-117.170124,32.725991
2431,KT-2100,-117.170425,32.726234999999996
2432,KT-2116,-117.170547,32.726508
2433,KT-2118,-117.17058700000001,32.726599
2434,KT-2122,-117.17062800000001,32.726690000000005
2435,KT-2124,-117.170709,32.726872
2436,KT-2126,-117.170749,32.726963
2437,KT-2202,-117.17089299999999,32.727315000000004
2438,KT-2204,-117.17082099999999,32.727132
2439,KT-2206,-117.17082099999999,32.727132
2440,KT-2208,-117.170928,32.727319
2441,KT-2210,-117.17086699999999,32.727244
2442,KT-2212,-117.17086699999999,32.727407
2443,KT-2400W1,-117.17146100000001,32.728663
2444,KT-2400W2,-117.17151000000001,32.728808
2445,KT-2473,-117.171878,32.729702
2446,KT-2475,-117.171967,32.729721000000005
2447,N-1400,-117.168442,32.719999
2448,N-1402,-117.16838999999999,32.720085
2449,N-1404,-117.16839499999999,32.720065000000005
2450,N-1405,-117.16836299999999,32.720425
2451,N-1407,-117.16832,32.720479
2452,N-1409,-117.168304,32.7205
2453,N-1416,-117.16833700000001,32.720539
2454,N-1418,-117.16833500000001,32.720541
2455,N-1500E,-117.168327,32.721209
2456,N-1500W,-117.16843600000001,32.721454
2457,N-1523,-117.168451,32.721401
2458,N-1525,-117.16839399999999,32.721483
2459,N-1540,-117.168444,32.721764
2460,N-1542,-117.168444,32.721764
2461,N-1600E,-117.168213,32.722482
2462,N-1600W,-117.16826100000002,32.72235
2463,N-1624,-117.16831100000002,32.722792
2464,N-1626,-117.16831,32.722792
2465,N-1635,-117.16833899999999,32.722405
2466,N-1637,-117.16829299999999,32.722457
2467,N-1639,-117.168276,32.722677000000004
2468,N-1641,-117.16816299999999,32.722708000000004
2469,N-1645,-117.16823000000001,32.722784000000004
2470,N-1647,-117.168252,32.722778999999996
2471,N-1712,-117.16844099999999,32.723634999999994
2472,N-1714,-117.168443,32.723605
2473,N-1739,-117.168377,32.723703
2474,N-1741,-117.168341,32.723791999999996
2475,N-1800W,-117.16851299999999,32.7241
2476,N-1801,-117.168369,32.723744
2477,N-1803,-117.16835800000001,32.723766999999995
2478,N-1809,-117.16843100000001,32.723979
2479,N-1811,-117.16843700000001,32.72404
2480,N-1815,-117.168456,32.724156
2481,N-1900E,-117.168811,32.725071
2482,N-1901,-117.168768,32.724636
2483,N-1903,-117.168725,32.724621
2484,N-1905,-117.16853799999998,32.724553
2485,N-1907,-117.16856200000001,32.724607
2486,N-1909,-117.168586,32.724661
2487,N-1911,-117.16868600000001,32.724779999999996
2488,N-1927,-117.16861000000002,32.724715
2489,N-1929,-117.16863400000001,32.724769
2490,N-2001,-117.169127,32.725683000000004
2491,N-2003,-117.16909,32.725747
2492,N-2008,-117.169182,32.725567
2493,N-2011,-117.169074,32.725765
2494,N-2015,-117.16914399999999,32.725927
2495,N-2017,-117.169207,32.726071000000005
2496,N-2019,-117.16927,32.726216
2497,N-2022,-117.16925800000001,32.726191
2498,N-2024,-117.169399,32.7262
2499,N-2100E,-117.16963700000001,32.727059000000004
2500,N-2110,-117.16957,32.726461
2501,N-2112,-117.169602,32.726534
2502,N-2120,-117.169627,32.726589000000004
2503,N-2122,-117.169821,32.727191999999995
2504,N-2124,-117.169651,32.726644
2505,N-2200E1,-117.16981000000001,32.727695000000004
2506,N-2200E2,-117.17008600000001,32.727926000000004
2507,N-2202,-117.170005,32.727453000000004
2508,N-2303,-117.170254,32.728466
2509,N-2305,-117.170278,32.728521
2510,N-2307,-117.17031100000001,32.728595
2511,N-2309,-117.17033500000001,32.72865
2512,N-2311,-117.170359,32.728706
2513,N-2318,-117.17056299999999,32.728726
2514,N-2322,-117.17058700000001,32.728781
2515,N-2323,-117.170441,32.72889
2516,N-2325,-117.170473,32.728964000000005
2517,N-2326,-117.17066799999999,32.728966
2518,N-2327,-117.17052199999999,32.729075
2519,N-2328,-117.170725,32.729095
2520,N-2343,-117.170579,32.729203999999996
2521,N-2345,-117.170603,32.72926
2522,N-2402,-117.17096299999999,32.729669
2523,N-2406,-117.17107800000001,32.729958
2524,P-1612,-117.171306,32.722483000000004
2525,P-1614,-117.17136399999998,32.722556
2526,P-1616,-117.17134899999999,32.722676
2527,P-1618,-117.171245,32.722544
2528,P-1620,-117.17137199999999,32.722892
2529,P-1622,-117.171374,32.722892
2530,P-1704,-117.171442,32.723189
2531,P-1706,-117.171438,32.723224
2532,P-1708,-117.171447,32.723294
2533,P-1710,-117.171453,32.723352
2534,P-1712,-117.171481,32.723424
2535,P-1714,-117.171489,32.723457
2536,P-1716,-117.171499,32.723544
2537,P-1718,-117.17150600000001,32.723597
2538,P-1720,-117.17123400000001,32.723729999999996
2539,P-1722,-117.17153400000001,32.723725
2540,P-1724,-117.171566,32.723786
2541,P-1726,-117.171558,32.723836999999996
2542,P-1728,-117.171604,32.723909
2543,ST-1400W,-117.16632299999999,32.720442
2544,ST-1405,-117.166409,32.720240999999994
2545,ST-1407,-117.166409,32.720411
2546,ST-1500,-117.16658999999999,32.721101000000004
2547,ST-1502,-117.16658999999999,32.721235
2548,ST-1504,-117.16658999999999,32.721368
2549,ST-1506,-117.16658999999999,32.721521
2550,ST-1510,-117.16658999999999,32.721654
2551,ST-1512,-117.16658999999999,32.721788000000004
2552,ST-1600,-117.16659399999999,32.722332
2553,ST-1602,-117.166596,32.722639
2554,U-1405,-117.16552,32.720034999999996
2555,U-1407,-117.165521,32.720149
2556,U-1409,-117.165521,32.720244
2557,U-1411,-117.165522,32.720357
2558,U-1416,-117.165705,32.72047
2559,U-1418,-117.165706,32.720564
2560,U-1420,-117.16570700000001,32.720678
2561,U-1427,-117.165525,32.720774
2562,U-1619,-117.16553600000002,32.72224
2563,U-1621,-117.16553799999998,32.722488
2564,U-1623,-117.165539,32.722718
2565,WAH-116,-117.16353400000001,32.719975
2566,WAH-200N,-117.16576599999999,32.719903
2567,WAH-300N,-117.166069,32.719877000000004
2568,WAH-400N,-117.167002,32.719852
2569,WAH-514,-117.159485,32.719977
2570,WBE-307,-117.161799,32.720859000000004
2571,WBE-313,-117.161584,32.720859999999995
2572,WBE-315,-117.16138400000001,32.720861
2573,WBE-400,-117.161026,32.721016
2574,WBE-402,-117.16095800000001,32.721016
2575,WBE-404,-117.160873,32.721016
2576,WBE-405,-117.160822,32.720862
2577,WBE-407,-117.160754,32.720862
2578,WBE-409,-117.16066799999999,32.720862
2579,WBE-411,-117.1606,32.720863
2580,WBE-412,-117.160533,32.721016999999996
2581,WBE-413,-117.16046399999999,32.720863
2582,WBE-415,-117.160328,32.720863
2583,WBE-420,-117.160169,32.721016999999996
2584,WBE-500N,-117.16768700000002,32.720757
2585,WBE-501,-117.160086,32.720863
2586,WBE-503,-117.160003,32.720863
2587,WBE-505,-117.15992,32.720864
2588,WBE-507,-117.159838,32.720864
2589,WBE-509,-117.159755,32.720864
2590,WBE-511,-117.159672,32.720864
2591,WBE-600,-117.168426,32.720929999999996
2592,WBE-602,-117.168426,32.720929999999996
2593,WCE-406,-117.16098600000001,32.722069
2594,WCE-408,-117.160867,32.722069
2595,WCE-410,-117.160748,32.722069
2596,WCE-414,-117.16061200000001,32.722069
2597,WCE-416,-117.16049199999999,32.722069
2598,WCE-418,-117.16037299999999,32.722069
2599,WDA-200,-117.16488500000001,32.723079999999996
2600,WDA-201,-117.16498,32.722896
2601,WDA-202,-117.16493100000001,32.723079999999996
2602,WDA-203,-117.164961,32.722925
2603,WDA-204,-117.165023,32.723079
2604,WDA-205,-117.165053,32.722925
2605,WDA-206,-117.165116,32.723079
2606,WDA-207,-117.165145,32.722924
2607,WDA-208,-117.165208,32.723078
2608,WDA-210,-117.16523799999999,32.723078
2609,WDA-212,-117.16528400000001,32.723078
2610,WDA-214,-117.16533000000001,32.723077
2611,WDA-216,-117.165376,32.723077
2612,WDA-218,-117.16542199999999,32.723077
2613,WDA-220,-117.16546899999999,32.723077
2614,WDA-700,-117.158179,32.723052
2615,WDA-701,-117.15813500000002,32.722898
2616,WDA-702,-117.158064,32.723052
2617,WDA-703,-117.15802099999999,32.722899
2618,WDA-704,-117.15796399999999,32.723053
2619,WDA-705,-117.15790700000001,32.722899
2620,WDA-706,-117.15785,32.723053
2621,WDA-707,-117.157807,32.722899
2622,WDA-708,-117.15773600000001,32.723054
2623,WDA-709,-117.157692,32.7229
2624,WDA-710,-117.15763600000001,32.723054
2625,WDA-712,-117.157579,32.723054
2626,WFI-600S,-117.16797199999999,32.724523
2627,WFI-619,-117.168521,32.724491
2628,WFI-621,-117.16854199999999,32.724502
2629,WFI-623,-117.16815600000001,32.724489
2630,WFI-624,-117.16815600000001,32.724489
2631,WFI-626,-117.16815600000001,32.724489
2632,WFI-700N,-117.16964899999999,32.724647999999995
2633,WFI-802,-117.16993799999999,32.723966
2634,WFI-803,-117.169642,32.724056
2635,WFI-804,-117.16994,32.723966
2636,WFI-805,-117.169642,32.724056
2637,WFI-806,-117.16994,32.723966
2638,WFI-807,-117.169642,32.724056
2639,WFI-808,-117.16994199999999,32.723966
2640,WFI-809,-117.16965,32.724057
2641,WFI-810,-117.169945,32.723969
2642,WFI-812,-117.169945,32.723971999999996
2643,WFI-814,-117.169937,32.723977000000005
2644,WGP-600,-117.16830700000001,32.725702000000005
2645,WGP-602,-117.168369,32.725682
2646,WGP-604,-117.16843100000001,32.725663
2647,WGP-606,-117.168477,32.725649
2648,WGP-608,-117.168539,32.725629999999995
2649,WGP-610,-117.1686,32.725609999999996
2650,WGP-611,-117.16858400000001,32.725451
2651,WGP-612,-117.168724,32.725572
2652,WGP-613,-117.16870700000001,32.725413
2653,WGP-614,-117.16883200000001,32.725538
2654,WGP-615,-117.16883100000001,32.725375
2655,WGP-617,-117.168893,32.725355
2656,WGP-803,-117.17002600000001,32.724979
2657,WGP-804,-117.17012700000001,32.725138
2658,WGP-805,-117.17036100000001,32.725035
2659,WGP-807,-117.17010900000001,32.725031
2660,WGP-809,-117.170296,32.724786
2661,WGP-811,-117.17031000000001,32.724761
2662,WGP-813,-117.17036100000001,32.725035
2663,WGP-814,-117.17031499999999,32.725082
2664,WGP-815,-117.17045700000001,32.724846
2665,WGP-816,-117.17051799999999,32.72502
2666,WGP-901,-117.170813,32.724767
2667,WGP-903,-117.17091,32.724736
2668,WGP-904,-117.17108700000001,32.724845
2669,WGP-905,-117.171123,32.724671
2670,WGP-906,-117.171283,32.724785
2671,WGP-907,-117.171318,32.72461
2672,WGP-916,-117.171495,32.724719
2673,WHA-709,-117.168801,32.72651
2674,WHA-711,-117.168999,32.726445
2675,WHA-713,-117.169182,32.726385
2676,WIV-800N,-117.17109599999999,32.727068
2677,1-305,-117.16378600000002,32.709398
2678,1-307,-117.16365900000001,32.709169
2679,1-309,-117.16365900000001,32.70922
2680,2-400E1,-117.162701,32.709803
2681,2-400E2,-117.162631,32.709963
2682,2-400W1,-117.16302900000001,32.709824
2683,2-400W2,-117.163021,32.710074
2684,2-500E,-117.16275800000001,32.710844
2685,2-500W1,-117.16293999999999,32.711031
2686,2-500W2,-117.16281299999999,32.71074
2687,2-600W,-117.15931200000001,32.710367
2688,2-601,-117.16278100000001,32.711591
2689,2-603,-117.162782,32.71165
2690,2-605,-117.162783,32.71171
2691,2-613,-117.16278799999999,32.711946999999995
2692,2-615,-117.16278999999999,32.712086
2693,2-617,-117.162793,32.712204
2694,2-619,-117.16279499999999,32.712323
2695,3-303,-117.161825,32.708527000000004
2696,3-305,-117.161826,32.708683
2697,3-307,-117.161828,32.708858
2698,3-313,-117.16183000000001,32.709014
2699,3-323,-117.161831,32.70917
2700,3-400W,-117.16211200000001,32.710495
2701,3-407,-117.161841,32.70968
2702,3-411,-117.16184399999999,32.709853
2703,3-413,-117.161846,32.70991
2704,3-415,-117.161847,32.709948
2705,3-419,-117.16184799999999,32.710006
2706,3-427,-117.161851,32.71012
2707,3-438,-117.162034,32.710175
2708,3-440,-117.162035,32.710232
2709,3-442,-117.16203600000001,32.71027
2710,3-444,-117.16203700000001,32.710328000000004
2711,3-500E,-117.161918,32.710886
2712,3-500W1,-117.162089,32.710615000000004
2713,3-500W2,-117.16200400000001,32.711006
2714,3-512,-117.162043,32.710765
2715,3-513,-117.161975,32.711009000000004
2716,3-514,-117.162043,32.710803999999996
2717,3-600,-117.162052,32.711595
2718,3-601,-117.16187099999999,32.711657
2719,3-602,-117.16205500000001,32.711733
2720,3-603,-117.161874,32.711795
2721,3-605,-117.161874,32.711853999999995
2722,3-608,-117.162058,32.711931
2723,3-610,-117.16205900000001,32.71199
2724,3-611,-117.161878,32.712051
2725,3-616,-117.16206100000001,32.712128
2726,3-617,-117.16188000000001,32.712189
2727,3-619,-117.16188100000001,32.712249
2728,3-621,-117.161882,32.712328
2729,3-622,-117.16206499999998,32.712385
2730,3-623,-117.16188400000001,32.712446
2731,4-300W,-117.16112199999999,32.709270000000004
2732,4-318,-117.161119,32.709115000000004
2733,4-320,-117.161121,32.709192
2734,4-322,-117.16112199999999,32.709270000000004
2735,4-508,-117.16113899999999,32.710669
2736,4-510,-117.16113899999999,32.710767
2737,4-514,-117.16113899999999,32.710885
2738,4-516,-117.16113999999999,32.710964000000004
2739,CL-602,-117.167492,32.711591
2740,CL-603,-117.167309,32.711648
2741,CL-604,-117.167491,32.711727
2742,CL-616,-117.16748999999999,32.711786
2743,CL-617,-117.167308,32.711843
2744,CL-618,-117.16748899999999,32.711921999999994
2745,CL-619,-117.16730700000001,32.711979
2746,CL-620,-117.16748799999999,32.712058
2747,CL-621,-117.16730600000001,32.712115999999995
2748,CL-622,-117.16748700000001,32.712175
2749,CL-623,-117.167305,32.712233000000005
2750,CL-625,-117.167304,32.712311
2751,CL-627,-117.167304,32.712369
2752,FR-600W1,-117.164482,32.711746999999995
2753,FR-600W2,-117.164423,32.712073
2754,FR-601,-117.16460500000001,32.711601
2755,FR-603,-117.164604,32.711701
2756,G-103,-117.163632,32.712476
2757,G-105,-117.163496,32.712476
2758,G-107,-117.163344,32.712476
2759,G-109,-117.16320800000001,32.712476
2760,G-111,-117.163072,32.712477
2761,G-203,-117.16274399999999,32.712478000000004
2762,G-205,-117.16264299999999,32.712478000000004
2763,G-207,-117.16254199999999,32.712478000000004
2764,G-209,-117.162425,32.712478999999995
2765,G-211,-117.162324,32.712478999999995
2766,G-213,-117.162224,32.71248
2767,G-215,-117.162123,32.71248
2768,G-301,-117.1618,32.712481
2769,G-303,-117.16166799999999,32.712481
2770,G-305,-117.16153899999999,32.712562
2771,G-307,-117.16138799999999,32.712482
2772,G-315,-117.16125600000001,32.712482
2773,H-103,-117.1636,32.711396
2774,H-105,-117.16346599999999,32.711397
2775,H-107,-117.163316,32.711397999999996
2776,H-109,-117.163182,32.711397999999996
2777,H-111,-117.163048,32.711399
2778,H-201,-117.162773,32.7114
2779,H-202,-117.162691,32.711555
2780,H-203,-117.16263899999998,32.711401
2781,H-204,-117.16257399999999,32.711556
2782,H-205,-117.16250600000001,32.711402
2783,H-206,-117.16243999999999,32.711557
2784,H-208,-117.162374,32.711557
2785,H-211,-117.162322,32.711403999999995
2786,H-212,-117.16224,32.711558000000004
2787,H-213,-117.16218799999999,32.711405
2788,H-214,-117.162123,32.711559
2789,H-215,-117.162054,32.711406
2790,H-305,-117.161813,32.711407
2791,H-306,-117.161697,32.711562
2792,H-307,-117.161612,32.711409
2793,H-309,-117.161395,32.711411
2794,H-317,-117.161295,32.711411
2795,H-319,-117.161194,32.711412
2796,J-108,-117.16355,32.70944
2797,J-110,-117.163416,32.709441
2798,J-111,-117.163377,32.709286999999996
2799,J-112,-117.16333999999999,32.709441
2800,J-113,-117.163301,32.709288
2801,J-114,-117.163251,32.709441999999996
2802,J-116,-117.16321299999998,32.709441999999996
2803,J-118,-117.16316299999998,32.709441999999996
2804,J-120,-117.163125,32.709441999999996
2805,J-122,-117.163087,32.709441999999996
2806,J-124,-117.163036,32.709441999999996
2807,J-126,-117.162998,32.709441999999996
2808,J-130,-117.16296000000001,32.709443
2809,J-132,-117.16291000000001,32.709443
2810,J-300,-117.161832,32.709456
2811,J-300S,-117.16211200000001,32.710495
2812,J-302,-117.16175,32.709456
2813,J-316,-117.161373,32.709458000000005
2814,J-318,-117.16129199999999,32.709458000000005
2815,K-301,-117.16170100000001,32.708242999999996
2816,K-302,-117.161621,32.708397
2817,K-303,-117.16153500000001,32.708244
2818,K-305,-117.161452,32.708245
2819,K-306,-117.161372,32.7084
2820,K-307,-117.161286,32.708247
2821,K-308,-117.161206,32.708402
2822,K-309,-117.16112,32.708249
2823,KT-609,-117.169097,32.712092999999996
2824,KT-611,-117.169097,32.712296
2825,KT-700E,-117.16913600000001,32.71306
2826,KT-700W,-117.16928100000001,32.713603000000006
2827,KT-800E,-117.169002,32.714217
2828,KT-800W,-117.169275,32.714092
2829,KT-900W,-117.16910800000001,32.715034
2830,N-600,-117.168393,32.712223
2831,N-602,-117.168393,32.712258
2832,N-604,-117.168393,32.712299
2833,N-606,-117.168393,32.712334000000006
2834,N-608,-117.168392,32.712375
2835,N-614,-117.168392,32.71241
2836,N-616,-117.168392,32.712451
2837,N-618,-117.168392,32.712486
2838,P-700E,-117.170992,32.713028
2839,SL-100,-117.16361,32.710484
2840,SL-108,-117.16349299999999,32.710484
2841,SL-111,-117.163374,32.710331
2842,SL-113,-117.163257,32.710331
2843,SL-114,-117.163125,32.710485999999996
2844,SL-115,-117.163023,32.710333
2845,SL-200,-117.162682,32.710489
2846,SL-208,-117.162531,32.710491
2847,SL-212,-117.162397,32.710491999999995
2848,SL-214,-117.162263,32.710494
2849,SL-216,-117.16211200000001,32.710495
2850,ST-600E,-117.16673700000001,32.712118
2851,ST-600W,-117.166371,32.712016
2852,ST-700E,-117.166477,32.71281
2853,ST-700W,-117.16657099999999,32.712952
2854,ST-746,-117.166591,32.713485
2855,ST-800E,-117.166454,32.713993
2856,ST-814,-117.16633,32.71434
2857,ST-816,-117.166591,32.713702000000005
2858,ST-818,-117.166591,32.713778000000005
2859,ST-820,-117.166592,32.713873
2860,ST-822,-117.16666299999999,32.714515000000006
2861,ST-824,-117.166592,32.713949
2862,ST-826,-117.166592,32.714024
2863,ST-828,-117.166592,32.7141
2864,ST-830,-117.166592,32.714176
2865,ST-832,-117.166592,32.714252
2866,ST-834,-117.166592,32.714347
2867,ST-906,-117.16659299999999,32.714868
2868,ST-918,-117.16659399999999,32.715278000000005
2869,ST-924,-117.16659399999999,32.715545
2870,U-500W,-117.16533000000001,32.711144
2871,U-521,-117.165507,32.710761
2872,U-523,-117.16551100000001,32.710956
2873,U-600E,-117.165539,32.712283
2874,U-600W,-117.16564,32.712159
2875,WD-411,-117.160775,32.715625
2876,WD-413,-117.160486,32.715626
2877,WE-701,-117.15816799999999,32.714595
2878,WE-703,-117.15803400000001,32.714596
2879,WE-705,-117.15788400000001,32.714597
2880,WE-707,-117.15775,32.714597999999995
2881,WE-709,-117.15761599999999,32.714599
2882,WF-300N,-117.16473700000002,32.7134
2883,WF-800N,-117.170502,32.713671999999995
2884,WF-801,-117.157334,32.713565
2885,WF-817,-117.15726699999999,32.713565
2886,WF-819,-117.15721699999999,32.713565
2887,WG-100S,-117.163344,32.712476
2888,WG-103,-117.164084,32.712662
2889,WG-115,-117.163344,32.712476
2890,WG-200S,-117.16526999999999,32.712548999999996
2891,WG-300N,-117.166028,32.712621999999996
2892,WG-300S,-117.16609199999999,32.712502
2893,WG-400N,-117.16706599999999,32.712571000000004
2894,WG-403,-117.160947,32.712483
2895,WG-405,-117.16086100000001,32.712484
2896,WG-407,-117.160776,32.712485
2897,WG-409,-117.16069099999999,32.712486
2898,WG-411,-117.160605,32.712487
2899,WG-413,-117.16051999999999,32.712488
2900,WG-415,-117.160435,32.712489
2901,WG-417,-117.160349,32.71249
2902,WG-419,-117.16026399999998,32.71249
2903,WG-500N,-117.16781499999999,32.712517
2904,WG-501,-117.160021,32.712493
2905,WG-503,-117.159921,32.712493
2906,WG-505,-117.15983700000001,32.712494
2907,WG-507,-117.159737,32.712495000000004
2908,WG-509,-117.159654,32.712495000000004
2909,WG-511,-117.159554,32.712496
2910,WG-513,-117.159471,32.712497
2911,WG-600N,-117.170055,32.712793
2912,WG-600S,-117.16858899999998,32.712495000000004
2913,WG-615,-117.15843000000001,32.712507
2914,WG-800N,-117.17029299999999,32.712379999999996
2915,WG-800S,-117.17051799999999,32.712488
2916,WG-816,-117.15716200000001,32.712671
2917,WG-818,-117.157095,32.712672
2918,WH-100S,-117.16419499999999,32.711433
2919,WH-108,-117.16335,32.711551
2920,WH-110,-117.1632,32.711552000000005
2921,WH-200N,-117.16520700000001,32.711419
2922,WH-200S,-117.16493,32.7116
2923,WH-300N,-117.166125,32.711545
2924,WH-400N,-117.167077,32.711544
2925,WSL-100N,-117.16421799999999,32.710501
2926,WSL-200S,-117.16519199999999,32.710240999999996
2927,LP-5800,-117.071647,32.771743
2928,LP-5802,-117.07141599999999,32.771739000000004
2929,LP-5804,-117.071211,32.771736
2930,LP-5806,-117.07100600000001,32.771732
2931,LP-5808,-117.070775,32.771728
2932,28-1219,-117.13374499999999,32.718652
2933,28-1221,-117.13374499999999,32.718652
2934,28-1223,-117.13375800000001,32.718714
2935,28-1225,-117.13373999999999,32.718764
2936,28-1227,-117.133749,32.718716
2937,28-1229,-117.133649,32.718762
2938,28-1231,-117.133649,32.718762
2939,28-1233,-117.133669,32.718807
2940,28-1235,-117.133769,32.718807
2941,A-2801,-117.13293300000001,32.718909000000004
2942,A-2803,-117.13233400000001,32.718914
2943,D-1910,-117.146272,32.715889000000004
2944,D-1914,-117.146124,32.715883000000005
2945,D-1916,-117.146029,32.715786
2946,30-2313,-117.129507,32.730308
2947,30-2315,-117.129479,32.730337
2948,30-3350,-117.12941299999999,32.740659
2949,30-3352,-117.129393,32.740681
2950,30-3354,-117.12939399999999,32.740744
2951,30-3356,-117.12942,32.740821000000004
2952,30-4316,-117.130094,32.75716
2953,30-4318,-117.130094,32.75716
2954,30-4319,-117.130094,32.75716
2955,30-4320,-117.130094,32.75716
2956,30-4321,-117.130094,32.75716
2957,30-4322,-117.130094,32.75716
2958,30-4323,-117.130091,32.756141
2959,30-4324,-117.130274,32.756236
2960,30-4326,-117.130274,32.7563
2961,30-4328,-117.130274,32.756396
2962,30-4330,-117.130274,32.756459
2963,30-4332,-117.130275,32.756523
2964,30-4334,-117.130275,32.756619
2965,30-4335,-117.13009299999999,32.756651
2966,30-4336,-117.130275,32.756746
2967,30-4337,-117.13009299999999,32.756809999999994
2968,30-4339,-117.13009299999999,32.756873999999996
2969,30-4342,-117.130276,32.756969
2970,30-4344,-117.130276,32.757032
2971,30-4345,-117.130094,32.757096999999995
2972,30-4347,-117.130094,32.75716
2973,30-4641,-117.130108,32.761466
2974,30-4651,-117.13011499999999,32.763040000000004
2975,30-4707,-117.13011599999999,32.763163
2976,30-4709,-117.13011599999999,32.763284999999996
2977,30-4711,-117.13011599999999,32.763432
2978,30-4713,-117.130117,32.763545
2979,30-4715,-117.130117,32.763658
2980,AD-2902,-117.131243,32.762966
2981,AD-2908,-117.13108100000001,32.762966999999996
2982,AD-2910,-117.13091899999999,32.762969
2983,AD-3000,-117.12998,32.762972999999995
2984,AD-3002,-117.12983200000001,32.762974
2985,AD-3003,-117.12968300000001,32.762821
2986,AD-3004,-117.129478,32.762976
2987,AD-3005,-117.12933400000001,32.762822
2988,AD-3007,-117.129144,32.762823
2989,AD-3009,-117.12893799999999,32.762823
2990,AD-3011,-117.128851,32.762824
2991,AD-3015,-117.128735,32.762825
2992,AD-3017,-117.128647,32.762825
2993,AD-3019,-117.12853100000001,32.762826000000004
2994,AD-3021,-117.12844299999999,32.762827
2995,AD-3023,-117.12831399999999,32.76283
2996,EL-2828,-117.13303799999998,32.755388
2997,EL-2830,-117.13281,32.755389
2998,EL-2834,-117.132203,32.755472999999995
2999,EL-2838,-117.132456,32.755390999999996
3000,EL-2840,-117.132223,32.755393
3001,EL-2900,-117.13128600000002,32.755399
3002,EL-2901,-117.131239,32.755245
3003,EL-2902,-117.13117199999999,32.7554
3004,EL-2903,-117.131103,32.755246
3005,EL-2905,-117.13105800000001,32.755246
3006,EL-2906,-117.130968,32.755401
3007,EL-2907,-117.130921,32.755247
3008,EL-2908,-117.130854,32.755401
3009,EL-2909,-117.130785,32.755247999999995
3010,EL-2910,-117.13071799999999,32.755402000000004
3011,EL-2911,-117.130672,32.755247999999995
3012,EL-2912,-117.130605,32.755402000000004
3013,EL-2913,-117.130536,32.755249
3014,EL-2915,-117.130422,32.755249
3015,EL-2917,-117.130354,32.75525
3016,EL-2919,-117.13028600000001,32.75525
3017,EL-3012,-117.12988500000002,32.755402000000004
3018,EL-3014,-117.129654,32.7554
3019,EL-3016,-117.129423,32.755398
3020,EL-3018,-117.12919199999999,32.755396000000005
3021,EL-3020,-117.12888400000001,32.755394
3022,EL-3041,-117.12865500000001,32.755238
3023,EL-3043,-117.128424,32.755237
3024,EL-3045,-117.128194,32.755235
3025,EL-3047,-117.127963,32.755234
3026,EL-3053,-117.127468,32.755231
3027,EL-3055,-117.127233,32.755229
3028,EL-3100,-117.126998,32.755382
3029,EL-3106,-117.12681,32.755381
3030,EL-3108,-117.126576,32.755379
3031,EL-3110,-117.12631699999999,32.755377
3032,EL-3112,-117.126048,32.755375
3033,EL-3114,-117.125832,32.755373
3034,EL-3116,-117.125584,32.755371000000004
3035,EL-3120,-117.12543799999999,32.755371999999994
3036,JN-3000,-117.129623,32.729732
3037,JN-3001,-117.12926000000002,32.729577
3038,JN-3002,-117.12893999999999,32.729729
3039,JN-3003,-117.128667,32.729574
3040,JN-3004,-117.12839199999999,32.729727000000004
3041,JN-3005,-117.128119,32.729572
3042,JN-3006,-117.127799,32.729724
3043,KA-4237,-117.131321,32.754743
3044,KA-4239,-117.131323,32.755025
3045,KA-4301,-117.131327,32.755981
3046,KA-4303,-117.131328,32.756298
3047,KA-4309,-117.13133,32.756933000000004
3048,KA-4311,-117.13136899999999,32.755858
3049,MD-2917,-117.130738,32.757214000000005
3050,MD-2919,-117.130555,32.757215
3051,UP-2913,-117.130876,32.741015999999995
3052,UP-2915,-117.130176,32.741015000000004
3053,UT-4300,-117.132751,32.755832
3054,UT-4301,-117.132571,32.756246999999995
3055,UT-4302,-117.132755,32.756578999999995
3056,UT-4303,-117.132574,32.756913
3057,UV-1805,-117.14607600000001,32.748352000000004
3058,UV-1807,-117.14585500000001,32.748353
3059,UV-1809,-117.14556599999999,32.748354
3060,UV-1811,-117.14538,32.748355
3061,UV-1813,-117.14519399999999,32.748356
3062,EL-4415,-117.09898600000001,32.755061
3063,EL-4417,-117.098271,32.755159
3064,EL-4451,-117.09733700000001,32.755288
3065,EL-4453,-117.097073,32.755326000000004
3066,EL-4455,-117.096947,32.755342
3067,EL-4457,-117.096769,32.755365999999995
3068,EL-4465,-117.09661200000001,32.755388
3069,EL-4467,-117.09624099999999,32.755439
3070,EL-4512,-117.09595700000001,32.755635
3071,EL-4514,-117.09589199999999,32.755644000000004
3072,EL-4522,-117.095648,32.755678
3073,EL-4752,-117.09098999999999,32.756318
3074,EL-4754,-117.090857,32.756336
3075,EL-4755,-117.090695,32.756202
3076,EL-4756,-117.090528,32.75638
3077,EL-4757,-117.090376,32.756243
3078,EL-4759,-117.090198,32.756266
3079,EL-4762,-117.09155700000001,32.756254999999996
3080,EL-4764,-117.090055,32.756440000000005
3081,EL-4766,-117.089923,32.756458
3082,EL-4768,-117.08979,32.756477000000004
3083,EL-4845,-117.089605,32.756347
3084,EL-4847,-117.08948799999999,32.756363
