GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California",2086,270,38,33,131,75,196,117,359,112,393,111,280,163,324,98,29,35,30,36,205,87,94,80,7,11
1400000US06073013409,06073013409,"Census Tract 134.09, San Diego County, California",2473,246,0,17,175,83,376,168,441,140,600,167,152,73,374,135,9,15,126,65,129,78,67,44,24,24
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California",3572,472,0,17,115,82,273,141,465,161,714,258,444,360,618,159,52,42,93,84,445,172,274,146,79,78
1400000US06073013411,06073013411,"Census Tract 134.11, San Diego County, California",2335,278,0,17,13,20,175,83,461,136,535,149,292,124,549,172,58,36,136,80,58,42,34,27,24,29
1400000US06073013412,06073013412,"Census Tract 134.12, San Diego County, California",2039,228,26,39,162,89,289,98,397,133,466,143,117,64,231,99,30,29,44,33,157,77,79,39,41,48
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California",3349,367,38,46,105,66,459,231,562,170,424,216,304,191,419,160,33,31,149,116,630,201,209,118,17,28
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California",712,90,0,12,13,21,99,47,122,47,143,58,49,34,124,63,53,63,19,14,59,36,31,24,0,12
1400000US06073013416,06073013416,"Census Tract 134.16, San Diego County, California",1618,180,28,33,47,36,206,112,77,51,329,105,117,73,374,91,33,32,64,48,186,95,117,65,40,33
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California",877,98,0,12,57,37,84,44,79,37,166,57,92,45,205,60,17,18,28,22,60,34,81,39,8,10
1400000US06073013418,06073013418,"Census Tract 134.18, San Diego County, California",2665,361,0,17,138,105,251,147,313,142,555,207,225,124,519,230,54,53,78,62,275,118,196,107,61,65
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",3593,294,11,18,244,141,195,119,256,130,826,241,328,122,618,190,135,79,212,126,441,177,302,175,25,32
1400000US06073013420,06073013420,"Census Tract 134.20, San Diego County, California",1838,321,0,12,57,52,275,125,369,166,393,170,191,108,287,115,68,70,0,12,40,34,115,72,43,48
1400000US06073013421,06073013421,"Census Tract 134.21, San Diego County, California",2166,285,8,12,99,67,324,114,345,96,367,152,131,80,353,129,66,48,140,80,162,74,171,78,0,12
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",2488,285,36,34,111,67,137,96,515,188,615,182,273,143,438,160,14,22,91,72,178,97,51,53,29,28
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",1767,259,0,12,63,53,101,57,316,125,420,130,118,66,251,100,48,50,140,72,214,95,52,47,44,57
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",2253,257,10,15,123,44,314,167,424,164,469,140,286,94,321,123,51,49,47,40,144,100,34,26,30,28
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",1753,212,0,12,242,126,110,76,229,104,301,79,336,113,237,87,41,40,109,60,48,36,16,18,84,64
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",2125,240,45,55,97,55,187,69,306,112,495,189,279,102,267,90,66,41,87,62,184,81,47,34,65,57
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",2555,337,0,17,19,30,247,132,409,147,529,195,493,188,460,187,47,56,102,56,98,72,111,96,40,46
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",2597,356,0,17,195,119,195,134,349,166,470,174,182,87,601,205,117,85,106,99,265,210,18,29,99,113
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",3046,328,31,37,226,118,209,145,551,199,741,224,310,163,428,157,42,47,43,36,341,186,124,84,0,17
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",1072,147,16,23,130,73,143,62,141,78,147,47,108,47,245,110,6,9,27,22,54,28,29,23,26,22
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",2489,293,28,34,116,89,248,120,343,114,648,142,165,87,529,152,21,24,129,78,97,86,117,71,48,46
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",2109,254,52,48,195,101,206,76,297,106,565,187,203,95,330,95,88,77,42,32,80,55,22,21,29,25
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",1114,141,32,23,68,76,93,50,112,51,279,94,93,56,246,73,16,16,26,19,63,39,64,40,22,25
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",1742,213,28,30,64,40,127,62,335,97,315,105,147,64,291,112,10,16,69,50,162,71,177,105,17,19
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",1976,315,0,12,34,41,59,42,222,95,440,150,221,85,406,117,75,46,95,46,192,91,160,122,72,50
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",1794,247,0,17,121,86,248,103,339,122,365,143,113,52,309,138,0,17,73,53,137,70,59,47,30,38
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",1674,303,104,84,137,119,76,51,300,124,382,130,98,58,296,133,15,24,92,73,66,46,88,60,20,25
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",1923,382,32,34,26,24,264,117,193,107,313,134,34,31,541,263,79,60,149,136,154,61,14,21,124,85
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",1567,220,0,12,51,48,101,61,222,118,411,174,149,86,401,130,35,31,32,35,94,72,71,56,0,12
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",1972,203,6,11,48,41,282,126,329,133,332,140,251,120,299,98,38,28,61,59,263,138,57,46,6,10
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",1817,207,7,11,38,37,221,100,350,110,266,118,259,87,356,121,58,46,39,40,98,70,111,60,14,21
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",1563,235,30,30,52,42,121,86,281,143,250,77,93,49,271,108,32,28,134,97,121,83,115,69,63,88
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",1477,201,0,12,57,55,109,115,250,128,364,140,62,51,192,98,50,46,67,63,156,71,138,94,32,32
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",2632,298,7,11,86,51,176,82,438,126,749,178,133,61,563,146,83,62,42,35,208,137,94,65,53,41
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",1851,297,28,21,149,103,166,107,487,144,373,123,90,59,202,80,55,43,77,57,100,61,98,61,26,30
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",1528,247,26,40,82,61,133,86,211,103,185,92,226,124,356,178,31,42,101,64,106,67,50,60,21,24
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",1624,169,16,22,32,39,180,77,288,102,336,121,163,78,266,120,64,38,70,44,155,80,23,24,31,36
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",2299,346,0,17,245,156,183,117,559,265,366,150,423,194,284,152,46,41,16,26,61,74,75,51,41,62
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",2112,203,45,32,130,76,226,103,412,118,374,115,145,68,359,129,64,53,130,75,169,96,38,38,20,21
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",3860,426,180,114,322,166,363,138,752,191,668,198,264,139,569,209,103,69,74,67,231,141,252,175,82,66
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",2162,393,71,79,162,85,271,120,538,244,528,186,106,71,340,134,27,33,28,44,70,45,0,12,21,33
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",1337,236,93,81,50,44,158,87,205,102,412,130,106,65,129,72,47,49,13,22,103,74,13,21,8,15
1400000US06073014805,06073014805,"Census Tract 148.05, San Diego County, California",2308,316,21,32,172,100,347,167,456,156,574,194,168,85,219,92,61,40,16,26,159,129,72,58,43,54
1400000US06073014806,06073014806,"Census Tract 148.06, San Diego County, California",1133,248,0,12,158,84,365,159,178,79,92,58,89,71,59,45,0,12,79,76,64,59,49,49,0,12
1400000US06073014901,06073014901,"Census Tract 149.01, San Diego County, California",1957,371,64,90,299,118,200,106,277,143,480,209,151,81,208,95,44,29,30,27,161,90,5,8,38,45
1400000US06073014902,06073014902,"Census Tract 149.02, San Diego County, California",1796,211,53,39,178,90,173,111,454,183,385,119,101,60,176,73,73,45,39,37,39,37,112,117,13,22
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",3092,334,12,18,362,163,359,140,451,185,392,123,315,192,629,206,135,100,128,75,209,123,45,52,55,42
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",2298,181,0,17,233,136,292,104,300,124,444,112,256,139,298,87,110,65,26,25,209,94,87,60,43,33
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",1620,187,0,12,56,41,297,120,228,111,398,99,68,42,402,138,10,17,28,28,4,8,63,49,66,56
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",1270,193,5,9,175,103,145,72,185,93,150,76,247,123,135,67,8,11,77,55,21,19,105,73,17,20
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",1510,178,0,12,119,84,219,78,154,69,238,98,79,72,240,92,30,32,209,131,171,92,38,32,13,14
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",998,143,9,10,67,40,102,46,124,59,204,60,122,51,134,45,21,15,74,60,61,38,65,45,15,24
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",2783,346,34,47,64,71,219,118,590,226,420,189,358,158,622,207,131,91,146,100,61,49,138,141,0,17
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",2573,249,19,24,94,56,367,132,369,140,539,166,365,151,392,108,61,33,94,66,139,64,81,45,53,41
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",1019,88,9,9,14,13,88,35,98,47,129,48,126,54,182,59,86,51,90,56,139,48,34,29,24,17
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",2274,363,30,26,67,34,109,78,385,176,419,154,192,84,461,122,133,82,141,74,172,72,90,60,75,56
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",1290,173,51,23,65,34,131,67,79,43,184,72,123,53,221,75,54,33,99,43,146,70,122,59,15,15
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",2905,310,28,27,252,103,344,152,561,241,669,201,231,154,466,202,39,37,145,78,67,60,43,52,60,55
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",1050,122,35,24,61,25,165,51,128,57,181,69,82,34,229,63,21,24,29,22,96,37,18,17,5,8
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",2349,449,0,17,167,110,199,177,324,173,320,170,298,167,396,171,83,96,57,55,183,158,274,206,48,36
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",2142,433,146,150,314,243,265,142,430,220,145,78,274,161,325,157,0,17,26,33,143,112,64,52,10,16
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",1831,261,0,12,135,86,161,83,288,104,378,183,64,50,426,165,12,16,108,77,71,55,100,115,88,47
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",1259,171,26,24,150,69,99,51,154,73,309,104,108,55,211,79,0,12,27,24,68,59,60,48,47,48
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",1349,164,13,15,225,113,119,69,278,115,246,95,118,62,126,60,0,17,77,48,56,35,54,49,37,30
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",1323,209,0,12,187,55,195,85,169,79,282,100,87,49,163,92,38,35,93,55,45,30,38,35,26,31
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",2077,327,70,61,279,171,335,124,291,112,213,87,234,147,240,114,70,70,39,32,120,88,126,77,60,54
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",1112,128,20,16,93,42,114,67,227,91,131,68,83,48,283,88,65,34,30,26,21,15,42,39,3,6
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",3002,418,33,40,360,154,396,197,478,222,388,154,232,152,257,139,260,282,217,166,194,135,142,108,45,46
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",2506,256,86,86,213,147,285,143,352,128,429,139,170,109,419,142,95,71,158,98,174,110,72,81,53,45
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",1771,229,31,26,186,107,179,78,267,124,194,86,208,95,342,110,37,33,135,70,92,67,64,48,36,39
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",2103,255,34,35,323,116,361,97,318,126,207,90,207,94,263,106,12,18,53,36,141,71,107,63,77,83
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",2084,222,31,39,315,97,253,96,266,95,376,141,167,79,340,98,55,41,52,35,174,86,37,33,18,21
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",1930,294,12,18,81,54,196,86,452,165,306,103,174,89,284,107,54,46,157,106,148,78,20,23,46,41
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",2717,403,18,29,212,101,388,201,434,204,340,160,310,145,778,223,47,42,26,31,87,79,77,73,0,17
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",2609,353,39,55,330,147,254,146,348,154,382,145,359,228,378,209,22,24,274,118,17,29,136,106,70,54
1400000US06073016503,06073016503,"Census Tract 165.03, San Diego County, California",1262,222,54,46,50,36,171,88,112,63,132,68,193,112,181,87,128,89,51,54,117,63,30,34,43,59
1400000US06073016504,06073016504,"Census Tract 165.04, San Diego County, California",3131,420,37,54,298,154,578,193,449,227,420,149,339,146,627,205,49,61,67,72,160,138,56,57,51,47
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",3487,385,30,50,171,102,371,156,650,160,790,224,326,115,591,197,107,74,98,90,253,111,39,37,61,47
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",1935,237,0,12,206,156,198,111,345,101,355,148,167,73,282,100,53,48,96,53,64,45,109,73,60,39
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",2966,417,23,33,277,179,469,169,265,99,437,145,288,112,647,213,52,53,299,167,57,52,23,35,129,99
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",1282,130,39,28,56,31,117,46,243,101,141,46,138,48,261,58,21,18,48,36,96,36,71,43,51,29
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",2231,215,18,20,160,80,139,66,323,113,446,118,221,93,424,128,106,63,101,49,170,77,63,48,60,54
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",1827,188,6,11,35,29,155,77,189,83,401,122,146,65,466,134,72,45,109,46,184,97,54,43,10,17
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",2992,245,74,53,191,82,218,92,498,150,516,141,376,161,522,145,89,49,148,85,243,85,60,40,57,40
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",930,87,5,7,42,26,74,36,217,65,158,55,171,61,121,52,15,14,42,29,52,52,33,34,0,12
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",2029,245,14,21,65,36,279,105,356,190,341,98,203,72,363,99,36,34,67,55,152,87,136,64,17,19
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",1293,153,25,25,79,38,95,43,166,69,167,60,164,60,312,77,81,45,82,44,86,36,32,19,4,7
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",1652,176,82,58,278,94,137,58,219,80,290,112,220,91,205,67,45,49,86,54,35,30,16,19,39,40
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",1287,176,50,45,223,96,151,68,105,62,138,95,270,96,167,73,22,19,36,38,63,42,21,26,41,28
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",4803,492,55,44,303,153,800,225,547,163,744,250,455,218,1170,321,111,74,161,86,286,123,66,90,105,73
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",2985,342,12,19,205,115,271,100,383,160,565,182,427,225,432,152,93,86,164,108,249,112,158,105,26,27
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",2893,413,87,64,167,157,401,201,337,151,398,164,93,71,747,169,207,115,139,89,166,96,103,80,48,60
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",3374,532,33,43,127,96,327,189,612,223,658,287,247,119,611,283,0,17,100,72,291,253,357,214,11,18
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",1750,221,27,28,89,59,252,102,308,125,217,101,166,82,237,98,22,32,135,66,94,63,174,70,29,27
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",3195,350,12,19,200,125,556,209,611,198,376,146,231,109,461,214,28,33,59,80,299,153,320,159,42,40
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",2357,266,10,15,288,118,354,138,225,88,229,100,245,93,350,101,85,53,176,76,215,94,130,87,50,46
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",1245,142,0,12,81,42,171,68,150,54,200,60,113,53,201,58,42,25,48,29,126,52,51,37,62,66
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",1884,205,9,14,241,181,217,94,346,114,161,77,165,76,314,139,42,39,84,54,201,86,43,40,61,56
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",2797,309,0,17,91,68,402,265,448,166,245,121,147,91,425,176,212,91,105,78,329,133,333,146,60,50
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",993,119,39,23,86,39,99,37,99,41,138,59,115,48,114,45,17,15,54,28,140,81,80,32,12,12
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",1075,161,33,37,91,54,122,67,74,32,101,56,82,45,246,96,64,29,64,53,142,85,28,25,28,28
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",1940,219,51,39,185,69,331,120,261,103,256,112,120,91,300,108,113,84,130,77,108,59,22,27,63,64
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",1410,162,9,16,168,107,54,36,194,70,148,63,54,34,352,99,127,69,147,74,72,42,50,40,35,30
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",550,120,0,12,32,27,76,48,92,64,80,61,64,36,109,59,0,12,42,32,40,32,0,12,15,22
1400000US06073017015,06073017015,"Census Tract 170.15, San Diego County, California",3652,376,193,174,426,193,396,152,499,179,451,178,266,150,677,230,152,83,266,124,197,90,27,31,102,98
1400000US06073017018,06073017018,"Census Tract 170.18, San Diego County, California",2420,256,16,22,158,84,353,127,426,130,485,169,220,68,364,111,44,47,37,41,180,86,79,84,58,57
1400000US06073017019,06073017019,"Census Tract 170.19, San Diego County, California",1951,285,40,42,150,82,408,150,149,97,339,155,240,141,236,130,76,50,192,121,47,40,46,45,28,31
1400000US06073017020,06073017020,"Census Tract 170.20, San Diego County, California",1591,180,46,42,146,85,227,111,207,107,171,87,85,60,316,94,62,43,161,71,37,32,41,30,92,63
1400000US06073017021,06073017021,"Census Tract 170.21, San Diego County, California",1086,158,0,12,120,61,74,39,127,58,88,49,198,81,114,55,45,45,85,37,152,67,56,38,27,26
1400000US06073017022,06073017022,"Census Tract 170.22, San Diego County, California",2366,278,16,26,110,84,155,115,602,217,519,149,389,198,287,139,118,74,24,32,130,78,9,15,7,14
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California",3030,365,17,21,88,78,362,188,434,177,575,179,392,145,582,154,125,83,118,85,145,104,98,94,94,90
1400000US06073017030,06073017030,"Census Tract 170.30, San Diego County, California",8339,908,87,99,440,223,683,266,423,154,1807,894,912,317,2304,555,363,337,230,155,905,378,42,50,143,123
1400000US06073017031,06073017031,"Census Tract 170.31, San Diego County, California",1741,158,10,14,214,96,120,59,206,91,255,108,176,70,338,92,97,55,135,71,49,30,47,39,94,76
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California",5759,616,27,32,625,255,581,219,674,230,754,260,777,277,1143,260,388,197,229,131,209,156,154,147,198,163
1400000US06073017033,06073017033,"Census Tract 170.33, San Diego County, California",2249,249,7,12,126,78,212,61,229,86,568,144,193,86,466,123,56,40,208,111,123,60,53,50,8,13
1400000US06073017034,06073017034,"Census Tract 170.34, San Diego County, California",2396,278,61,40,114,75,257,95,394,141,461,104,184,67,526,155,31,25,101,71,167,132,55,43,45,31
1400000US06073017035,06073017035,"Census Tract 170.35, San Diego County, California",1106,176,19,19,61,49,132,65,63,32,276,91,166,77,149,62,87,59,68,43,40,32,8,11,37,36
1400000US06073017036,06073017036,"Census Tract 170.36, San Diego County, California",1523,171,0,12,92,54,210,87,234,89,408,116,166,61,250,80,26,22,85,59,39,42,10,16,3,8
1400000US06073017037,06073017037,"Census Tract 170.37, San Diego County, California",2860,286,23,31,213,128,415,144,584,208,606,197,275,117,452,160,11,17,28,33,106,63,84,69,63,53
1400000US06073017039,06073017039,"Census Tract 170.39, San Diego County, California",3374,304,71,68,61,47,401,163,560,164,746,176,415,156,732,190,129,64,75,49,91,75,80,74,13,22
1400000US06073017040,06073017040,"Census Tract 170.40, San Diego County, California",2156,212,33,26,212,95,391,109,254,102,415,120,136,61,440,130,66,45,80,46,88,57,36,36,5,10
1400000US06073017041,06073017041,"Census Tract 170.41, San Diego County, California",2905,357,22,32,451,195,388,155,300,152,342,152,248,137,709,178,139,71,198,100,59,48,12,20,37,43
1400000US06073017042,06073017042,"Census Tract 170.42, San Diego County, California",3850,389,52,67,70,55,604,293,690,239,863,239,441,177,596,252,79,59,173,103,140,89,73,58,69,73
1400000US06073017043,06073017043,"Census Tract 170.43, San Diego County, California",3234,329,51,57,186,119,465,174,600,163,904,221,314,122,476,173,32,24,51,34,63,40,55,45,37,30
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California",2424,183,15,16,99,42,205,85,264,94,743,145,291,88,423,96,77,47,78,45,94,48,77,71,58,40
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California",1183,132,11,12,58,33,98,36,157,49,228,61,157,60,331,68,52,31,34,20,46,24,5,8,6,8
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California",1658,192,0,12,40,29,213,79,271,95,337,111,156,74,431,153,19,23,21,26,134,79,12,19,24,27
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California",1653,144,0,12,92,38,102,53,181,63,389,102,320,85,401,102,53,32,19,19,75,46,13,15,8,13
1400000US06073017048,06073017048,"Census Tract 170.48, San Diego County, California",3631,408,77,56,556,204,526,188,547,189,549,171,165,97,616,179,139,97,173,108,74,58,167,130,42,47
1400000US06073017049,06073017049,"Census Tract 170.49, San Diego County, California",1361,146,11,13,66,37,215,64,183,65,170,63,64,36,290,75,71,35,46,27,136,52,86,78,23,17
1400000US06073017050,06073017050,"Census Tract 170.50, San Diego County, California",1498,227,11,17,130,79,347,132,246,139,188,75,73,50,272,138,36,29,30,37,100,80,36,39,29,29
1400000US06073017051,06073017051,"Census Tract 170.51, San Diego County, California",1653,338,0,12,273,191,169,91,205,137,226,124,33,38,378,201,65,67,59,61,223,128,0,12,22,35
1400000US06073017052,06073017052,"Census Tract 170.52, San Diego County, California",2216,318,12,20,313,133,258,112,381,174,257,109,107,71,463,174,56,76,121,73,101,76,136,125,11,23
1400000US06073017053,06073017053,"Census Tract 170.53, San Diego County, California",1340,129,26,26,90,50,224,90,308,77,94,60,100,68,232,89,90,58,99,55,29,24,48,38,0,12
1400000US06073017054,06073017054,"Census Tract 170.54, San Diego County, California",2393,224,26,39,154,89,331,102,322,116,279,117,255,110,527,168,82,62,108,53,209,87,17,20,83,59
1400000US06073017055,06073017055,"Census Tract 170.55, San Diego County, California",2350,220,0,17,96,53,374,112,371,120,536,152,264,95,403,108,110,62,47,44,113,67,8,13,28,26
1400000US06073017056,06073017056,"Census Tract 170.56, San Diego County, California",2343,231,19,24,230,98,395,166,526,150,474,143,137,55,350,117,0,12,37,34,113,66,50,47,12,19
1400000US06073017104,06073017104,"Census Tract 171.04, San Diego County, California",1610,178,26,24,114,80,152,78,281,112,360,104,88,47,241,87,97,53,90,56,112,60,21,24,28,33
1400000US06073017106,06073017106,"Census Tract 171.06, San Diego County, California",1348,252,52,48,58,54,150,91,254,153,131,74,140,67,328,102,36,51,119,103,29,26,15,26,36,41
1400000US06073017107,06073017107,"Census Tract 171.07, San Diego County, California",1066,103,23,17,102,54,89,37,162,57,144,45,80,30,152,47,83,40,55,30,82,39,49,27,45,35
1400000US06073017108,06073017108,"Census Tract 171.08, San Diego County, California",2114,218,34,37,222,87,209,82,328,92,333,108,189,71,370,109,64,35,78,42,144,68,70,37,73,48
1400000US06073017109,06073017109,"Census Tract 171.09, San Diego County, California",2396,400,44,54,189,112,155,85,402,172,322,162,108,69,518,195,120,74,174,101,244,127,47,48,73,69
1400000US06073017110,06073017110,"Census Tract 171.10, San Diego County, California",3707,463,45,43,47,56,355,173,551,247,601,217,229,104,654,218,236,119,178,95,497,166,228,127,86,60
1400000US06073017200,06073017200,"Census Tract 172, San Diego County, California",1854,236,50,45,79,56,78,61,535,214,554,181,99,83,278,123,10,17,0,12,16,27,21,38,134,211
1400000US06073017303,06073017303,"Census Tract 173.03, San Diego County, California",1195,195,15,17,168,84,105,43,190,66,251,118,111,50,162,87,39,36,0,12,89,53,10,15,55,51
1400000US06073017304,06073017304,"Census Tract 173.04, San Diego County, California",3012,350,60,49,313,158,517,200,389,131,497,148,287,136,602,260,42,41,84,61,64,51,144,110,13,20
1400000US06073017305,06073017305,"Census Tract 173.05, San Diego County, California",1003,128,15,24,68,46,132,59,102,62,190,71,122,62,186,75,60,49,25,24,0,12,28,32,75,53
1400000US06073017306,06073017306,"Census Tract 173.06, San Diego County, California",964,150,9,15,46,32,167,75,204,87,262,93,103,63,80,50,15,22,18,20,13,15,0,12,47,38
1400000US06073017401,06073017401,"Census Tract 174.01, San Diego County, California",3296,350,86,77,329,162,542,217,538,193,761,299,194,130,425,176,107,95,37,47,81,64,81,77,115,118
1400000US06073017403,06073017403,"Census Tract 174.03, San Diego County, California",2098,260,97,76,102,55,249,103,295,133,558,206,153,90,170,96,40,35,154,100,77,60,161,110,42,45
1400000US06073017404,06073017404,"Census Tract 174.04, San Diego County, California",2968,442,21,24,369,167,539,232,492,256,482,202,200,122,400,148,50,71,138,88,123,86,143,103,11,17
1400000US06073017501,06073017501,"Census Tract 175.01, San Diego County, California",1549,251,41,48,311,174,99,53,206,97,215,97,110,61,242,82,75,66,62,46,28,24,124,73,36,41
1400000US06073017502,06073017502,"Census Tract 175.02, San Diego County, California",1312,179,23,33,206,102,278,101,156,72,128,80,80,53,229,79,49,34,13,19,70,45,56,50,24,27
1400000US06073017601,06073017601,"Census Tract 176.01, San Diego County, California",1754,310,50,77,142,93,335,129,135,80,152,63,72,68,392,133,0,17,58,52,16,28,158,130,244,174
1400000US06073017603,06073017603,"Census Tract 176.03, San Diego County, California",1034,115,33,32,171,62,162,64,147,63,119,54,48,22,198,66,61,36,8,12,53,24,9,10,25,15
1400000US06073017604,06073017604,"Census Tract 176.04, San Diego County, California",2834,290,163,125,147,103,323,139,562,191,478,166,224,104,593,202,0,17,25,29,209,132,46,42,64,53
1400000US06073017701,06073017701,"Census Tract 177.01, San Diego County, California",2020,294,0,17,200,120,320,120,404,146,315,197,140,95,225,101,167,109,75,72,110,69,26,27,38,43
1400000US06073017702,06073017702,"Census Tract 177.02, San Diego County, California",1319,191,12,19,130,73,257,97,163,74,222,89,88,42,183,71,27,25,89,64,104,85,44,33,0,12
